Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2019S002573    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó / Vilamarí                                  ,0041 0041,Dimarts,Dm,Laboral,2019,4,Abril,2,21,Tarda,No és causa del  vianant,0,1,0,1,2,"428886,09","4581486,26",2.1483132922796955,41.37993248450549
2019S002574    ,8,Nou Barris,45,Porta,351901,Rio de Janeiro / Valldaura                        ,0276X0276X,Dimarts,Dm,Laboral,2019,4,Abril,2,21,Tarda,No és causa del  vianant,0,1,0,1,2,"431753,58","4588038,03",2.1818625840753523,41.43919025268838
2019S002575    ,4,Les Corts,19,les Corts,162002,Josep Tarradellas / Sarrià                        ,0141 0141,Dimarts,Dm,Laboral,2019,4,Abril,2,21,Tarda,No és causa del  vianant,0,1,0,1,2,"428481,07","4582702,04",2.1433263931104682,41.390846498306836
2019S002576    ,9,Sant Andreu,60,Sant Andreu,170758,Pare Manyanet / Josep Soldevila                   ,0011U0011U,Dimarts,Dm,Laboral,2019,4,Abril,2,19,Tarda,No és causa del  vianant,0,2,0,2,1,"432911,32","4586817,78",2.19585510043875,41.4282976913342
2019S002577    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt / Verdi                                      ,0018 0018,Dimarts,Dm,Laboral,2019,4,Abril,2,19,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"429259,61","4584650,84",2.152409607635444,41.40846737974792
2019S002578    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55807,Francesc Macià                                    ,0006 0006,Dimarts,Dm,Laboral,2019,4,Abril,2,22,Nit,No és causa del  vianant,0,2,0,2,2,"428490,67","4582934,49",2.143413723638579,41.39294091957462
2019S002579    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / Provença                               ,0125 0125,Dimarts,Dm,Laboral,2019,4,Abril,2,21,Tarda,Desobeir el senyal del semàfor,0,3,0,3,1,"429427,03","4582602,93",2.1546515365962793,41.39003753775347
2019S002580    ,4,Les Corts,19,les Corts,278302,Diagonal / Joan Güell                             ,9997 9997,Dimarts,Dm,Laboral,2019,4,Abril,2,21,Tarda,No és causa del  vianant,0,1,0,1,2,"427177,61","4582432,32",2.1277697033940766,41.38830014258635
2019S002581    ,2,Eixample,6,la Sagrada Família,161407,Indústria / Marina                                ,0105 0105,Dimecres,Dc,Laboral,2019,4,Abril,3,5,Nit,No és causa del  vianant,0,1,0,1,1,"430780,11","4584465,95",2.1706207800012547,41.40693472572562
2019S002582    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,52423,Número 4 Zona Franca / C Zona Franca              ,0001 0001,Dimecres,Dc,Laboral,2019,4,Abril,3,7,Matí,No és causa del  vianant,0,1,0,1,2,"427455,23","4576027,61",2.1318568279539343,41.330640946325
2019S002583    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia                                            ,0016 0016,Dimecres,Dc,Laboral,2019,4,Abril,3,8,Matí,No és causa del  vianant,0,1,0,1,1,"430611,89","4582516,66",2.168832103920688,41.38936377905256
2019S002584    ,3,Sants-Montjuïc,11,el Poble-sec,701266,Litoral (Llobregat)                               ,1300000,Dimecres,Dc,Laboral,2019,4,Abril,3,7,Matí,No és causa del  vianant,0,1,0,1,3,"430515,24","4579432,98",2.168030206300471,41.361581931530665
2019S002586    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,55603,Calvet                                            ,0003 0003,Dimecres,Dc,Laboral,2019,4,Abril,3,8,Matí,No és causa del  vianant,0,3,0,3,1,"428614,1","4582987,81",2.1448836838166847,41.393432128443536
2019S002587    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana                                         ,0450 0454,Dimecres,Dc,Laboral,2019,4,Abril,3,8,Matí,No és causa del  vianant,0,1,0,1,1,"431930,41","4587485,64",2.18404135435997,41.43423015895453
2019S002588    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó                                             ,0136 0136,Dimecres,Dc,Laboral,2019,4,Abril,3,10,Matí,No és causa del  vianant,0,1,0,1,2,"429512,94","4582070,13",2.155741083342008,41.38524638718709
2019S002589    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana                                         ,0183X0183X,Dimecres,Dc,Laboral,2019,4,Abril,3,9,Matí,No és causa del  vianant,0,2,0,2,2,"432113,43","4585177,04",2.1864913019228402,41.41345310124665
2019S002590    ,3,Sants-Montjuïc,15,Hostafrancs,178807,Leiva / Sant Roc                                  ,0051 0051,Dimecres,Dc,Laboral,2019,4,Abril,3,9,Matí,No és causa del  vianant,0,1,0,1,1,"428656,77","4580851,66",2.1456459153200256,41.37419659671325
2019S002591    ,9,Sant Andreu,57,la Trinitat Vella,701501,B-20 (Llobregat)                                  ,1650000,Dimecres,Dc,Laboral,2019,4,Abril,3,7,Matí,No és causa del  vianant,0,1,0,1,2,"432838,99","4589349,79",2.1947076556459137,41.45109635398154
2019S002592    ,2,Eixample,7,la Dreta de l'Eixample,286504,Roger de Flor                                     ,0135 0135,Dimecres,Dc,Laboral,2019,4,Abril,3,10,Matí,No és causa del  vianant,0,2,0,2,2,"431121,12","4583355,43",2.174826797715782,41.39696207339714
2019S002593    ,3,Sants-Montjuïc,13,la Marina de Port,29002,Alts Forns / Aviador Ruiz de Alda                 ,0001 0001,Dimecres,Dc,Laboral,2019,4,Abril,3,12,Matí,No és causa del  vianant,0,1,0,1,2,"428339,74","4579261,37",2.1420434373067336,41.35984534799768
2019S002594    ,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació / Girona                                ,0312 0312,Dimecres,Dc,Laboral,2019,4,Abril,3,12,Matí,No és causa del  vianant,0,1,0,1,2,"430902,33","4583056,98",2.172243939296203,41.39425525990047
2019S002595    ,10,Sant Martí,68,el Poblenou,242906,Pallars / Roc Boronat                             ,0189 0189,Dimecres,Dc,Laboral,2019,4,Abril,3,12,Matí,No és causa del  vianant,0,1,0,1,2,"432989,61","4583778,6",2.197129145088254,41.40093152621077
2019S002596    ,3,Sants-Montjuïc,11,el Poble-sec,218606,Montjuïc                                          ,0028 0028,Dimecres,Dc,Laboral,2019,4,Abril,3,13,Matí,No és causa del  vianant,0,1,0,1,2,"430863,84","4580639,94",2.172059771404722,41.37248262675738
2019S002597    ,3,Sants-Montjuïc,18,Sants,48404,Miquel Àngel / Brasil                             ,0028 0030,Dimecres,Dc,Laboral,2019,4,Abril,3,13,Matí,No és causa del  vianant,0,1,0,1,2,"427362,69","4581195,28",2.1301316399318404,41.37717549178615
2019S002598    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Mig (Descendent)                                  ,0069 0069,Dimecres,Dc,Laboral,2019,4,Abril,3,14,Tarda,No és causa del  vianant,0,1,0,1,2,"427112,92","4582000,91",2.1270480284902695,41.38440878384481
2019S002599    ,10,Sant Martí,71,Provençals del Poblenou,115603,Espronceda / Perú                                 ,0194 0194,Dimecres,Dc,Laboral,2019,4,Abril,3,14,Tarda,No és causa del  vianant,0,1,0,1,2,"433076,47","4584828,58",2.198051876118574,41.41039555002216
2019S002600    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan                                         ,0116 0116,Dimecres,Dc,Laboral,2019,4,Abril,3,16,Tarda,No és causa del  vianant,0,1,0,1,2,"430591,79","4583757,17",2.1684493215181,41.40053479151702
2019S002601    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Aragó / Vilamarí                                  ,0092 0092,Dimecres,Dc,Laboral,2019,4,Abril,3,13,Matí,No és causa del  vianant,0,1,0,1,2,"428904,98","4581446,55",2.148543841853756,41.37957650593817
2019S002602    ,3,Sants-Montjuïc,16,la Bordeta,30602,Ildefons Cerdà                                    ,0001 0015,Dimecres,Dc,Laboral,2019,4,Abril,3,14,Tarda,No és causa del  vianant,0,1,0,1,2,"427736,83","4579867,08",2.134763885473249,41.365246744396075
2019S002603    ,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació                                         ,0303 0303,Dimecres,Dc,Laboral,2019,4,Abril,3,18,Tarda,No és causa del  vianant,0,3,0,3,3,"430698,15","4582888,23",2.1698211681887325,41.39271780406423
2019S002604    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,143904,General Mitre                                     ,0190 0190,Dimecres,Dc,Laboral,2019,4,Abril,3,13,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"428548,26","4584303,74",2.143940689799993,41.40527821465266
2019S002605    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,318804,Calaf / Santaló                                   ,0070 0070,Dimecres,Dc,Laboral,2019,4,Abril,3,9,Matí,No és causa del  vianant,0,2,0,2,2,"428537,8","4583406,71",2.1439216042227063,41.39719817365659
2019S002606    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Mig (Descendent)                                  ,0081 0085,Dimecres,Dc,Laboral,2019,4,Abril,3,20,Tarda,No és causa del  vianant,0,1,0,1,2,"427091,96","4582162,84",2.1267778621181823,41.385865303640465
2019S002607    ,3,Sants-Montjuïc,14,la Font de la Guatlla,212406,Mineria                                           ,0058 0060,Dimecres,Dc,Laboral,2019,4,Abril,3,14,Tarda,No és causa del  vianant,0,0,0,0,1,"428189,67","4580069,1",2.140153705841833,41.36710682821931
2019S002608    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner                                          ,0473 0473,Dimecres,Dc,Laboral,2019,4,Abril,3,19,Tarda,No és causa del  vianant,0,1,0,1,2,"428086,68","4583970,14",2.138458728299936,41.40223243143497
2019S002609    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal                                          ,0407B0407B,Dimecres,Dc,Laboral,2019,4,Abril,3,17,Tarda,No és causa del  vianant,0,1,0,1,1,"429494,23","4583176,53",2.1553883592733056,41.39520959723722
2019S002610    ,1,Ciutat Vella,1,el Raval,242407,Paloma / Lleó                                     ,0016 0016,Dimecres,Dc,Laboral,2019,4,Abril,3,15,Tarda,No és causa del  vianant,0,1,0,1,1,"430264,6","4581742,25",2.1647679008658676,41.382358912638836
2019S002611    ,2,Eixample,9,la Nova Esquerra de l'Eixample,331507,Tarragona                                         ,0068U0068U,Dimecres,Dc,Laboral,2019,4,Abril,3,14,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"428933,64","4581033,69",2.1489350316453137,41.375860593482074
2019S002612    ,3,Sants-Montjuïc,15,Hostafrancs,94809,Creu Coberta                                      ,0053 0053,Dimecres,Dc,Laboral,2019,4,Abril,3,16,Tarda,No és causa del  vianant,0,1,0,1,2,"428704,94","4580952,81",2.146209962032349,41.375111884943145
2019S002613    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Comte d'Urgell                            ,0149 0149,Dimecres,Dc,Laboral,2019,4,Abril,3,21,Tarda,Desobeir el senyal del semàfor,0,1,1,2,1,"429461,18","4582050,65",2.1551243631284267,41.38506639591084
2019S002614    ,2,Eixample,7,la Dreta de l'Eixample,148307,Sant Pere / Catalunya                             ,0002 0004,Dimecres,Dc,Laboral,2019,4,Abril,3,21,Tarda,No és causa del  vianant,0,1,0,1,2,"430712,23","4582406,88",2.1700447132914067,41.38838369804075
2019S002615    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel                                        ,0079 0079,Dimecres,Dc,Laboral,2019,4,Abril,3,22,Nit,No és causa del  vianant,0,1,0,1,2,"429688,09","4581952,39",2.1578493652627335,41.38420130361776
2019S002616    ,8,Nou Barris,49,Canyelles,701267,B-20 (Besòs)                                      ,3,Dimecres,Dc,Laboral,2019,4,Abril,3,20,Tarda,No és causa del  vianant,0,4,0,4,2,"430567,4","4588342,51",2.1676303609191523,41.44183070667461
2019S002617    ,2,Eixample,7,la Dreta de l'Eixample,350308,Roger de Llúria / València                        ,0283 0283,Dimecres,Dc,Laboral,2019,4,Abril,3,21,Tarda,No és causa del  vianant,0,1,0,1,2,"430373,87","4583131,97",2.165914623845189,41.394885016655344
2019S002618    ,7,Horta-Guinardó,41,la Vall d'Hebron,352507,B-20 (Besòs)                                      ,0202 0202,Dimecres,Dc,Laboral,2019,4,Abril,3,19,Tarda,No és causa del  vianant,0,1,0,1,2,"428713,27","4587166,68",2.145576723715198,41.431077920069065
2019S002619    ,3,Sants-Montjuïc,14,la Font de la Guatlla,169409,Mèxic                                             ,0304 0304,Dijous,Dj,Laboral,2019,4,Abril,4,7,Matí,No és causa del  vianant,0,1,0,1,2,"428694,98","4580660,99",2.1461252444807526,41.3724827073187
2019S002620    ,2,Eixample,5,el Fort Pienc,197302,Marina / Diputació                                ,0185 0185,Dijous,Dj,Laboral,2019,4,Abril,4,7,Matí,No és causa del  vianant,0,1,0,1,2,"431548,31","4583661,89",2.1799017586783913,41.39975876768258
2019S002621    ,2,Eixample,6,la Sagrada Família,89004,Consell de Cent                                   ,0579 0579,Dijous,Dj,Laboral,2019,4,Abril,4,8,Matí,No és causa del  vianant,0,3,0,3,3,"431861,64","4584211,43",2.1835877431213633,41.40473490828849
2019S002622    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,84306,Alfonso Comín                                     ,0021 0021,Dijous,Dj,Laboral,2019,4,Abril,4,8,Matí,No és causa del  vianant,0,1,0,1,2,"427885,82","4585515,65",2.1358716139291785,41.41613401827461
2019S002623    ,2,Eixample,6,la Sagrada Família,144601,Diagonal / Aragó                                  ,0310 0310,Dijous,Dj,Laboral,2019,4,Abril,4,8,Matí,No és causa del  vianant,0,1,0,1,2,"431224,19","4583797,83",2.176009297440683,41.40095542306128
2019S002624    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,701433,General Mitre / Augusta                           ,400000,Dijous,Dj,Laboral,2019,4,Abril,4,8,Matí,No és causa del  vianant,0,1,0,1,2,"427613,75","4583482,51",2.1328599605532195,41.397798097823326
2019S002625    ,2,Eixample,7,la Dreta de l'Eixample,305100,València / Sant Joan                              ,0087 0087,Dijous,Dj,Laboral,2019,4,Abril,4,11,Matí,No és causa del  vianant,0,1,0,1,2,"430788,13","4583482,28",2.1708293578830955,41.39807592399484
2019S002626    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes                                   ,0720B0720B,Dijous,Dj,Laboral,2019,4,Abril,4,11,Matí,No és causa del  vianant,0,1,0,1,3,"431357,96","4583272,87",2.177669035368201,41.396238770914735
2019S002627    ,2,Eixample,6,la Sagrada Família,18505,Aragó                                             ,0465 0467,Dijous,Dj,Laboral,2019,4,Abril,4,8,Matí,No és causa del  vianant,0,0,0,0,0,"431505,68","4584066,31",2.179346008473386,41.40339757766311
2019S002628    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,0477 0477,Dijous,Dj,Laboral,2019,4,Abril,4,8,Matí,No és causa del  vianant,0,0,0,0,2,"431563,95","4584109,78",2.1800381283730195,41.403794063860744
2019S002629    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,50202,Brusi / Copèrnic                                  ,0106 0106,Dijous,Dj,Laboral,2019,4,Abril,4,12,Matí,No és causa del  vianant,0,1,0,1,2,"428556,66","4583986,61",2.1440786594771772,41.40242272883637
2019S002630    ,5,Sarrià-Sant Gervasi,23,Sarrià,701267,Terré / Plantada                                  ,780000,Dijous,Dj,Laboral,2019,4,Abril,4,15,Tarda,No és causa del  vianant,0,1,0,1,3,"426636,94","4584467,89",2.121056671184785,41.40658422821654
2019S002631    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",359109,Lluís Companys                                    ,0007 0007,Dijous,Dj,Laboral,2019,4,Abril,4,9,Matí,Altres,0,1,0,1,1,"431620,35","4582588,67",2.1808848409737185,41.39009883771603
2019S002632    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes / Viladomat                       ,0484 0484,Dijous,Dj,Laboral,2019,4,Abril,4,16,Tarda,No és causa del  vianant,0,1,0,1,2,"429553,06","4581502,09",2.1562870099146374,41.38013381555597
2019S002633    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó / Comte d'Urgell                            ,0149 0149,Dijous,Dj,Laboral,2019,4,Abril,4,15,Tarda,No és causa del  vianant,0,1,1,2,1,"429461,18","4582050,65",2.1551243631284267,41.38506639591084
2019S002634    ,3,Sants-Montjuïc,14,la Font de la Guatlla,96906,Francesc Ferrer i Guàrdia                         ,0020 0020,Dijous,Dj,Laboral,2019,4,Abril,4,11,Matí,No és causa del  vianant,0,1,0,1,1,"428707,31","4580358,21",2.1463083223862918,41.36975679399953
2019S002635    ,2,Eixample,7,la Dreta de l'Eixample,309406,Sant Pere                                         ,0001 0001,Dijous,Dj,Laboral,2019,4,Abril,4,14,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,"430741,58","4582396,9",2.170396867270217,41.388296343620375
2019S002636    ,2,Eixample,7,la Dreta de l'Eixample,176801,Roger de Llúria / València                        ,0085 0085,Dijous,Dj,Laboral,2019,4,Abril,4,13,Matí,No és causa del  vianant,0,0,1,1,2,"430414,61","4583121,81",2.1664030710299937,41.39479704125487
2019S002637    ,7,Horta-Guinardó,33,el Baix Guinardó,6608,Marina / Taxdirt                                  ,0002 0002,Dijous,Dj,Laboral,2019,4,Abril,4,17,Tarda,No és causa del  vianant,0,2,0,2,3,"430496,48","4584822,62",2.167186719857913,41.41012258347298
2019S002638    ,2,Eixample,6,la Sagrada Família,238400,Padilla                                           ,0267 0269,Dijous,Dj,Laboral,2019,4,Abril,4,15,Tarda,No és causa del  vianant,0,1,0,1,3,"431243,97","4584389,35",2.17617861169086,41.406284690238984
2019S002639    ,9,Sant Andreu,59,el Bon Pastor,701357,Potosí                                            ,0006 0006,Dijous,Dj,Laboral,2019,4,Abril,4,17,Tarda,No és causa del  vianant,0,2,0,2,2,"433205,62","4588407,36",2.199201000000504,41.442638939180725
2019S002640    ,2,Eixample,5,el Fort Pienc,335100,Tetuan                                            ,0036 0037,Dijous,Dj,Laboral,2019,4,Abril,4,18,Tarda,No és causa del  vianant,0,1,0,1,2,"431246,5","4583153,05",2.1763494917039,41.39515006476791
2019S002641    ,7,Horta-Guinardó,37,el Carmel,97807,Dante Alighieri                                   ,0090 0092,Dijous,Dj,Laboral,2019,4,Abril,4,20,Tarda,No és causa del  vianant,0,2,0,2,2,"429593,03","4586752,01",2.156153421946187,41.4274209110864
2019S002642    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,55807,Francesc Macià                                    ,0010 0011,Dijous,Dj,Laboral,2019,4,Abril,4,17,Tarda,No és causa del  vianant,0,1,0,1,2,"428631,84","4582893,65",2.1451069722228455,41.39258565065775
2019S002643    ,2,Eixample,5,el Fort Pienc,197302,Marina                                            ,0169 0175,Dijous,Dj,Laboral,2019,4,Abril,4,17,Tarda,No és causa del  vianant,0,1,0,1,2,"431600,45","4583608,3",2.1805315007182875,41.39928054791527
2019S002644    ,4,Les Corts,21,Pedralbes,144601,Diagonal / González Tablas                        ,0698 0698,Dijous,Dj,Laboral,2019,4,Abril,4,15,Tarda,No és causa del  vianant,0,1,0,1,2,"425700,34","4582054,96",2.1101489173122205,41.384766183131504
2019S002645    ,3,Sants-Montjuïc,14,la Font de la Guatlla,169409,Corts Catalanes                                   ,0306 0310,Dijous,Dj,Laboral,2019,4,Abril,4,21,Tarda,No és causa del  vianant,0,1,0,1,2,"428716,49","4580687,42",2.1463793169226326,41.37272265889651
2019S002646    ,4,Les Corts,20,la Maternitat i Sant Ramon,7258,Diagonal / Martí i Franquès                       ,0001 0001,Dijous,Dj,Laboral,2019,4,Abril,4,18,Tarda,No és causa del  vianant,0,1,0,1,2,"426341,39","4582083,89",2.1178114969383617,41.385085772202416
2019S002647    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda / Casanova                              ,0165B0165B,Dijous,Dj,Laboral,2019,4,Abril,4,21,Tarda,No és causa del  vianant,0,0,1,1,2,"430040,36","4581831,65",2.162076018779855,41.38314460486707
2019S002648    ,2,Eixample,7,la Dreta de l'Eixample,232902,Urquinaona                                        ,0008 0008,Dijous,Dj,Laboral,2019,4,Abril,4,15,Tarda,No és causa del  vianant,0,1,0,1,1,"431027,72","4582487,02",2.1738086792493747,41.389132641049116
2019S002649    ,9,Sant Andreu,60,Sant Andreu,170758,Pare Manyanet                                     ,0011U0011U,Dijous,Dj,Laboral,2019,4,Abril,4,19,Tarda,No és causa del  vianant,0,1,0,1,2,"432911,32","4586817,78",2.19585510043875,41.4282976913342
2019S002650    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal / València                               ,0340 0348,Dijous,Dj,Laboral,2019,4,Abril,4,21,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"430937,11","4583704,87",2.1725859208118248,41.40009352704646
2019S002651    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,267000,Riera de Cassoles                                 ,0067 0069,Dijous,Dj,Laboral,2019,4,Abril,4,16,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,"429037,84","4584358,3",2.1497908977816453,41.40581303794849
2019S002652    ,3,Sants-Montjuïc,15,Hostafrancs,169409,Corts Catalanes / Sant Roc                        ,0321 0321,Dijous,Dj,Laboral,2019,4,Abril,4,21,Tarda,No és causa del  vianant,0,1,0,1,1,"428658,69","4580703,82",2.14568629542152,41.372865237636475
2019S002653    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó                                             ,0278 0278,Dijous,Dj,Laboral,2019,4,Abril,4,22,Nit,No és causa del  vianant,0,1,0,1,2,"430328,62","4582862,47",2.1654044531856,41.39245382073419
2019S002654    ,10,Sant Martí,65,el Clot,350308,València / Las Navas de Tolosa                    ,0671 0671,Dijous,Dj,Laboral,2019,4,Abril,4,21,Tarda,No és causa del  vianant,0,1,0,1,2,"432385,56","4585102,34",2.1897554671319424,41.412803284092874
2019S002655    ,2,Eixample,10,Sant Antoni,363809,Sepúlveda / Villarroel                            ,0036 0036,Divendres,Dv,Laboral,2019,4,Abril,5,1,Nit,No és causa del  vianant,0,1,0,1,2,"429964,79","4581701,39",2.1611873915339936,41.38196482320134
2019S002656    ,2,Eixample,7,la Dreta de l'Eixample,350308,València / Pau Claris                             ,0269 0269,Divendres,Dv,Laboral,2019,4,Abril,5,2,Nit,No és causa del  vianant,0,1,0,1,2,"430284,39","4583046,92",2.164854188223244,41.39411124446533
2019S002657    ,6,Gràcia,30,la Salut,344000,Dalt / Lliri                                      ,0077 0077,Divendres,Dv,Laboral,2019,4,Abril,5,8,Matí,No és causa del  vianant,0,2,0,2,3,"429554,72","4584862,73",2.1559153450401913,41.410401727356295
2019S002658    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla                                            ,0088 0088,Divendres,Dv,Laboral,2019,4,Abril,5,7,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,"430930,38","4581693,08",2.1727351737631846,41.38197357475997
2019S002659    ,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca                                       ,0123 0133,Divendres,Dv,Laboral,2019,4,Abril,5,8,Matí,No és causa del  vianant,0,1,0,1,2,"428200,17","4579031,23",2.140402268103246,41.35776012487965
2019S002660    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,139000,Litoral (Besòs)                                   ,0001I0001I,Dijous,Dj,Laboral,2019,4,Abril,4,21,Tarda,No és causa del  vianant,0,1,0,1,2,"429621,14","4578451,34",2.157455668373842,41.35266290873066
2019S002661    ,10,Sant Martí,65,el Clot,350308,València                                          ,0630 0630,Divendres,Dv,Laboral,2019,4,Abril,5,8,Matí,No és causa del  vianant,0,1,0,1,2,"432237,1","4584923,98",2.1879992930283905,41.41118434528869
