"N£mero d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ torn","Descripci¢ causa mediata","Coordenada UTM (Y)","Coordenada UTM (X)"
2011S003482,9,"Sant Andreu",60,"Sant Andreu",296202,"Gran de Sant Andreu","0119 0119",Dilluns,Dl,Laboral,2011,5,Maig,23,8,Mat°,"No hi ha causa mediata","4587135,34","432361,6"
2011S000300,9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)",210000,Diumenge,Dg,Laboral,2011,1,Gener,16,18,Tarda,"No hi ha causa mediata","4587597,56","434035,33"
2011S005450,9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant AdriÖ",0046U0046U,Divendres,Dv,Laboral,2011,8,Agost,12,11,Mat°,"No hi ha causa mediata","4587588,41","432823,14"
2011S007445,9,"Sant Andreu",59,"el Bon Pastor",295709,"Sant AdriÖ","0135 0135",Dissabte,Ds,Laboral,2011,11,Novembre,5,13,Mat°,"No hi ha causa mediata","4587710,83","433747,84"
2011S005023,9,"Sant Andreu",59,"el Bon Pastor",123306,"Ferran Junoy","0054 0054",Divendres,Dv,Laboral,2011,7,Juliol,22,13,Mat°,"No hi ha causa mediata","4588384,1","433008,41"
2011S003003,9,"Sant Andreu",59,"el Bon Pastor",701357,Potos°,"0002 0004",Dimarts,Dm,Laboral,2011,5,Maig,3,11,Mat°,"No hi ha causa mediata","4588398,59","433127,02"
2011S000790,9,"Sant Andreu",59,"el Bon Pastor",701357,Potos°,"0002 0004",Dissabte,Ds,Laboral,2011,2,Febrer,5,19,Tarda,"No hi ha causa mediata","4588398,59","433127,02"
2011S006527,9,"Sant Andreu",59,"el Bon Pastor",701357,Potos°,"0006 0006",Dijous,Dj,Laboral,2011,9,Setembre,29,17,Tarda,"No hi ha causa mediata","4588406,8","433205,77"
2011S004415,9,"Sant Andreu",59,"el Bon Pastor",63850,Caracas,"0016 0016",Dimarts,Dm,Laboral,2011,6,Juny,28,16,Tarda,"No hi ha causa mediata","4588311,24","433537,94"
2011S001868,9,"Sant Andreu",59,"el Bon Pastor",264308,Potos°,"0018 0018",Dissabte,Ds,Laboral,2011,3,Mará,19,15,Tarda,"No hi ha causa mediata","4588454,32","433529,25"
2011S006018,9,"Sant Andreu",59,"el Bon Pastor",701177,Monterrey,"0001 0001",Dilluns,Dl,Laboral,2011,9,Setembre,12,15,Tarda,"No hi ha causa mediata","4588493,8","433767,83"
2011S000062,9,"Sant Andreu",59,"el Bon Pastor",701265,"Litoral (Besïs)",120000,Dimarts,Dm,Laboral,2011,1,Gener,4,21,Tarda,"Caláada en mal estat","4588470,27","433806,8"
2011S001930,9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)",0030S0000,Dimarts,Dm,Laboral,2011,3,Mará,22,9,Mat°,"ExcÇs de velocitat o inadequada","4588759,27","433587,74"
2011S007567,9,"Sant Andreu",59,"el Bon Pastor",701266,"Litoral (Llobregat)",0030S0000,Dijous,Dj,Laboral,2011,11,Novembre,10,17,Tarda,"No hi ha causa mediata","4588759,27","433587,74"
2011S008006,9,"Sant Andreu",59,"el Bon Pastor",151957,Guayaquil,0047E0047E,Dissabte,Ds,Laboral,2011,11,Novembre,26,13,Mat°,"No hi ha causa mediata","4588842,99","433521,12"
2011S001907,9,"Sant Andreu",59,"el Bon Pastor",80101,"Ciutat d'Asunci¢n","0039 0039",Dilluns,Dl,Laboral,2011,3,Mará,21,14,Tarda,"No hi ha causa mediata","4588088,54","433268,27"
2011S004953,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Dimarts,Dm,Laboral,2011,7,Juliol,19,16,Tarda,"No hi ha causa mediata",Desconegut,Desconegut
2011S005219,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,Dilluns,Dl,Laboral,2011,8,Agost,1,5,Nit,"Caláada en mal estat",Desconegut,Desconegut
2011S004900,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",194406,Maragall,"0052 0054",Diumenge,Dg,Laboral,2011,7,Juliol,17,14,Tarda,"No hi ha causa mediata","4585434,72","431625,93"
2011S006483,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0248 0250",Dimecres,Dc,Laboral,2011,9,Setembre,28,13,Mat°,"No hi ha causa mediata","4585045,72","431213,37"
2011S001728,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0252 0256",Dilluns,Dl,Laboral,2011,3,Mará,14,15,Tarda,"No hi ha causa mediata","4585058,32","431225,78"
2011S007593,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",90502,Cïrsega,0691B0691B,Divendres,Dv,Laboral,2011,11,Novembre,11,8,Mat°,"No hi ha causa mediata","4585018,05","431529,02"
2011S001992,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",161101,Independäncia,0357B0357B,Dimecres,Dc,Laboral,2011,3,Mará,23,19,Tarda,"No hi ha causa mediata","4584943,29","431443,24"
2011S003764,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",90502,Cïrsega,"0707 0707",Dijous,Dj,Laboral,2011,6,Juny,2,13,Mat°,"No hi ha causa mediata","4585111,68","431624,55"
2011S005464,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",368507,XifrÇ,"0109 0109",Divendres,Dv,Laboral,2011,8,Agost,12,23,Nit,"No hi ha causa mediata","4584962,17","431566,16"
2011S006368,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",350308,Valäncia,0609V0609V,Dissabte,Ds,Laboral,2011,9,Setembre,24,14,Tarda,"No hi ha causa mediata","4584770,71","432049,78"
2011S005181,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",105304,"Dos de Maig","0210 0212",Divendres,Dv,Laboral,2011,7,Juliol,29,18,Tarda,"No hi ha causa mediata","4584379,58","431833,05"
2011S007415,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",286300,Rogent,"0064 0072",Divendres,Dv,Laboral,2011,11,Novembre,4,8,Mat°,"No hi ha causa mediata","4584797,39","431870,53"
2011S005871,10,"Sant Mart°",65,"el Clot",89004,"Consell de Cent","0593 0595",Dimarts,Dm,Laboral,2011,9,Setembre,6,12,Mat°,"No hi ha causa mediata","4584288,55","431937,29"
2011S005528,10,"Sant Mart°",72,"Sant Mart° de Provenáals",307207,"Sant Mart°",0002B0002B,Dimecres,Dc,Laboral,2011,8,Agost,17,8,Mat°,"No hi ha causa mediata","4585438,08","432696,81"
2011S002344,10,"Sant Mart°",72,"Sant Mart° de Provenáals",322506,"Selva del Camp",0006X0006X,Dimecres,Dc,Laboral,2011,4,Abril,6,15,Tarda,"No hi ha causa mediata","4586022,22","432942,6"
2011S000375,10,"Sant Mart°",72,"Sant Mart° de Provenáals",322608,"Selva de Mar",0235B0235B,Dijous,Dj,Laboral,2011,1,Gener,20,14,Tarda,"No hi ha causa mediata","4585586,64","433054,64"
2011S008807,10,"Sant Mart°",72,"Sant Mart° de Provenáals",322608,"Selva de Mar",0235B0235B,Dijous,Dj,Laboral,2011,12,Desembre,29,20,Tarda,"No hi ha causa mediata","4585586,64","433054,64"
2011S003302,10,"Sant Mart°",72,"Sant Mart° de Provenáals",153205,Guip£scoa,"0070 0074",Dilluns,Dl,Laboral,2011,5,Maig,16,14,Tarda,"No hi ha causa mediata","4585534,2","433066,85"
2011S000542,10,"Sant Mart°",65,"el Clot",18505,Arag¢,"0560 0560",Dimecres,Dc,Laboral,2011,1,Gener,26,15,Tarda,"No hi ha causa mediata","4584467,51","431964,93"
2011S000281,10,"Sant Mart°",65,"el Clot",334607,Ter,"0017 0017",Dissabte,Ds,Laboral,2011,1,Gener,15,16,Tarda,"No hi ha causa mediata","4584824,34","432257,66"
2011S000178,10,"Sant Mart°",65,"el Clot",350308,Valäncia,"0620 0626",Dimarts,Dm,Laboral,2011,1,Gener,11,14,Tarda,"No hi ha causa mediata","4584886,86","432198,76"
2011S006263,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",350308,Valäncia,"0619 0619",Dimarts,Dm,Laboral,2011,9,Setembre,20,18,Tarda,"No hi ha causa mediata","4584824,29","432103,78"
2011S007754,10,"Sant Mart°",65,"el Clot",191204,Mallorca,"0621 0621",Dijous,Dj,Laboral,2011,11,Novembre,17,12,Mat°,"No hi ha causa mediata","4585135,09","432230,08"
2011S005167,10,"Sant Mart°",65,"el Clot",42306,Bilbao,"0194 0194",Divendres,Dv,Laboral,2011,7,Juliol,29,0,Nit,Alcoholämia,"4584849,66","432677,71"
2011S002432,10,"Sant Mart°",65,"el Clot",226400,"Las Navas de Tolosa","0239 0241",Divendres,Dv,Laboral,2011,4,Abril,8,18,Tarda,"No hi ha causa mediata","4585038,2","432461,48"
2011S007371,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,0119B0119B,Dimecres,Dc,Laboral,2011,11,Novembre,2,9,Mat°,"No hi ha causa mediata","4584655,85","432106,39"
2011S005985,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",209900,Meridiana,"0151 0151",Diumenge,Dg,Laboral,2011,9,Setembre,11,8,Mat°,Alcoholämia,"4584903,29","432109,14"
2011S007112,10,"Sant Mart°",70,"el Besïs i el Maresme",701281,Llevant,"0001 0001",Divendres,Dv,Laboral,2011,10,Octubre,21,12,Mat°,"No hi ha causa mediata","4584967,56","434848,85"
2011S003275,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0198 0198",Diumenge,Dg,Laboral,2011,5,Maig,15,4,Nit,"ExcÇs de velocitat o inadequada","4586184,13","433651,4"
2011S004531,10,"Sant Mart°",72,"Sant Mart° de Provenáals",60807,CantÖbria,"0023 0023",Dissabte,Ds,Laboral,2011,7,Juliol,2,23,Nit,"No hi ha causa mediata","4585759,71","433438,44"
2011S001156,10,"Sant Mart°",73,"la Verneda i la Pau",169409,"Corts Catalanes","1135 1137",Divendres,Dv,Laboral,2011,2,Febrer,18,21,Tarda,"No hi ha causa mediata","4585735,02","433765,35"
2011S006879,10,"Sant Mart°",73,"la Verneda i la Pau",318906,Santander,0063A0063A,Dimecres,Dc,Laboral,2011,10,Octubre,12,9,Mat°,"No hi ha causa mediata","4586886,49","433497,89"
2011S008063,10,"Sant Mart°",73,"la Verneda i la Pau",60807,CantÖbria,"0077 0077",Dimarts,Dm,Laboral,2011,11,Novembre,29,19,Tarda,"No hi ha causa mediata","4586369,25","433164,47"
2011S003342,10,"Sant Mart°",73,"la Verneda i la Pau",60807,CantÖbria,"0077 0077",Dimarts,Dm,Laboral,2011,5,Maig,17,19,Tarda,"No hi ha causa mediata","4586369,25","433164,47"
2011S007978,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0225 0225",Dissabte,Ds,Laboral,2011,11,Novembre,26,10,Mat°,"No hi ha causa mediata","4586540,36","433216,08"
2011S001472,10,"Sant Mart°",73,"la Verneda i la Pau",318906,Santander,"0026 0026",Dijous,Dj,Laboral,2011,3,Mará,3,10,Mat°,"No hi ha causa mediata","4586544,65","433319,33"
2011S006522,10,"Sant Mart°",73,"la Verneda i la Pau",700037,Binäfar,"0001 0001",Dijous,Dj,Laboral,2011,9,Setembre,29,14,Tarda,"No hi ha causa mediata","4586367,74","433488,63"
2011S005365,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0163 0165",Dilluns,Dl,Laboral,2011,8,Agost,8,7,Mat°,"No hi ha causa mediata","4586138,03","433610,2"
2011S008312,10,"Sant Mart°",72,"Sant Mart° de Provenáals",153205,Guip£scoa,"0077 0077",Dissabte,Ds,Laboral,2011,12,Desembre,10,17,Tarda,"No hi ha causa mediata","4585724,59","433202,01"
2011S003579,10,"Sant Mart°",72,"Sant Mart° de Provenáals",153205,Guip£scoa,"0106 0106",Dijous,Dj,Laboral,2011,5,Maig,26,17,Tarda,"No hi ha causa mediata","4585827,78","433367,4"
2011S002832,10,"Sant Mart°",71,"Provenáals del Poblenou",30409,"Bac de Roda","0116 0118",Dimecres,Dc,Laboral,2011,4,Abril,27,19,Tarda,"No hi ha causa mediata","4584581,2","433512,98"
2011S006208,10,"Sant Mart°",71,"Provenáals del Poblenou",249304,"Pere IV","0416 0416",Dilluns,Dl,Laboral,2011,9,Setembre,19,12,Mat°,"No hi ha causa mediata","4585020,79","433646,61"
2011S006575,10,"Sant Mart°",70,"el Besïs i el Maresme",195409,Maresme,"0044 0044",Divendres,Dv,Laboral,2011,9,Setembre,30,20,Tarda,"No hi ha causa mediata","4585089,43","434505,27"
2011S007762,10,"Sant Mart°",70,"el Besïs i el Maresme",143609,"Josep Pla","0136 0136",Dijous,Dj,Laboral,2011,11,Novembre,17,16,Tarda,"No hi ha causa mediata","4585227,81","433996,05"
2011S002276,10,"Sant Mart°",70,"el Besïs i el Maresme",195409,Maresme,"0164 0164",Diumenge,Dg,Laboral,2011,4,Abril,3,15,Tarda,"No hi ha causa mediata","4585544,61","434059,91"
2011S006082,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20840000,Dimecres,Dc,Laboral,2011,9,Setembre,14,21,Tarda,"No hi ha causa mediata","4585877,1","434007,45"
2011S007120,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20850000,Divendres,Dv,Laboral,2011,10,Octubre,21,16,Tarda,"No hi ha causa mediata","4585946,2","434078,33"
2011S005944,10,"Sant Mart°",70,"el Besïs i el Maresme",266405,Prim,"0100 0100",Divendres,Dv,Laboral,2011,9,Setembre,9,12,Mat°,"No hi ha causa mediata","4585530,26","434286,42"
2011S006190,10,"Sant Mart°",68,"el Poblenou",270901,Pujades,"0117 0117",Diumenge,Dg,Laboral,2011,9,Setembre,18,11,Mat°,"No hi ha causa mediata","4583565,35","432959,55"
2011S006122,10,"Sant Mart°",68,"el Poblenou",270901,Pujades,"0130 0130",Dijous,Dj,Laboral,2011,9,Setembre,15,19,Tarda,"No hi ha causa mediata","4583537,61","432967,89"
2011S001552,10,"Sant Mart°",68,"el Poblenou",700654,Litoral,"0045 0057",Diumenge,Dg,Laboral,2011,3,Mará,6,14,Tarda,"No hi ha causa mediata","4582870,5","433582,9"
2011S007729,10,"Sant Mart°",68,"el Poblenou",183603,Llacuna,0073X0073X,Dimecres,Dc,Laboral,2011,11,Novembre,16,4,Nit,"No hi ha causa mediata","4583824,6","433082,11"
2011S003642,10,"Sant Mart°",68,"el Poblenou",700654,Litoral,"0064 0064",Dissabte,Ds,Laboral,2011,5,Maig,28,19,Tarda,"No hi ha causa mediata","4583040,05","433685,58"
2011S001184,10,"Sant Mart°",68,"el Poblenou",249304,"Pere IV","0164 0166",Diumenge,Dg,Laboral,2011,2,Febrer,20,7,Mat°,Alcoholämia,"4583904,96","432994,52"
2011S000923,10,"Sant Mart°",68,"el Poblenou",700667,"Jaume Vicens i Vives","0002 0002",Dijous,Dj,Laboral,2011,2,Febrer,10,15,Tarda,"No hi ha causa mediata","4582845,3","433507,61"
2011S003534,10,"Sant Mart°",68,"el Poblenou",29206,∑vila,"0056 0056",Dimecres,Dc,Laboral,2011,5,Maig,25,9,Mat°,"No hi ha causa mediata","4583266,57","432920,81"
2011S002815,10,"Sant Mart°",68,"el Poblenou",242906,Pallars,0165B0165B,Divendres,Dv,Laboral,2011,4,Abril,29,7,Mat°,"No hi ha causa mediata","4583659,43","432868,3"
2011S004992,10,"Sant Mart°",71,"Provenáals del Poblenou",144601,Diagonal,"0152 0152",Dijous,Dj,Laboral,2011,7,Juliol,21,8,Mat°,"No hi ha causa mediata","4584361,03","433004,54"
2011S001562,10,"Sant Mart°",71,"Provenáals del Poblenou",305507,"Sant Joan de Malta","0056 0056",Dilluns,Dl,Laboral,2011,3,Mará,7,17,Tarda,"No hi ha causa mediata","4584508,49","432736,59"
2011S001435,10,"Sant Mart°",71,"Provenáals del Poblenou",30409,"Bac de Roda","0153 0153",Dimarts,Dm,Laboral,2011,3,Mará,1,23,Nit,"No hi ha causa mediata","4584900,4","433155,6"
2011S004711,10,"Sant Mart°",71,"Provenáals del Poblenou",169409,"Corts Catalanes",1112B1112B,Diumenge,Dg,Laboral,2011,7,Juliol,10,21,Tarda,"No hi ha causa mediata","4585491,11","433662,93"
2011S007303,10,"Sant Mart°",71,"Provenáals del Poblenou",322608,"Selva de Mar","0142 0142",Divendres,Dv,Laboral,2011,10,Octubre,28,17,Tarda,"No hi ha causa mediata","4585204,22","433465,96"
2011S000971,10,"Sant Mart°",71,"Provenáals del Poblenou",169409,"Corts Catalanes","1002 1002",Dissabte,Ds,Laboral,2011,2,Febrer,12,7,Mat°,Alcoholämia,"4584935,8","433114,41"
2011S004849,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0198 0198",Divendres,Dv,Laboral,2011,7,Juliol,15,13,Mat°,"No hi ha causa mediata","4585121,72","433439,81"
2011S006782,10,"Sant Mart°",71,"Provenáals del Poblenou",249304,"Pere IV","0455 0455",Dissabte,Ds,Laboral,2011,10,Octubre,8,14,Tarda,"No hi ha causa mediata","4585405,12","433847,45"
2011S002940,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0230 0232",Dilluns,Dl,Laboral,2011,5,Maig,2,1,Nit,Alcoholämia,"4585273,23","433595,26"
2011S002940,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0230 0232",Dilluns,Dl,Laboral,2011,5,Maig,2,1,Nit,"ExcÇs de velocitat o inadequada","4585273,23","433595,26"
2011S004629,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20760000,Dijous,Dj,Laboral,2011,7,Juliol,7,7,Mat°,"No hi ha causa mediata","4585319,46","433437,96"
2011S005585,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,"0140 0142",Dimarts,Dm,Laboral,2011,8,Agost,23,21,Tarda,"No hi ha causa mediata","4584861,28","433173,63"
2011S003552,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20710000,Dimecres,Dc,Laboral,2011,5,Maig,25,19,Tarda,"No hi ha causa mediata","4584971,32","433081,94"
2011S008303,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20710000,Dissabte,Ds,Laboral,2011,12,Desembre,10,12,Mat°,"No hi ha causa mediata","4584971,32","433081,94"
2011S004814,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20710000,Dijous,Dj,Laboral,2011,7,Juliol,14,13,Mat°,"No hi ha causa mediata","4584971,32","433081,94"
2011S004723,10,"Sant Mart°",71,"Provenáals del Poblenou",143609,"Josep Pla","0175 0175",Dilluns,Dl,Laboral,2011,7,Juliol,11,12,Mat°,"No hi ha causa mediata","4585461,03","433730,76"
2011S007946,10,"Sant Mart°",71,"Provenáals del Poblenou",253902,Per£,0044X0044X,Dissabte,Ds,Laboral,2011,11,Novembre,19,22,Nit,"No hi ha causa mediata","4584418,92","432723,29"
2011S003143,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20660000,Dimarts,Dm,Laboral,2011,5,Maig,10,13,Mat°,"No hi ha causa mediata","4584620,76","432719,59"
2011S008845,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20670000,Dissabte,Ds,Laboral,2011,12,Desembre,31,15,Tarda,"No hi ha causa mediata","4584691,03","432792,39"
2011S007647,10,"Sant Mart°",71,"Provenáals del Poblenou",94300,"Crist¢bal de Moura",0002X0002X,Divendres,Dv,Laboral,2011,11,Novembre,11,20,Tarda,"No hi ha causa mediata","4584492,99","433364,81"
2011S005857,10,"Sant Mart°",68,"el Poblenou",42306,Bilbao,"0058 0058",Dilluns,Dl,Laboral,2011,9,Setembre,5,20,Tarda,"No hi ha causa mediata","4584084,37","433437,63"
2011S005172,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",30409,"Bac de Roda",0072U0072U,Divendres,Dv,Laboral,2011,7,Juliol,29,13,Mat°,"No hi ha causa mediata","4584375,4","433708,65"
2011S008746,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",30409,"Bac de Roda","0040 0042",Dijous,Dj,Laboral,2011,12,Desembre,29,14,Tarda,"No hi ha causa mediata","4584200,58","433878,79"
2011S005887,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",144601,Diagonal,0037X0037X,Dimarts,Dm,Laboral,2011,9,Setembre,6,18,Tarda,"No hi ha causa mediata","4584732,51","434327,35"
2011S008829,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",144601,Diagonal,"0059 0059",Divendres,Dv,Laboral,2011,12,Desembre,30,20,Tarda,"No hi ha causa mediata","4584620,05","433984,39"
2011S003630,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",144601,Diagonal,"0065 0067",Dissabte,Ds,Laboral,2011,5,Maig,28,9,Mat°,Alcoholämia,"4584604,71","433934,99"
2011S006891,10,"Sant Mart°",68,"el Poblenou",242906,Pallars,"0227 0227",Dimecres,Dc,Laboral,2011,10,Octubre,12,19,Tarda,"No hi ha causa mediata","4583970,88","433190,67"
2011S002428,10,"Sant Mart°",68,"el Poblenou",144601,Diagonal,"0119 0119",Divendres,Dv,Laboral,2011,4,Abril,8,18,Tarda,"No hi ha causa mediata","4584431,29","433393,05"
2011S004291,10,"Sant Mart°",68,"el Poblenou",270901,Pujades,"0193 0193",Dimecres,Dc,Laboral,2011,6,Juny,22,20,Tarda,"No hi ha causa mediata","4583974,92","433379,81"
2011S007831,10,"Sant Mart°",68,"el Poblenou",701265,"Litoral (Besïs)",780000,Diumenge,Dg,Laboral,2011,11,Novembre,20,0,Nit,Alcoholämia,"4582963,81","433557,81"
2011S000996,10,"Sant Mart°",68,"el Poblenou",701266,"Litoral (Llobregat)",750000,Diumenge,Dg,Laboral,2011,2,Febrer,13,8,Mat°,Alcoholämia,"4583188,31","433762,35"
2011S007039,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",243206,Pamplona,"0119 0119",Dimecres,Dc,Laboral,2011,10,Octubre,19,8,Mat°,"No hi ha causa mediata","4583517,52","432277,01"
2011S007880,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",271100,Pujades,"0021 0023",Dimarts,Dm,Laboral,2011,11,Novembre,22,8,Mat°,"No hi ha causa mediata","4582649,3","431986,04"
2011S005725,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",271100,Pujades,"0025 0025",Dimarts,Dm,Laboral,2011,8,Agost,30,20,Tarda,"No hi ha causa mediata","4582673,63","432011,18"
2011S002023,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",197302,Marina,"0072 0072",Dijous,Dj,Laboral,2011,3,Mará,24,23,Nit,"No hi ha causa mediata","4582825,29","432432,93"
2011S005000,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",270901,Pujades,"0081 0083",Dijous,Dj,Laboral,2011,7,Juliol,21,16,Tarda,"No hi ha causa mediata","4583369,73","432767,53"
2011S005354,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",270901,Pujades,"0081 0083",Dissabte,Ds,Laboral,2011,8,Agost,6,23,Nit,Alcoholämia,"4583369,73","432767,53"
2011S003780,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",270901,Pujades,"0081 0083",Divendres,Dv,Laboral,2011,6,Juny,3,11,Mat°,"No hi ha causa mediata","4583369,73","432767,53"
2011S007466,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",197302,Marina,"0114 0116",Diumenge,Dg,Laboral,2011,11,Novembre,6,12,Mat°,"No hi ha causa mediata","4583114,62","432156,97"
2011S004819,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",197302,Marina,"0114 0116",Dijous,Dj,Laboral,2011,7,Juliol,14,13,Mat°,"No hi ha causa mediata","4583114,62","432156,97"
2011S003011,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",11200,AlmogÖvers,"0022 0022",Dimecres,Dc,Laboral,2011,5,Maig,4,13,Mat°,"No hi ha causa mediata","4582826,62","431860,39"
2011S001784,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",701414,C-31,20600000,Dimecres,Dc,Laboral,2011,3,Mará,16,9,Mat°,"No hi ha causa mediata","4584205,8","432294,33"
2011S001544,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",640000,Dissabte,Ds,Laboral,2011,3,Mará,5,20,Tarda,"No hi ha causa mediata","4584049,57","434443,92"
2011S006983,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",650000,Dilluns,Dl,Laboral,2011,10,Octubre,17,9,Mat°,"No hi ha causa mediata","4583978,79","434371,96"
2011S003956,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",701266,"Litoral (Llobregat)",650000,Dijous,Dj,Laboral,2011,6,Juny,9,17,Tarda,"No hi ha causa mediata","4583978,79","434371,96"
2011S004228,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",322608,"Selva de Mar","0009 0009",Dimarts,Dm,Laboral,2011,6,Juny,21,7,Mat°,"No hi ha causa mediata","4584297,2","434306,99"
2011S006858,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",169409,"Corts Catalanes","0866 0870",Dimarts,Dm,Laboral,2011,10,Octubre,11,15,Tarda,"No hi ha causa mediata","4584324,84","432434,42"
2011S003071,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",143609,"Josep Pla","0002 0020",Divendres,Dv,Laboral,2011,5,Maig,6,19,Tarda,"No hi ha causa mediata","4584476,07","434736,15"
2011S008434,10,"Sant Mart°",66,"el Parc i la Llacuna del Poblenou",249304,"Pere IV","0089 0089",Dijous,Dj,Laboral,2011,12,Desembre,15,20,Tarda,"No hi ha causa mediata","4583516,64","432723,76"
