Número d expedient;Codi districte;Nom districte;Codi barri;Nom barri;Codi carrer;Nom carrer;Num postal caption;Descripció dia setmana;Dia setmana;Descripció tipus dia;NK Any;Mes de any;Nom mes;Dia de mes;Hora de dia;Descripció torn;Descripció causa vianant;Número de morts;Número de lesionats lleus;Número de lesionats greus;Número de víctimes;Número de vehicles implicats;Coordenada UTM (Y);Coordenada UTM (X)
2015S005028;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0067 0067;Dimarts;Dm;Laboral;2015;6;Juny;30;08;Matí;No és causa del  vianant;0;1;0;1;2;4582236,48;429785,03
2015S001616;2;Eixample;8;l'Antiga Esquerra de l'Eixample;70607;Casanova;0035 0035;Dilluns;Dl;Laboral;2015;3;Març;2;15;Tarda;No és causa del  vianant;0;2;0;2;2;4581933,52;429893,81
2015S003590;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0091 0093;Dilluns;Dl;Laboral;2015;5;Maig;11;11;Matí;No és causa del  vianant;0;1;0;1;2;4581483,24;429024,40
2015S007189;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0095B0095B;Dijous;Dj;Laboral;2015;9;Setembre;24;17;Tarda;No és causa del  vianant;0;1;0;1;2;4581501,39;429006,83
2015S000045;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0199 0199;Diumenge;Dg;Laboral;2015;1;Gener;4;10;Matí;No és causa del  vianant;0;2;0;2;2;4582623,08;429664,55
2015S009522;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0199 0199;Dimarts;Dm;Laboral;2015;12;Desembre;15;07;Matí;No és causa del  vianant;0;1;0;1;3;4582623,08;429664,55
2015S001924;2;Eixample;8;l'Antiga Esquerra de l'Eixample;100800;Diputació;0170 0170;Divendres;Dv;Laboral;2015;3;Març;13;11;Matí;No és causa del  vianant;0;1;0;1;2;4581943,20;429765,56
2015S007440;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0026 0026;Diumenge;Dg;Laboral;2015;10;Octubre;4;09;Matí;No és causa del  vianant;0;1;0;1;2;4581290,96;429099,22
2015S009167;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0026 0026;Dimecres;Dc;Laboral;2015;12;Desembre;2;19;Tarda;No és causa del  vianant;0;1;0;1;2;4581290,96;429099,22
2015S002907;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0026 0026;Dissabte;Ds;Laboral;2015;4;Abril;18;13;Matí;No és causa del  vianant;0;3;0;3;2;4581290,96;429099,22
2015S007984;2;Eixample;8;l'Antiga Esquerra de l'Eixample;90502;Còrsega;0225 0225;Divendres;Dv;Laboral;2015;10;Octubre;23;17;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;4582809,44;429281,05
2015S007395;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0124 0124;Divendres;Dv;Laboral;2015;10;Octubre;2;19;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;4582553,80;429505,23
2015S008274;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes;0561 0561;Dimarts;Dm;Laboral;2015;11;Novembre;3;14;Tarda;No és causa del  vianant;0;1;0;1;2;4581963,66;429946,08
2015S001219;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0192 0192;Dimarts;Dm;Laboral;2015;2;Febrer;17;18;Tarda;No és causa del  vianant;0;2;0;2;2;4582901,37;429168,58
2015S005551;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0395 0397;Dissabte;Ds;Laboral;2015;7;Juliol;18;16;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;4581136,92;429101,64
2015S003750;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0395 0397;Divendres;Dv;Laboral;2015;5;Maig;15;18;Tarda;No és causa del  vianant;0;2;0;2;2;4581136,92;429101,64
2015S009380;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0395 0397;Dijous;Dj;Laboral;2015;12;Desembre;10;15;Tarda;No és causa del  vianant;0;1;0;1;2;4581136,92;429101,64
2015S007326;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0419 0419;Dimecres;Dc;Laboral;2015;9;Setembre;23;17;Tarda;No és causa del  vianant;0;0;0;0;2;4581242,99;429210,02
2015S006460;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0423 0425;Dijous;Dj;Laboral;2015;8;Agost;27;14;Tarda;No és causa del  vianant;0;1;0;1;2;4581257,05;429224,59
2015S008371;2;Eixample;9;la Nova Esquerra de l'Eixample;184402;Llança;0000 0000;Divendres;Dv;Laboral;2015;11;Novembre;6;13;Matí;No és causa del  vianant;0;1;0;1;2;4581155,95;429001,84
2015S002484;2;Eixample;9;la Nova Esquerra de l'Eixample;184402;Llança;0015 0021;Dijous;Dj;Laboral;2015;4;Abril;2;13;Matí;No és causa del  vianant;0;1;0;1;2;4581125,15;429001,52
2015S000983;2;Eixample;9;la Nova Esquerra de l'Eixample;184402;Llança;0015 0021;Dilluns;Dl;Laboral;2015;2;Febrer;9;03;Nit;No és causa del  vianant;0;1;0;1;2;4581125,15;429001,52
2015S007366;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes;0529 0529;Dijous;Dj;Laboral;2015;10;Octubre;1;21;Tarda;No és causa del  vianant;0;1;0;1;2;4581784,97;429763,77
2015S006923;2;Eixample;8;l'Antiga Esquerra de l'Eixample;169409;Corts Catalanes;0529 0529;Dimarts;Dm;Laboral;2015;9;Setembre;15;09;Matí;No és causa del  vianant;0;3;0;3;2;4581784,97;429763,77
2015S007848;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell;0068 0068;Dilluns;Dl;Laboral;2015;10;Octubre;19;16;Tarda;No és causa del  vianant;0;1;0;1;2;4581775,11;429710,58
2015S001189;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell;0068 0068;Dilluns;Dl;Laboral;2015;2;Febrer;16;20;Tarda;No és causa del  vianant;0;1;0;1;2;4581775,11;429710,58
2015S002373;2;Eixample;8;l'Antiga Esquerra de l'Eixample;-1;Desconegut;Desconegut;Dissabte;Ds;Laboral;2015;3;Març;28;13;Matí;No és causa del  vianant;0;2;0;2;6;-1;-1
2015S001825;2;Eixample;8;l'Antiga Esquerra de l'Eixample;23403;Aribau;0120 0120;Dilluns;Dl;Laboral;2015;3;Març;9;20;Tarda;No és causa del  vianant;0;1;0;1;2;4582716,31;429533,12
2015S008961;2;Eixample;7;la Dreta de l'Eixample;31300;Bailèn;0133 0133;Dijous;Dj;Laboral;2015;11;Novembre;26;15;Tarda;No és causa del  vianant;0;2;0;2;2;4583525,22;430580,47
2015S004298;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0335 0335;Dijous;Dj;Laboral;2015;6;Juny;4;13;Matí;No és causa del  vianant;0;1;0;1;2;4583529,15;430563,48
2015S002217;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0111 0111;Dilluns;Dl;Laboral;2015;3;Març;23;21;Tarda;No és causa del  vianant;0;1;0;1;2;4582528,35;429499,56
2015S006190;2;Eixample;7;la Dreta de l'Eixample;222002;Mossèn Jacint Verdaguer;9999 9999;Dijous;Dj;Laboral;2015;8;Agost;13;13;Matí;No és causa del  vianant;0;1;0;1;2;4583594,24;430706,38
2015S006938;2;Eixample;7;la Dreta de l'Eixample;225500;Nàpols;0225 0225;Dimarts;Dm;Laboral;2015;9;Setembre;15;16;Tarda;No és causa del  vianant;0;1;0;1;2;4583713,18;430948,09
2015S004256;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0374 0374;Dimecres;Dc;Laboral;2015;6;Juny;3;15;Tarda;No és causa del  vianant;0;1;0;1;2;4583738,94;430640,76
2015S004754;2;Eixample;8;l'Antiga Esquerra de l'Eixample;191204;Mallorca;0135 0135;Divendres;Dv;Laboral;2015;6;Juny;19;17;Tarda;No és causa del  vianant;0;1;0;1;2;4582360,14;429395,55
2015S006423;2;Eixample;7;la Dreta de l'Eixample;286504;Roger de Flor;0222B0222B;Dimarts;Dm;Laboral;2015;8;Agost;25;21;Tarda;No és causa del  vianant;0;1;1;2;2;4583755,84;430760,63
2015S007167;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;0336 0336;Dimecres;Dc;Laboral;2015;9;Setembre;23;17;Tarda;No és causa del  vianant;0;1;0;1;2;4583551,71;430641,46
2015S006602;2;Eixample;8;l'Antiga Esquerra de l'Eixample;268003;Provença;0184 0184;Dimecres;Dc;Laboral;2015;9;Setembre;2;08;Matí;No és causa del  vianant;0;0;0;0;1;4582503,12;429383,60
2015S000562;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0157 0159;Divendres;Dv;Laboral;2015;1;Gener;23;10;Matí;No és causa del  vianant;0;2;0;2;1;4582832,48;429113,11
2015S005195;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0157 0159;Dilluns;Dl;Laboral;2015;7;Juliol;6;11;Matí;No és causa del  vianant;0;1;0;1;2;4582832,48;429113,11
2015S006712;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0167 0167;Diumenge;Dg;Laboral;2015;9;Setembre;6;12;Matí;No és causa del  vianant;0;2;0;2;2;4582865,88;429147,21
2015S003136;2;Eixample;7;la Dreta de l'Eixample;305100;Sant Joan;0106 0106;Dissabte;Ds;Laboral;2015;4;Abril;25;14;Tarda;No és causa del  vianant;0;1;0;1;2;4583667,47;430678,77
2015S009186;2;Eixample;7;la Dreta de l'Eixample;305100;Sant Joan;0106 0106;Dijous;Dj;Laboral;2015;12;Desembre;3;09;Matí;No és causa del  vianant;0;1;0;1;2;4583667,47;430678,77
2015S001604;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0380 0380;Dilluns;Dl;Laboral;2015;3;Març;2;08;Matí;No és causa del  vianant;0;1;0;1;2;4583600,45;430617,38
2015S006373;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0382 0382;Diumenge;Dg;Laboral;2015;8;Agost;23;16;Tarda;No és causa del  vianant;0;1;0;1;2;4583596,74;430605,41
2015S009662;2;Eixample;8;l'Antiga Esquerra de l'Eixample;70607;Casanova;0177 0177;Dissabte;Ds;Laboral;2015;12;Desembre;19;05;Nit;No és causa del  vianant;0;1;0;1;4;4582836,61;429011,27
2015S000261;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0331 0331;Dimarts;Dm;Laboral;2015;1;Gener;13;13;Matí;No és causa del  vianant;0;2;0;2;2;4583649,73;430518,84
2015S003614;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0333 0333;Dimarts;Dm;Laboral;2015;5;Maig;12;09;Matí;No és causa del  vianant;0;1;0;1;2;4583657,14;430526,50
2015S002708;2;Eixample;7;la Dreta de l'Eixample;268003;Provença;0356 0358;Diumenge;Dg;Laboral;2015;4;Abril;12;11;Matí;No és causa del  vianant;0;1;0;1;2;4583639,07;430538,79
2015S000822;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0345I0345I;Dilluns;Dl;Laboral;2015;2;Febrer;2;18;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;4583449,82;430412,19
2015S009986;2;Eixample;7;la Dreta de l'Eixample;145003;Girona;0127 0127;Dimecres;Dc;Laboral;2015;12;Desembre;30;22;Nit;No és causa del  vianant;0;1;0;1;2;4583441,80;430474,74
2015S009700;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0143 0143;Diumenge;Dg;Laboral;2015;12;Desembre;20;19;Tarda;No és causa del  vianant;0;1;0;1;2;4582748,16;429027,13
2015S005785;2;Eixample;7;la Dreta de l'Eixample;31300;Bailèn;0155 0159;Dilluns;Dl;Laboral;2015;7;Juliol;27;17;Tarda;No és causa del  vianant;0;1;0;1;2;4583729,61;430380,49
2015S001815;2;Eixample;7;la Dreta de l'Eixample;31300;Bailèn;0155 0159;Dilluns;Dl;Laboral;2015;3;Març;9;19;Tarda;No és causa del  vianant;0;1;0;1;2;4583729,61;430380,49
2015S003738;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0127 0127;Divendres;Dv;Laboral;2015;5;Maig;15;15;Tarda;No és causa del  vianant;0;1;0;1;2;4582610,40;429419,44
2015S009904;2;Eixample;7;la Dreta de l'Eixample;145003;Girona;0123 0123;Dilluns;Dl;Laboral;2015;12;Desembre;28;12;Matí;Creuar per fora pas de vianants;0;2;0;2;1;4583396,52;430518,91
2015S007466;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló;0313 0313;Dilluns;Dl;Laboral;2015;10;Octubre;5;16;Tarda;No és causa del  vianant;0;2;0;2;2;4583659,09;430337,35
2015S002946;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0229 0229;Dilluns;Dl;Laboral;2015;4;Abril;20;09;Matí;No és causa del  vianant;0;1;0;1;2;4582710,53;428946,31
2015S001852;2;Eixample;7;la Dreta de l'Eixample;90502;Còrsega;0378 0378;Dimarts;Dm;Laboral;2015;3;Març;10;18;Tarda;No és causa del  vianant;0;1;0;1;2;4583634,15;430151,08
2015S000311;2;Eixample;7;la Dreta de l'Eixample;90502;Còrsega;0380 0380;Dijous;Dj;Laboral;2015;1;Gener;15;08;Matí;No és causa del  vianant;0;1;0;1;2;4583634,15;430151,08
2015S001879;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Rocafort;0131 0131;Dimecres;Dc;Laboral;2015;3;Març;11;13;Matí;No és causa del  vianant;0;0;1;1;2;4581576,93;429119,89
2015S004044;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell;0208 0208;Dilluns;Dl;Laboral;2015;5;Maig;25;18;Tarda;No és causa del  vianant;0;1;0;1;1;4582438,85;429061,59
2015S006226;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0173B0173B;Dissabte;Ds;Laboral;2015;8;Agost;15;15;Tarda;No és causa del  vianant;0;2;0;2;2;4582426,17;429224,41
2015S002481;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló;0283B0283B;Dijous;Dj;Laboral;2015;4;Abril;2;12;Matí;No és causa del  vianant;0;1;0;1;2;4583490,16;430164,44
2015S005595;2;Eixample;7;la Dreta de l'Eixample;289105;Rosselló;0283B0283B;Dilluns;Dl;Laboral;2015;7;Juliol;20;12;Matí;No és causa del  vianant;0;1;0;1;2;4583490,16;430164,44
2015S001762;2;Eixample;7;la Dreta de l'Eixample;-1;Desconegut;Desconegut;Divendres;Dv;Laboral;2015;3;Març;6;22;Nit;Altres;0;1;0;1;1;-1;-1
2015S006979;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0187 0187;Dimecres;Dc;Laboral;2015;9;Setembre;16;22;Nit;No és causa del  vianant;0;1;0;1;4;4582510,22;429142,14
2015S003888;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0404 0406;Dimecres;Dc;Laboral;2015;5;Maig;20;13;Matí;No és causa del  vianant;0;1;0;1;2;4583509,58;430335,01
2015S003576;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell;0228 0228;Diumenge;Dg;Laboral;2015;5;Maig;10;21;Tarda;No és causa del  vianant;0;1;0;1;2;4582542,60;428959,51
2015S006943;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;Comte d'Urgell;0228 0228;Dimarts;Dm;Laboral;2015;9;Setembre;15;19;Tarda;No és causa del  vianant;0;1;0;1;2;4582542,60;428959,51
2015S001700;2;Eixample;7;la Dreta de l'Eixample;225500;Nàpols;0261 0263;Dijous;Dj;Laboral;2015;3;Març;5;10;Matí;No és causa del  vianant;0;1;0;1;2;4583953,63;430722,50
2015S001430;2;Eixample;8;l'Antiga Esquerra de l'Eixample;90502;Còrsega;0209 0209;Dimarts;Dm;Laboral;2015;2;Febrer;24;16;Tarda;No és causa del  vianant;0;1;0;1;1;4582723,39;429193,15
2015S005385;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0379 0379;Dilluns;Dl;Laboral;2015;7;Juliol;13;10;Matí;No és causa del  vianant;0;1;0;1;2;4583555,68;430990,97
2015S007391;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0305 0305;Divendres;Dv;Laboral;2015;10;Octubre;2;18;Tarda;No és causa del  vianant;0;1;0;1;2;4583663,55;430978,15
2015S003287;2;Eixample;7;la Dreta de l'Eixample;144601;Diagonal;0313 0315;Dijous;Dj;Laboral;2015;4;Abril;30;14;Tarda;No és causa del  vianant;0;1;0;1;2;4583621,87;430848,87
2015S004783;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;0103 0103;Dissabte;Ds;Laboral;2015;6;Juny;20;18;Tarda;No és causa del  vianant;0;2;0;2;2;4582153,00;429375,18
2015S003408;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;0113 0113;Dimarts;Dm;Laboral;2015;5;Maig;5;15;Tarda;Creuar per fora pas de vianants;0;1;1;2;2;4582177,75;429400,46
2015S007237;2;Eixample;7;la Dreta de l'Eixample;225500;Nàpols;0207 0207;Diumenge;Dg;Laboral;2015;9;Setembre;27;04;Nit;No és causa del  vianant;0;1;0;1;3;4583622,04;431042,92
2015S000169;2;Eixample;8;l'Antiga Esquerra de l'Eixample;70607;Casanova;0130 0132;Divendres;Dv;Laboral;2015;1;Gener;9;11;Matí;No és causa del  vianant;0;0;0;0;3;4582424,59;429448,05
2015S007587;2;Eixample;7;la Dreta de l'Eixample;191204;Mallorca;0337 0337;Divendres;Dv;Laboral;2015;10;Octubre;9;13;Matí;No és causa del  vianant;0;1;0;1;1;4583674,65;430735,77
2015S004858;2;Eixample;7;la Dreta de l'Eixample;305100;Sant Joan;0098 0100;Dimarts;Dm;Laboral;2015;6;Juny;23;15;Tarda;No és causa del  vianant;0;1;0;1;2;4583575,30;430769,31
2015S000764;2;Eixample;7;la Dreta de l'Eixample;701574;Constança d'Aragó;0000 0000;Dissabte;Ds;Laboral;2015;1;Gener;31;11;Matí;No és causa del  vianant;0;1;0;1;3;4583589,13;430971,24
2015S005488;2;Eixample;7;la Dreta de l'Eixample;-1;Desconegut;Desconegut;Dijous;Dj;Laboral;2015;7;Juliol;16;16;Tarda;No és causa del  vianant;0;1;0;1;2;-1;-1
2015S005571;2;Eixample;7;la Dreta de l'Eixample;335100;Tetuan;0003 0003;Diumenge;Dg;Laboral;2015;7;Juliol;19;15;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;4583042,63;431214,23
2015S000307;2;Eixample;7;la Dreta de l'Eixample;335100;Tetuan;0003 0003;Dijous;Dj;Laboral;2015;1;Gener;15;05;Nit;No és causa del  vianant;0;1;0;1;2;4583042,63;431214,23
2015S005519;2;Eixample;7;la Dreta de l'Eixample;89004;Consell de Cent;0355 0355;Divendres;Dv;Laboral;2015;7;Juliol;17;15;Tarda;No és causa del  vianant;0;1;0;1;2;4582792,39;430409,35
2015S008530;2;Eixample;7;la Dreta de l'Eixample;335100;Tetuan;0009 0009;Dijous;Dj;Laboral;2015;11;Novembre;12;11;Matí;No és causa del  vianant;0;1;0;1;2;4583050,13;431139,62
2015S003869;2;Eixample;7;la Dreta de l'Eixample;-1;Desconegut;Desconegut;Dimarts;Dm;Laboral;2015;5;Maig;19;22;Nit;No és causa del  vianant;0;1;0;1;2;-1;-1
2015S005637;2;Eixample;7;la Dreta de l'Eixample;100800;Diputació;0260 0260;Dimarts;Dm;Laboral;2015;7;Juliol;21;23;Nit;No és causa del  vianant;0;1;0;1;2;4582681,00;430517,75
2015S005777;2;Eixample;7;la Dreta de l'Eixample;31300;Bailèn;0011 0011;Dilluns;Dl;Laboral;2015;7;Juliol;27;12;Matí;Creuar per fora pas de vianants;0;1;0;1;1;4582779,95;431309,12
2015S002491;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0627 0627;Dijous;Dj;Laboral;2015;4;Abril;2;17;Tarda;No és causa del  vianant;0;3;0;3;2;4582715,50;430714,32
2015S006230;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0627 0627;Dissabte;Ds;Laboral;2015;8;Agost;15;19;Tarda;No és causa del  vianant;0;1;0;1;2;4582715,50;430714,32
2015S009017;2;Eixample;7;la Dreta de l'Eixample;176801;Roger de Llúria;0053 0053;Divendres;Dv;Laboral;2015;11;Novembre;27;20;Tarda;No és causa del  vianant;0;2;0;2;2;4582977,83;430554,35
2015S004775;2;Eixample;7;la Dreta de l'Eixample;305100;Sant Joan;0056 0056;Dissabte;Ds;Laboral;2015;6;Juny;20;13;Matí;No és causa del  vianant;0;3;0;3;2;4583285,07;431053,22
2015S003017;2;Eixample;7;la Dreta de l'Eixample;49509;Bruc;0002 0002;Dimecres;Dc;Laboral;2015;4;Abril;22;11;Matí;No és causa del  vianant;0;1;0;1;2;4582527,17;431213,42
2015S008392;2;Eixample;7;la Dreta de l'Eixample;71600;Casp;0026 0026;Divendres;Dv;Laboral;2015;11;Novembre;6;21;Tarda;No és causa del  vianant;0;2;0;2;2;4582523,79;430783,46
2015S006958;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0252 0252;Dimecres;Dc;Laboral;2015;9;Setembre;16;11;Matí;No és causa del  vianant;0;2;0;2;2;4582647,34;430109,80
2015S007126;2;Eixample;7;la Dreta de l'Eixample;74404;Catalunya;0015 0015;Dimarts;Dm;Laboral;2015;9;Setembre;22;13;Matí;No és causa del  vianant;0;1;0;1;2;4582324,92;430786,22
2015S003204;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0673 0673;Dimarts;Dm;Laboral;2015;4;Abril;28;13;Matí;No és causa del  vianant;0;1;0;1;2;4583276,98;431287,87
2015S001849;2;Eixample;7;la Dreta de l'Eixample;130403;Fontanella;0021 0023;Dimarts;Dm;Laboral;2015;3;Març;10;17;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;4582407,99;430912,99
