"Número d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripció dia setmana","Dia setmana","Descripció tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripció causa vianant","Desc. Tipus vehicle implicat","Descripció sexe","Descripció tipus persona",Edat,"Descripció victimització","Coordenada UTM (Y)","Coordenada UTM (X)"
2015S005939,9,"Sant Andreu",57,"la Trinitat Vella",125607,Finestrelles,"0035 0035",Diumenge,Dg,Laboral,2015,8,Agost,2,07,"No és causa del  vianant",Turismo,Dona,Vianant,38,"Ferit lleu","4589443,66","432449,89"
2015S000728,9,"Sant Andreu",57,"la Trinitat Vella",340701,"Torrent de Perera","0167 0167",Dijous,Dj,Laboral,2015,1,Gener,29,10,"No és causa del  vianant",Ciclomotor,Dona,Conductor,27,"Ferit lleu","4589691,16","432687,83"
2015S000063,9,"Sant Andreu",57,"la Trinitat Vella",281409,Ribes,"0095 0095",Dilluns,Dl,Laboral,2015,1,Gener,5,01,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4589223,20","432396,13"
2015S000087,9,"Sant Andreu",57,"la Trinitat Vella",281409,Ribes,"0097 0097",Dimarts,Dm,Laboral,2015,1,Gener,6,01,"No és causa del  vianant",Turismo,Dona,Conductor,30,"Ferit lleu","4589223,20","432396,13"
2015S009466,9,"Sant Andreu",57,"la Trinitat Vella",281409,Ribes,"0290 0290",Diumenge,Dg,Laboral,2015,12,Desembre,13,01,"No és causa del  vianant",Tractocamión,Home,Conductor,35,"Ferit lleu","4589243,62","432432,84"
2015S005826,9,"Sant Andreu",59,"el Bon Pastor",63850,Caracas,"0041 0041",Dimarts,Dm,Laboral,2015,7,Juliol,28,05,"No és causa del  vianant",Turismo,Home,Conductor,Desconegut,"Ferit lleu","4588740,72","433432,54"
2015S004631,9,"Sant Andreu",59,"el Bon Pastor",214900,Mollerussa,"0025 0025",Dimarts,Dm,Laboral,2015,6,Juny,16,10,"No és causa del  vianant",Ciclomotor,Home,Conductor,19,"Ferit lleu","4587975,95","433652,81"
2015S000385,9,"Sant Andreu",59,"el Bon Pastor",214900,Mollerussa,"0033 0033",Divendres,Dv,Laboral,2015,1,Gener,16,09,"No és causa del  vianant",Ciclomotor,Dona,Passatger,20,"Ferit lleu","4587980,08","433679,49"
2015S001504,9,"Sant Andreu",59,"el Bon Pastor",264308,Potosí,0002C0002C,Dijous,Dj,Laboral,2015,2,Febrer,26,04,"No és causa del  vianant",Motocicleta,Dona,Conductor,46,"Ferit lleu","4588388,10","433314,27"
2015S008958,9,"Sant Andreu",59,"el Bon Pastor",347551,Tucumán,"0010 0010",Dijous,Dj,Laboral,2015,11,Novembre,26,02,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4588735,73","433319,64"
2015S009931,9,"Sant Andreu",58,"Baró de Viver",320001,"Beat Domènec Savio","0018 0018",Dimarts,Dm,Laboral,2015,12,Desembre,29,12,"No és causa del  vianant",Furgoneta,Dona,Passatger,29,"Ferit lleu","4588879,20","433316,09"
2015S009254,9,"Sant Andreu",58,"Baró de Viver",701166,Fonts,"0000 0000",Divendres,Dv,Laboral,2015,12,Desembre,4,09,"No és causa del  vianant",Turismo,Dona,Conductor,26,"Ferit lleu","4588847,15","433263,33"
2015S008495,9,"Sant Andreu",59,"el Bon Pastor",123306,"Ferran Junoy","0012 0012",Dimecres,Dc,Laboral,2015,11,Novembre,11,09,"No és causa del  vianant",Turismo,Home,Passatger,0,"Ferit lleu","4587909,40","432883,28"
2015S002515,9,"Sant Andreu",59,"el Bon Pastor",123306,"Ferran Junoy","0012 0012",Dijous,Dj,Laboral,2015,4,Abril,2,08,"No és causa del  vianant",Motocicleta,Home,Conductor,21,"Ferit lleu","4587909,40","432883,28"
2015S006994,9,"Sant Andreu",59,"el Bon Pastor",701355,"La Barcelonesa","0007 0007",Dijous,Dj,Laboral,2015,9,Setembre,17,03,"No és causa del  vianant",Turismo,Dona,Passatger,29,"Ferit lleu","4587853,50","432895,54"
2015S006234,9,"Sant Andreu",59,"el Bon Pastor",701355,"La Barcelonesa","0009 0009",Dissabte,Ds,Laboral,2015,8,Agost,15,11,"No és causa del  vianant",Motocicleta,Home,Conductor,45,"Ferit lleu","4587853,50","432895,54"
2015S002344,9,"Sant Andreu",59,"el Bon Pastor",331755,Tàrrega,"0001 0001",Divendres,Dv,Laboral,2015,3,Març,27,01,"No és causa del  vianant",Taxi,Home,Conductor,60,"Ferit lleu","4587892,93","433725,13"
2015S005676,9,"Sant Andreu",59,"el Bon Pastor",195103,"Mare Eterna","0044 0044",Dijous,Dj,Laboral,2015,7,Juliol,23,02,"No és causa del  vianant",Bicicleta,Home,Conductor,25,"Ferit lleu","4587540,94","433508,79"
2015S006808,9,"Sant Andreu",59,"el Bon Pastor",128208,"Foc Follet","0079 0079",Dimecres,Dc,Laboral,2015,9,Setembre,9,10,"No és causa del  vianant",Turismo,Dona,Passatger,33,"Ferit lleu","4587517,72","433754,10"
2015S001652,9,"Sant Andreu",59,"el Bon Pastor",293907,Salomó,0031B0031B,Dimarts,Dm,Laboral,2015,3,Març,3,10,"No és causa del  vianant",Turismo,Dona,Vianant,63,"Ferit lleu","4587927,36","433827,52"
2015S000812,9,"Sant Andreu",59,"el Bon Pastor",126905,Flix,0031X0031X,Dilluns,Dl,Laboral,2015,2,Febrer,2,12,"No és causa del  vianant",Autobús,Home,Passatger,50,"Ferit lleu","4587571,34","433605,94"
2015S005807,-1,Desconegut,-1,Desconegut,-1,Desconegut,Desconegut,Dimarts,Dm,Laboral,2015,7,Juliol,28,12,"No és causa del  vianant",Motocicleta,Home,Conductor,43,"Ferit lleu",-1,-1
2015S005807,-1,Desconegut,-1,Desconegut,-1,Desconegut,Desconegut,Dimarts,Dm,Laboral,2015,7,Juliol,28,12,"No és causa del  vianant",Turismo,Home,Conductor,39,"Ferit lleu",-1,-1
2015S009751,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",224802,Nació,"0030 0030",Dimarts,Dm,Laboral,2015,12,Desembre,22,02,"No és causa del  vianant",Motocicleta,Home,Conductor,39,"Ferit lleu","4585145,10","431990,72"
2015S006930,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",161407,Indústria,"0241 0249",Dimarts,Dm,Laboral,2015,9,Setembre,15,01,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4585106,03","431423,35"
2015S000390,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",161407,Indústria,"0253 0253",Dissabte,Ds,Laboral,2015,1,Gener,17,12,"No és causa del  vianant",Motocicleta,Home,Conductor,58,"Ferit lleu","4585157,93","431472,27"
2015S007206,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0286 0286",Divendres,Dv,Laboral,2015,9,Setembre,25,03,"No és causa del  vianant",Furgoneta,Home,Vianant,48,"Ferit lleu","4585191,06","431361,90"
2015S009981,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",367402,Volart,"0003 0003",Dimecres,Dc,Laboral,2015,12,Desembre,30,08,"No és causa del  vianant",Motocicleta,Home,Conductor,40,"Ferit lleu","4585408,44","431589,89"
2015S006832,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",161407,Indústria,"0293 0293",Dijous,Dj,Laboral,2015,9,Setembre,10,04,"No és causa del  vianant",Motocicleta,Home,Conductor,52,"Ferit lleu","4585413,39","431717,40"
2015S007474,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",297001,"Sant Antoni Maria Claret","0362 0364",Dilluns,Dl,Laboral,2015,10,Octubre,5,06,"No és causa del  vianant",Motocicleta,Dona,Passatger,47,"Ferit lleu","4585529,72","431708,65"
2015S005036,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",161407,Indústria,"0197 0197",Dimarts,Dm,Laboral,2015,6,Juny,30,01,"No és causa del  vianant",Turismo,Dona,Passatger,67,"Ferit lleu","4584960,20","431281,06"
2015S002937,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",105304,"Dos de Maig","0258 0258",Diumenge,Dg,Laboral,2015,4,Abril,19,10,"No és causa del  vianant",Ciclomotor,Home,Conductor,21,"Ferit lleu","4584668,41","431563,00"
2015S002999,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",368507,Xifré,0106U0106U,Dimarts,Dm,Laboral,2015,4,Abril,21,06,"No és causa del  vianant",Motocicleta,Home,Vianant,8,"Ferit lleu","4584973,50","431574,71"
2015S009821,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",134801,Freser,"0064 0064",Dijous,Dj,Laboral,2015,12,Desembre,24,03,"No és causa del  vianant",Motocicleta,Dona,Conductor,37,"Ferit lleu","4584964,87","431585,78"
2015S001952,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0540 0540",Dissabte,Ds,Laboral,2015,3,Març,14,10,"No és causa del  vianant",Motocicleta,Dona,Conductor,27,"Ferit lleu","4584656,71","431773,84"
2015S000654,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",286300,Rogent,"0051 0051",Dimarts,Dm,Laboral,2015,1,Gener,27,11,"No és causa del  vianant",Bicicleta,Dona,Vianant,40,"Ferit lleu","4584826,12","431819,65"
2015S009330,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",350308,València,"0567 0567",Dimecres,Dc,Laboral,2015,12,Desembre,9,11,"No és causa del  vianant",Motocicleta,Home,Conductor,38,"Ferit lleu","4584575,49","431847,16"
2015S004395,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",18505,Aragó,"0535 0535",Diumenge,Dg,Laboral,2015,6,Juny,7,11,"No és causa del  vianant",Motocicleta,Home,Conductor,54,"Ferit lleu","4584406,88","431870,69"
2015S003616,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",18505,Aragó,"0553 0553",Dimecres,Dc,Laboral,2015,5,Maig,6,06,"No és causa del  vianant",Taxi,Home,Conductor,50,"Ferit lleu","4584450,00","431910,22"
2015S001440,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",161101,Independència,"0287 0287",Dimarts,Dm,Laboral,2015,2,Febrer,24,11,"No és causa del  vianant",Bicicleta,Home,Conductor,40,"Ferit lleu","4584580,85","431797,03"
2015S008179,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",350308,València,"0603 0603",Divendres,Dv,Laboral,2015,10,Octubre,30,09,"No és causa del  vianant",Motocicleta,Home,Conductor,53,"Ferit lleu","4584754,37","432032,73"
2015S005541,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",18505,Aragó,"0607 0607",Divendres,Dv,Laboral,2015,7,Juliol,17,10,"No és causa del  vianant",Motocicleta,Home,Conductor,36,"Ferit lleu","4584629,17","432098,83"
2015S001064,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",18505,Aragó,"0607 0607",Dimecres,Dc,Laboral,2015,2,Febrer,11,01,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4584629,17","432098,83"
2015S000526,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",18505,Aragó,"0607 0607",Dijous,Dj,Laboral,2015,1,Gener,22,09,"No és causa del  vianant",Motocicleta,Home,Passatger,26,"Ferit lleu","4584629,17","432098,83"
2015S008544,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",105304,"Dos de Maig","0210 0212",Dijous,Dj,Laboral,2015,11,Novembre,12,04,"No és causa del  vianant",Motocicleta,Home,Conductor,56,"Ferit lleu","4584379,58","431833,05"
2015S006892,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",209900,Meridiana,0117B0117B,Dilluns,Dl,Laboral,2015,9,Setembre,14,09,"No és causa del  vianant",Motocicleta,Home,Conductor,46,"Ferit lleu","4584633,90","432100,43"
2015S005786,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",286300,Rogent,"0001 0001",Dilluns,Dl,Laboral,2015,7,Juliol,27,05,"No és causa del  vianant",Ciclomotor,Dona,Conductor,31,"Ferit lleu","4584637,51","432097,42"
2015S006893,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0551 0553",Dilluns,Dl,Laboral,2015,9,Setembre,14,10,"No és causa del  vianant",Autobús,Dona,Passatger,67,"Ferit lleu","4584807,67","431896,17"
2015S000781,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",217104,Muntanya,"0079 0079",Dissabte,Ds,Laboral,2015,1,Gener,31,01,"No és causa del  vianant",Turismo,Home,Conductor,76,"Ferit lleu","4585024,96","431938,22"
2015S002841,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0577 0577",Dijous,Dj,Laboral,2015,4,Abril,16,06,"Creuar per fora pas de vianants",Turismo,Home,Vianant,2,"Ferit lleu","4584890,07","431979,96"
2015S006350,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0871 0871",Dissabte,Ds,Laboral,2015,8,Agost,22,10,"No és causa del  vianant",Turismo,Home,Conductor,34,"Ferit lleu","4584523,33","432562,44"
2015S002520,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0616 0616",Dissabte,Ds,Laboral,2015,4,Abril,4,11,"No és causa del  vianant",Turismo,Dona,Vianant,83,"Ferit lleu","4584932,60","432055,10"
2015S007965,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",350308,València,"0604 0604",Divendres,Dv,Laboral,2015,10,Octubre,23,09,"No és causa del  vianant",Motocicleta,Home,Conductor,35,"Ferit lleu","4584711,94","432021,49"
2015S006426,10,"Sant Martí",65,"el Clot",18505,Aragó,"0611 0617",Dimecres,Dc,Laboral,2015,8,Agost,26,07,"No és causa del  vianant",Ciclomotor,Dona,Conductor,22,"Ferit lleu","4584721,08","432178,22"
2015S004097,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0857 0857",Dimecres,Dc,Laboral,2015,5,Maig,27,03,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4584433,72","432471,87"
2015S008965,10,"Sant Martí",65,"el Clot",18505,Aragó,0644X0644X,Dijous,Dj,Laboral,2015,11,Novembre,26,06,"Desobeir el senyal del semàfor",Motocicleta,Home,Vianant,11,"Ferit lleu","4585034,03","432556,18"
2015S001574,10,"Sant Martí",65,"el Clot",81603,Clot,"0126 0128",Dissabte,Ds,Laboral,2015,2,Febrer,28,10,"No és causa del  vianant",Motocicleta,Home,Conductor,34,"Ferit lleu","4584780,03","432324,36"
2015S003861,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",191204,Mallorca,"0601 0601",Dimarts,Dm,Laboral,2015,5,Maig,19,06,"No és causa del  vianant",Ciclomotor,Dona,Passatger,19,"Ferit lleu","4584976,32","432068,06"
2015S003784,10,"Sant Martí",65,"el Clot",191204,Mallorca,"0656 0656",Dissabte,Ds,Laboral,2015,5,Maig,16,03,"No és causa del  vianant",Turismo,Dona,Passatger,40,"Ferit lleu","4585211,10","432341,84"
2015S000924,10,"Sant Martí",65,"el Clot",191204,Mallorca,"0656 0656",Divendres,Dv,Laboral,2015,2,Febrer,6,09,"No és causa del  vianant",Motocicleta,Home,Conductor,26,"Ferit lleu","4585211,10","432341,84"
2015S002695,10,"Sant Martí",65,"el Clot",350308,València,"0640 0644",Dissabte,Ds,Laboral,2015,4,Abril,11,02,"No és causa del  vianant",Motocicleta,Home,Conductor,51,"Ferit lleu","4584952,81","432266,66"
2015S005691,10,"Sant Martí",65,"el Clot",151800,Guatemala,"0001 0001",Dijous,Dj,Laboral,2015,7,Juliol,23,07,"No és causa del  vianant",Motocicleta,Dona,Passatger,18,"Ferit lleu","4584635,84","432641,17"
2015S005233,10,"Sant Martí",65,"el Clot",18505,Aragó,0659X0659X,Dimarts,Dm,Laboral,2015,7,Juliol,7,02,"No és causa del  vianant",Ciclomotor,Home,Conductor,25,"Ferit lleu","4585056,86","432493,00"
2015S001513,10,"Sant Martí",65,"el Clot",209900,Meridiana,"0094 0094",Dijous,Dj,Laboral,2015,2,Febrer,26,08,"No és causa del  vianant",Bicicleta,Dona,Conductor,51,"Ferit lleu","4584503,34","432156,23"
2015S007548,10,"Sant Martí",72,"Sant Martí de Provençals",153205,Guipúscoa,"0070 0074",Dimecres,Dc,Laboral,2015,10,Octubre,7,10,"No és causa del  vianant",Ciclomotor,Dona,Passatger,20,"Ferit lleu","4585534,20","433066,85"
2015S005042,10,"Sant Martí",65,"el Clot",92701,Corunya,"0001 0001",Dimarts,Dm,Laboral,2015,6,Juny,30,06,"No és causa del  vianant",Bicicleta,Home,Passatger,34,"Ferit lleu","4584468,45","432102,09"
2015S002023,10,"Sant Martí",65,"el Clot",18505,Aragó,"0560 0560",Dimarts,Dm,Laboral,2015,3,Març,17,11,"No és causa del  vianant",Turismo,Home,Conductor,58,"Ferit lleu","4584467,51","431964,93"
2015S004405,10,"Sant Martí",72,"Sant Martí de Provençals",153205,Guipúscoa,"0019 0019",Dilluns,Dl,Laboral,2015,6,Juny,8,10,"No és causa del  vianant",Ciclomotor,Home,Conductor,38,"Ferit lleu","4585243,08","432708,99"
2015S005344,10,"Sant Martí",72,"Sant Martí de Provençals",307207,"Sant Martí",0002B0002B,Divendres,Dv,Laboral,2015,7,Juliol,10,03,"No és causa del  vianant",Motocicleta,Home,Conductor,31,"Ferit lleu","4585438,08","432696,81"
2015S005738,10,"Sant Martí",65,"el Clot",89004,"Consell de Cent","0611 0611",Dissabte,Ds,Laboral,2015,7,Juliol,25,01,"No és causa del  vianant",Motocicleta,Home,Conductor,55,"Ferit lleu","4584356,67","432002,87"
2015S006489,10,"Sant Martí",65,"el Clot",105304,"Dos de Maig","0208 0208",Divendres,Dv,Laboral,2015,8,Agost,28,04,"No és causa del  vianant",Ciclomotor,Dona,Conductor,44,"Ferit lleu","4584351,74","431862,24"
2015S005422,10,"Sant Martí",65,"el Clot",105304,"Dos de Maig","0208 0208",Dimarts,Dm,Laboral,2015,7,Juliol,14,09,"No és causa del  vianant",Ciclomotor,Home,Conductor,29,"Ferit lleu","4584351,74","431862,24"
2015S007758,10,"Sant Martí",65,"el Clot",146902,"Glòries Catalanes",0017X0017X,Dijous,Dj,Laboral,2015,10,Octubre,15,07,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4584155,03","432069,63"
2015S001251,10,"Sant Martí",65,"el Clot",146902,"Glòries Catalanes","0019 0019",Dimecres,Dc,Laboral,2015,2,Febrer,18,05,"No és causa del  vianant",Motocicleta,Home,Conductor,44,"Ferit lleu","4584181,50","432172,41"
2015S005975,10,"Sant Martí",65,"el Clot",161101,Independència,"0239 0239",Dimarts,Dm,Laboral,2015,8,Agost,4,08,"No és causa del  vianant",Ciclomotor,Home,Passatger,34,"Ferit lleu","4584333,52","432036,77"
2015S000789,10,"Sant Martí",65,"el Clot",161101,Independència,0265B0265B,Diumenge,Dg,Laboral,2015,2,Febrer,1,11,"No és causa del  vianant",Motocicleta,Dona,Conductor,43,"Ferit lleu","4584429,58","431934,23"
2015S006720,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0823 0823",Diumenge,Dg,Laboral,2015,9,Setembre,6,09,"No és causa del  vianant",Motocicleta,Dona,Passatger,37,"Ferit lleu","4584197,87","432229,70"
2015S004580,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0823 0823",Dissabte,Ds,Laboral,2015,6,Juny,13,09,"No és causa del  vianant",Motocicleta,Home,Conductor,33,"Ferit lleu","4584197,87","432229,70"
2015S002382,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0823 0823",Dissabte,Ds,Laboral,2015,3,Març,28,09,"No és causa del  vianant",Turismo,Dona,Conductor,23,"Ferit lleu","4584197,87","432229,70"
2015S002198,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0823 0823",Dilluns,Dl,Laboral,2015,3,Març,23,11,"No és causa del  vianant",Motocicleta,Home,Conductor,29,"Ferit lleu","4584197,87","432229,70"
2015S003807,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0823 0823",Diumenge,Dg,Laboral,2015,5,Maig,17,01,"No és causa del  vianant",Taxi,Home,Conductor,48,"Ferit lleu","4584197,87","432229,70"
2015S000802,10,"Sant Martí",65,"el Clot",169409,"Corts Catalanes","0823 0823",Dilluns,Dl,Laboral,2015,2,Febrer,2,08,"No és causa del  vianant",Motocicleta,Dona,Conductor,38,"Ferit lleu","4584197,87","432229,70"
2015S002976,10,"Sant Martí",65,"el Clot",209900,Meridiana,"0068 0068",Dilluns,Dl,Laboral,2015,4,Abril,20,10,"No és causa del  vianant",Bicicleta,Home,Conductor,38,"Ferit lleu","4584227,04","432154,04"
2015S005381,10,"Sant Martí",65,"el Clot",1604,"Sèquia Comtal","0016 0016",Diumenge,Dg,Laboral,2015,7,Juliol,12,11,"No és causa del  vianant",Turismo,Home,Passatger,58,"Ferit lleu","4584619,76","432170,35"
2015S004985,10,"Sant Martí",65,"el Clot",18505,Aragó,"0614 0614",Diumenge,Dg,Laboral,2015,6,Juny,28,08,"No és causa del  vianant",Motocicleta,Dona,Passatger,14,"Ferit lleu","4584750,68","432269,01"
2015S004985,10,"Sant Martí",65,"el Clot",18505,Aragó,"0614 0614",Diumenge,Dg,Laboral,2015,6,Juny,28,08,"No és causa del  vianant",Motocicleta,Dona,Conductor,34,"Ferit lleu","4584750,68","432269,01"
2015S003304,10,"Sant Martí",72,"Sant Martí de Provençals",153205,Guipúscoa,"0024 0028",Dijous,Dj,Laboral,2015,4,Abril,30,07,"No és causa del  vianant",Autobús,Dona,Passatger,12,"Ferit lleu","4585237,91","432763,93"
2015S006574,10,"Sant Martí",73,"la Verneda i la Pau",153205,Guipúscoa,"0131 0135",Dimarts,Dm,Laboral,2015,9,Setembre,1,12,"Creuar per fora pas de vianants",Turismo,Home,Vianant,73,"Ferit greu","4586092,51","433578,31"
2015S001140,10,"Sant Martí",72,"Sant Martí de Provençals",342503,Treball,"0197 0197",Divendres,Dv,Laboral,2015,2,Febrer,13,07,"No és causa del  vianant",Motocicleta,Dona,Passatger,22,"Ferit lleu","4585479,23","433345,89"
2015S003192,10,"Sant Martí",73,"la Verneda i la Pau",270107,Puigcerdà,"0259 0263",Dimarts,Dm,Laboral,2015,4,Abril,28,08,"No és causa del  vianant",Ciclomotor,Dona,Conductor,24,"Ferit lleu","4585972,30","433425,19"
2015S004041,10,"Sant Martí",73,"la Verneda i la Pau",266405,Prim,0223V0223V,Dilluns,Dl,Laboral,2015,5,Maig,25,06,"No és causa del  vianant",Ciclomotor,Dona,Conductor,20,"Ferit lleu","4586510,87","433244,93"
2015S001166,10,"Sant Martí",72,"Sant Martí de Provençals",153205,Guipúscoa,"0075 0075",Diumenge,Dg,Laboral,2015,2,Febrer,15,03,"No és causa del  vianant",Turismo,Dona,Vianant,31,"Ferit lleu","4585668,87","433143,08"
2015S007709,10,"Sant Martí",72,"Sant Martí de Provençals",3406,Agricultura,"0260 0260",Dimecres,Dc,Laboral,2015,10,Octubre,14,12,"No és causa del  vianant",Motocicleta,Home,Conductor,42,"Ferit lleu","4585756,57","433302,68"
2015S002882,10,"Sant Martí",72,"Sant Martí de Provençals",153205,Guipúscoa,"0088 0090",Divendres,Dv,Laboral,2015,4,Abril,17,04,"Creuar per fora pas de vianants",Taxi,Home,Vianant,12,"Ferit lleu","4585697,32","433243,76"
2015S009507,10,"Sant Martí",72,"Sant Martí de Provençals",342503,Treball,"0224 0224",Dilluns,Dl,Laboral,2015,12,Desembre,14,03,"No és causa del  vianant",Turismo,Home,Conductor,39,"Ferit lleu","4585655,00","433214,66"
2015S000964,10,"Sant Martí",70,"el Besòs i el Maresme",701265,"Litoral (Besòs)",000550000,Diumenge,Dg,Laboral,2015,2,Febrer,8,05,"No és causa del  vianant",Turismo,Home,Conductor,39,"Ferit lleu","4584725,51","435033,45"
2015S007376,10,"Sant Martí",70,"el Besòs i el Maresme",701266,"Litoral (Llobregat)",000570000,Divendres,Dv,Laboral,2015,10,Octubre,2,08,"No és causa del  vianant",Motocicleta,Home,Conductor,18,"Ferit lleu","4584554,15","434931,96"
2015S000571,10,"Sant Martí",73,"la Verneda i la Pau",266405,Prim,"0192 0194",Divendres,Dv,Laboral,2015,1,Gener,23,05,"No és causa del  vianant",Ciclomotor,Home,Conductor,66,"Ferit lleu","4586135,96","433697,47"
2015S006471,10,"Sant Martí",73,"la Verneda i la Pau",86200,"Concili de Trento","0306 0306",Dijous,Dj,Laboral,2015,8,Agost,27,08,"No és causa del  vianant",Turismo,Home,Vianant,34,"Ferit lleu","4586092,46","433826,10"
