"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","Dia_setmana","Descripcio_tipus_dia","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X","Coordenada_UTM_Y","Latitud","Longitud"
"2020S004376    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",68004,"Carrencà","0027 0029","Dimecres","Dc","Laboral",2020,9,"Setembre",23,20,"Tarda","No és causa del  vianant","Ciclomotor","ES2","ASKOLL","Blanc","AM",31,"427594.41","4583823.05","41.400841469","2.13267877"
"2020S004376    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",68004,"Carrencà","0027 0029","Dimecres","Dc","Laboral",2020,9,"Setembre",23,20,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","427594.41","4583823.05","41.400841469","2.13267877"
"2020S004376    ",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",68004,"Carrencà","0027 0029","Dimecres","Dc","Laboral",2020,9,"Setembre",23,20,"Tarda","No és causa del  vianant","Turisme","BEETLE CABRIO","VOLKSWAGEN","Negre","B",31,"427594.41","4583823.05","41.400841469","2.13267877"
"2020S004377    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",32700,"Balmes","0426 0428","Dimecres","Dc","Laboral",2020,9,"Setembre",23,20,"Tarda","No és causa del  vianant","Motocicleta","IRON 883","HARLEY-DAVIDSON","Blau","A2",1,"428086.7","4584547.37","41.407409334","2.13848136"
"2020S004377    ",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",32700,"Balmes","0426 0428","Dimecres","Dc","Laboral",2020,9,"Setembre",23,20,"Tarda","No és causa del  vianant","Turisme","MICRA","NISSAN","Negre","B",4,"428086.7","4584547.37","41.407409334","2.13848136"
"2020S004378    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0095 0097","Dijous","Dj","Laboral",2020,9,"Setembre",24,5,"Nit","No és causa del  vianant","Ciclomotor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","427749.13","4583723.56","41.399959328","2.13454138"
"2020S004379    ",1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besòs)",990000,"Dijous","Dj","Laboral",2020,9,"Setembre",24,8,"Matí","No és causa del  vianant","Camió rígid <= 3,5 tones","70C18","BARBANY","Blanc","B",36,"431949.84","4581626.15","41.381435233","2.18502506"
"2020S004379    ",1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besòs)",990000,"Dijous","Dj","Laboral",2020,9,"Setembre",24,8,"Matí","No és causa del  vianant","Turisme","A3 SPORTBACK","AUDI","Blanc","B",51,"431949.84","4581626.15","41.381435233","2.18502506"
"2020S004380    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9998 9998","Dijous","Dj","Laboral",2020,9,"Setembre",24,12,"Matí","No és causa del  vianant","Turisme","PULSAR","NISSAN","Blanc","B",34,"430448.38","4582425.76","41.38850861","2.16697820"
"2020S004381    ",8,"Nou Barris",45,"Porta",166502,"Jardins d'Alfàbia","0008 0008","Dijous","Dj","Laboral",2020,9,"Setembre",24,13,"Matí","Creuar per fora pas de vianants","Turisme","C-MAX","FORD","Negre","B",16,"431143.92","4587802.89","41.436998521","2.17468432"
"2020S004382    ",2,"Eixample",6,"la Sagrada Família",68900,"Cartagena","0277 0277","Dijous","Dj","Laboral",2020,9,"Setembre",24,15,"Tarda","No és causa del  vianant","Motocicleta","SH 125","HONDA","Blanc","B",6,"431287.81","4584713.78","41.409188297","2.17675769"
"2020S004382    ",2,"Eixample",6,"la Sagrada Família",68900,"Cartagena","0277 0277","Dijous","Dj","Laboral",2020,9,"Setembre",24,15,"Tarda","No és causa del  vianant","Turisme","IBIZA","SEAT","Blanc","B",28,"431287.81","4584713.78","41.409188297","2.17675769"
"2020S004382    ",2,"Eixample",6,"la Sagrada Família",68900,"Cartagena","0277 0277","Dijous","Dj","Laboral",2020,9,"Setembre",24,15,"Tarda","No és causa del  vianant","Turisme","TOYOTA PRIUS PLUS","TOYOTA","Negre/Groc","B",45,"431287.81","4584713.78","41.409188297","2.17675769"
"2020S004383    ",9,"Sant Andreu",63,"Navas",367300,"Biscaia","0370 0370","Dijous","Dj","Laboral",2020,9,"Setembre",24,15,"Tarda","No és causa del  vianant","Ciclomotor","LIBERTY","PIAGGIO","Negre","AM",28,"432255.3","4585473.77","41.41611547","2.18824711"
"2020S004384    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",700696,"Mestral","0002 0002","Dijous","Dj","Laboral",2020,9,"Setembre",24,17,"Tarda","No és causa del  vianant","Autocaravana","35S12","IVECO BUS","Desconegut","B",24,"433179.99","4582334.9","41.387921946","2.19965752"
"2020S004385    ",10,"Sant Martí",72,"Sant Martí de Provençals",86200,"Concili de Trento","0078 0088","Dijous","Dj","Laboral",2020,9,"Setembre",24,19,"Tarda","No és causa del  vianant","Turisme","TOURAN","VOLKSWAGEN","Blanc","B",22,"432830.97","4585130.7","41.413073889","2.19517300"
"2020S004385    ",10,"Sant Martí",72,"Sant Martí de Provençals",86200,"Concili de Trento","0078 0088","Dijous","Dj","Laboral",2020,9,"Setembre",24,19,"Tarda","No és causa del  vianant","Veh. mobilitat personal sense motor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","432830.97","4585130.7","41.413073889","2.19517300"
"2020S004386    ",2,"Eixample",7,"la Dreta de l'Eixample",148307,"Gràcia","0102 0102","Dijous","Dj","Laboral",2020,9,"Setembre",24,21,"Tarda","No és causa del  vianant","Motocicleta","C EVOLUTION","BMW","Blanc","B",10,"429956.72","4583231.95","41.395727012","2.16100484"
"2020S004386    ",2,"Eixample",7,"la Dreta de l'Eixample",148307,"Gràcia","0102 0102","Dijous","Dj","Laboral",2020,9,"Setembre",24,21,"Tarda","No és causa del  vianant","Turisme","GOLF","VOLKSWAGEN","Blanc","B",7,"429956.72","4583231.95","41.395727012","2.16100484"
"2020S004388    ",3,"Sants-Montjuïc",18,"Sants",312400,"Sants","0099 0099","Dijous","Dj","Laboral",2020,9,"Setembre",24,23,"Nit","No és causa del  vianant","Motocicleta","UX 125","SUZUKI","Negre","C",7,"427815.39","4580984.77","41.375298048","2.13566049"
"2020S004388    ",3,"Sants-Montjuïc",18,"Sants",312400,"Sants","0099 0099","Dijous","Dj","Laboral",2020,9,"Setembre",24,23,"Nit","No és causa del  vianant","Turisme","X1 SDRIVE16D","BMW","Negre","B",2,"427815.39","4580984.77","41.375298048","2.13566049"
"2020S004389    ",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",50600,"Bon Pastor","0001 0001","Divendres","Dv","Laboral",2020,9,"Setembre",25,2,"Nit","No és causa del  vianant","Furgoneta","VITO FURGÓN 111 CDI","MERCEDES-BENZ","Blanc","B",15,"429006.07","4583088.88","41.394355022","2.14965096"
"2020S004390    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",209900,"Meridiana","0139 0139","Divendres","Dv","Laboral",2020,9,"Setembre",25,6,"Matí","No és causa del  vianant","Motocicleta","SYMPHONY","SYM","Negre","A1",14,"432109.37","4584830.48","41.41030923","2.18657332"
"2020S004390    ",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",209900,"Meridiana","0139 0139","Divendres","Dv","Laboral",2020,9,"Setembre",25,6,"Matí","No és causa del  vianant","Turisme","TACUMA","DAEWOO","Vermell","B",24,"432109.37","4584830.48","41.41030923","2.18657332"
"2020S004391    ",10,"Sant Martí",70,"el Besòs i el Maresme",266405,"Prim","0073B0073B","Divendres","Dv","Laboral",2020,9,"Setembre",25,12,"Matí","No és causa del  vianant","Turisme","POLO","VOLKSWAGEN","Gris","B",48,"434361.43","4585362.57","41.415288814","2.21345867"
"2020S004391    ",10,"Sant Martí",70,"el Besòs i el Maresme",266405,"Prim","0073B0073B","Divendres","Dv","Laboral",2020,9,"Setembre",25,12,"Matí","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Negre","Desconegut","Desconegut","434361.43","4585362.57","41.415288814","2.21345867"
"2020S004392    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan","0166 0166","Divendres","Dv","Laboral",2020,9,"Setembre",25,11,"Matí","No és causa del  vianant","Motocicleta","YZF 600","YAMAHA","Negre","A",4,"430356.55","4584003.94","41.402714816","2.16569834"
"2020S004392    ",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",305100,"Sant Joan","0166 0166","Divendres","Dv","Laboral",2020,9,"Setembre",25,11,"Matí","No és causa del  vianant","Turisme","Superb","SKODA","Negre","B",16,"430356.55","4584003.94","41.402714816","2.16569834"
"2020S004393    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",51205,"Buenos Aires","0033 0033","Divendres","Dv","Laboral",2020,9,"Setembre",25,11,"Matí","No és causa del  vianant","Furgoneta","NB0X FG 330 L1H1 110","PEUGEOT","Blanc","B",6,"428724.17","4582830.86","41.392006182","2.14630963"
"2020S004393    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",51205,"Buenos Aires","0033 0033","Divendres","Dv","Laboral",2020,9,"Setembre",25,11,"Matí","No és causa del  vianant","Motocicleta","FZ6-N","YAMAHA","Negre","A",11,"428724.17","4582830.86","41.392006182","2.14630963"
"2020S004394    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0100 0100","Divendres","Dv","Laboral",2020,9,"Setembre",25,12,"Matí","No és causa del  vianant","Furgoneta","FIAT DOBLO","FIAT","Blanc","B",9,"429676.71","4581438.62","41.379550629","2.15786395"
"2020S004394    ",2,"Eixample",10,"Sant Antoni",323203,"Sepúlveda","0100 0100","Divendres","Dv","Laboral",2020,9,"Setembre",25,12,"Matí","No és causa del  vianant","Motocicleta","SH125AD","HONDA","Negre","B",19,"429676.71","4581438.62","41.379550629","2.15786395"
"2020S004395    ",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",18505,"Aragó","0126 0126","Divendres","Dv","Laboral",2020,9,"Setembre",25,12,"Matí","Desobeir el senyal del semàfor","Furgoneta","DOKKER","DACIA","Gris","B",23,429477,"4582032.96","41.384886166","2.15540661"
"2020S004396    ",9,"Sant Andreu",60,"Sant Andreu",314100,"Santa Coloma","0032U0032U","Divendres","Dv","Laboral",2020,9,"Setembre",25,13,"Matí","No és causa del  vianant","Tractor camió","P94 LA 4X2 NA 260","SCANIA","Blanc","D",24,"432544.1","4588723.46","41.445408694","2.19133968"
"2020S004396    ",9,"Sant Andreu",60,"Sant Andreu",314100,"Santa Coloma","0032U0032U","Divendres","Dv","Laboral",2020,9,"Setembre",25,13,"Matí","No és causa del  vianant","Turisme","320D BERLINA","BMW","Gris","B",21,"432544.1","4588723.46","41.445408694","2.19133968"
"2020S004397    ",4,"Les Corts",21,"Pedralbes",144601,"Diagonal","0672B0672B","Divendres","Dv","Laboral",2020,9,"Setembre",25,13,"Matí","No és causa del  vianant","Turisme","525D A TOURING","BMW","Negre","B",31,"426971.29","4582448.05","41.388401032","2.12539105"
"2020S004397    ",4,"Les Corts",21,"Pedralbes",144601,"Diagonal","0672B0672B","Divendres","Dv","Laboral",2020,9,"Setembre",25,13,"Matí","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Negre","Es desconeix","Desconegut","426971.29","4582448.05","41.388401032","2.12539105"
"2020S004398    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",197302,"Marina","0091 0095","Divendres","Dv","Laboral",2020,9,"Setembre",25,16,"Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Blau","Sense permís","Desconegut","432217.64","4582969.42","41.393556334","2.18807714"
"2020S004398    ",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",197302,"Marina","0091 0095","Divendres","Dv","Laboral",2020,9,"Setembre",25,16,"Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Groc","Sense permís","Desconegut","432217.64","4582969.42","41.393556334","2.18807714"
"2020S004399    ",9,"Sant Andreu",60,"Sant Andreu",281409,"Ribes","0042 0042","Divendres","Dv","Laboral",2020,9,"Setembre",25,16,"Tarda","No és causa del  vianant","Motocicleta","SYMPHONY","SYM","Desconegut","B",4,"432394.97","4588860.72","41.446632395","2.18953920"
"2020S004399    ",9,"Sant Andreu",60,"Sant Andreu",281409,"Ribes","0042 0042","Divendres","Dv","Laboral",2020,9,"Setembre",25,16,"Tarda","No és causa del  vianant","Turisme","COOPER MAN","MINI","Vermell","B",26,"432394.97","4588860.72","41.446632395","2.18953920"
"2020S004400    ",1,"Ciutat Vella",3,"la Barceloneta",15405,"Andrea Doria","0018 0018","Divendres","Dv","Laboral",2020,9,"Setembre",25,18,"Tarda","No és causa del  vianant","Bicicleta","Desconegut","BTWIN","Negre","Desconegut","Desconegut","432433.17","4581497.62","41.380318353","2.19081926"
"2020S004400    ",1,"Ciutat Vella",3,"la Barceloneta",15405,"Andrea Doria","0018 0018","Divendres","Dv","Laboral",2020,9,"Setembre",25,18,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","ZERO MOTORCYCLES","Negre","Desconegut","Desconegut","432433.17","4581497.62","41.380318353","2.19081926"
"2020S004401    ",9,"Sant Andreu",59,"el Bon Pastor",214900,"Mollerussa","0008 0008","Divendres","Dv","Laboral",2020,9,"Setembre",25,19,"Tarda","Transitar a peu per la calçada","Turisme","T-ROC","VOLKSWAGEN","Negre","B",9,"433592.77","4587923.55","41.438291639","2.20398044"
"2020S004402    ",9,"Sant Andreu",60,"Sant Andreu",701334,"Fernando Pessoa","0009 0009","Divendres","Dv","Laboral",2020,9,"Setembre",25,17,"Tarda","No és causa del  vianant","Turisme","ARONA","SEAT","Desconegut","B",26,"432684.59","4588039.29","41.439258405","2.19309765"
"2020S004402    ",9,"Sant Andreu",60,"Sant Andreu",701334,"Fernando Pessoa","0009 0009","Divendres","Dv","Laboral",2020,9,"Setembre",25,17,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","M-365","XIAOMI","Negre","Desconegut","Desconegut","432684.59","4588039.29","41.439258405","2.19309765"
"2020S004403    ",6,"Gràcia",31,"la Vila de Gràcia",167505,"Joanic","9999S9999S","Divendres","Dv","Laboral",2020,9,"Setembre",25,20,"Tarda","No és causa del  vianant","Turisme","C 30","VOLVO","Blanc","B",8,"430102.21","4584338.29","41.405704107","2.16261723"
"2020S004403    ",6,"Gràcia",31,"la Vila de Gràcia",167505,"Joanic","9999S9999S","Divendres","Dv","Laboral",2020,9,"Setembre",25,20,"Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","ES DESCONEIX","Desconegut","Desconegut","Desconegut","430102.21","4584338.29","41.405704107","2.16261723"
"2020S004404    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0702 0702","Divendres","Dv","Laboral",2020,9,"Setembre",25,19,"Tarda","No és causa del  vianant","Turisme","POLO","VOLKSWAGEN","Gris","B",5,"431072.73","4582993.84","41.393678912","2.17438053"
"2020S004404    ",2,"Eixample",7,"la Dreta de l'Eixample",169409,"Corts Catalanes","0702 0702","Divendres","Dv","Laboral",2020,9,"Setembre",25,19,"Tarda","No és causa del  vianant","Ciclomotor","RS3","RIEJU","Negre","AM",3,"431072.73","4582993.84","41.393678912","2.17438053"
"2020S004405    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0312 0312","Divendres","Dv","Laboral",2020,9,"Setembre",25,21,"Tarda","No és causa del  vianant","Turisme","COOPER","MINI","Blanc","B",28,"430491.26","4583403.95","41.397322567","2.16737870"
"2020S004405    ",2,"Eixample",7,"la Dreta de l'Eixample",191204,"Mallorca","0312 0312","Divendres","Dv","Laboral",2020,9,"Setembre",25,21,"Tarda","No és causa del  vianant","Bicicleta","Desconegut","Desconegut","Gris","Desconegut","Desconegut","430491.26","4583403.95","41.397322567","2.16737870"
"2020S004406    ",5,"Sarrià-Sant Gervasi",23,"Sarrià",701267,"Dalt (Besòs)","0009S0000","Divendres","Dv","Laboral",2020,9,"Setembre",25,22,"Nit","No és causa del  vianant","Turisme","DUSTER","DACIA","Gris","B",14,"426191.44","4584068.24","41.402922151","2.11586686"
"2020S004406    ",5,"Sarrià-Sant Gervasi",23,"Sarrià",701267,"Dalt (Besòs)","0009S0000","Divendres","Dv","Laboral",2020,9,"Setembre",25,22,"Nit","No és causa del  vianant","Turisme","CLIO","RENAULT","Vermell","B",15,"426191.44","4584068.24","41.402922151","2.11586686"
"2020S004407    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0009 0009","Divendres","Dv","Laboral",2020,9,"Setembre",25,23,"Nit","No és causa del  vianant","Turisme","MOKKA","OPEL","Blanc","B",27,"432534.11","4582582.42","41.390097352","2.19190546"
"2020S004407    ",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",367504,"Doctor Trueta","0009 0009","Divendres","Dv","Laboral",2020,9,"Setembre",25,23,"Nit","No és causa del  vianant","Motocicleta","YP250R","YAMAHA","Negre","A",3,"432534.11","4582582.42","41.390097352","2.19190546"
"2020S004408    ",10,"Sant Martí",71,"Provençals del Poblenou",701414,"C-31",20750000,"Divendres","Dv","Laboral",2020,9,"Setembre",25,21,"Tarda","No és causa del  vianant","Motocicleta","S 02","SCUTUM","Vermell","B",6,"433366.47","4585249.15","41.414185339","2.20156680"
"2020S004409    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",38706,"Benedetti","0005 0005","Dissabte","Ds","Laboral",2020,9,"Setembre",26,2,"Nit","No és causa del  vianant","Turisme","HR-V","HONDA","Blanc","B",1,"426947.66","4584865.12","41.410168406","2.12481664"
"2020S004410    ",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",320908,"Sarrià a Vallvidrera","0227 0229","Dissabte","Ds","Laboral",2020,9,"Setembre",26,1,"Nit","No és causa del  vianant","Turisme","A3 40 E-TRON","AUDI","Vermell","B",3,"425210.38","4584831.49","41.409705659","2.10403695"
"2020S004411    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0408 0408","Dissabte","Ds","Laboral",2020,9,"Setembre",26,6,"Matí","No és causa del  vianant","Furgoneta","NISSAN E NV200","NISSAN","Blanc","B",41,"429170.59","4581128.41","41.376712251","2.15184805"
"2020S004411    ",2,"Eixample",10,"Sant Antoni",169409,"Corts Catalanes","0408 0408","Dissabte","Ds","Laboral",2020,9,"Setembre",26,6,"Matí","No és causa del  vianant","Motocicleta","X-MAX 400","YAMAHA","Gris","B",37,"429170.59","4581128.41","41.376712251","2.15184805"
"2020S004412    ",2,"Eixample",6,"la Sagrada Família",191204,"Mallorca","0472 0474","Dissabte","Ds","Laboral",2020,9,"Setembre",26,11,"Matí","No és causa del  vianant","Motocicleta","YAGER GT 300","KYMCO","Negre","A",44,"431464.67","4584341.83","41.405853368","2.17891570"
"2020S004412    ",2,"Eixample",6,"la Sagrada Família",191204,"Mallorca","0472 0474","Dissabte","Ds","Laboral",2020,9,"Setembre",26,11,"Matí","No és causa del  vianant","Motocicleta","R1200R","BMW","Vermell","A",26,"431464.67","4584341.83","41.405853368","2.17891570"
"2020S004413    ",2,"Eixample",7,"la Dreta de l'Eixample",247659,"Pau Claris","0096 0096","Dissabte","Ds","Laboral",2020,9,"Setembre",26,12,"Matí","No és causa del  vianant","Turisme","C3 HDI70 COLLECTION","CITROEN","Negre","B",4,"430733.53","4582634.34","41.390411846","2.17036463"
"2020S004414    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",96906,"Dàlia","0020 0020","Dissabte","Ds","Laboral",2020,9,"Setembre",26,17,"Tarda","No és causa del  vianant","Turisme","V50","VOLVO","Negre","B",10,"428707.31","4580358.21","41.369734384","2.14639904"
"2020S004414    ",3,"Sants-Montjuïc",14,"la Font de la Guatlla",96906,"Dàlia","0020 0020","Dissabte","Ds","Laboral",2020,9,"Setembre",26,17,"Tarda","No és causa del  vianant","Motocicleta","VL125F","DAELIM","Vermell","B",5,"428707.31","4580358.21","41.369734384","2.14639904"
"2020S004415    ",2,"Eixample",7,"la Dreta de l'Eixample",232902,"Urquinaona","0008 0008","Dissabte","Ds","Laboral",2020,9,"Setembre",26,17,"Tarda","No és causa del  vianant","Turisme","TOYOTA AURIS","TOYOTA","Blanc","B",30,"431027.72","4582487.02","41.389110274","2.17389993"
"2020S004415    ",2,"Eixample",7,"la Dreta de l'Eixample",232902,"Urquinaona","0008 0008","Dissabte","Ds","Laboral",2020,9,"Setembre",26,17,"Tarda","No és causa del  vianant","Ciclomotor","NOVA 3000","EMCO","Verd","B",1,"431027.72","4582487.02","41.389110274","2.17389993"
"2020S004416    ",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0145 0145","Dissabte","Ds","Laboral",2020,9,"Setembre",26,18,"Tarda","No és causa del  vianant","Turisme","NISSAN MICRA","NISSAN","Blau","B",8,"428037.93","4584064.32","41.403054331","2.13795538"
