"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2010S001389,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",286504,"Roger de Flor",0241B0241B,Dijous,Dj,Laboral,2010,2,Febrer,25,13,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Altres,B,15,"4583995,75","430485,42"
2010S001522,6,GrÖcia,31,"la Vila de GrÖcia",208001,"Torrent de l'Olla","0069 0069",Dimecres,Dc,Laboral,2010,3,Mará,3,11,"Creuar per fora pas de vianants",Turismo,206,PEUGEOT,Blau,B,8,"4583817,69","429759,61"
2010S002365,6,GrÖcia,28,"Vallcarca i els Penitents",158107,Vallcarca,"0194 0196",Divendres,Dv,Laboral,2010,4,Abril,9,10,"No Çs causa del  vianant",Furgoneta,KANGOO,RENAULT,Blanc,B,17,"4585493,21","428406,05"
2010S002368,7,Horta-Guinard¢,33,"el Baix Guinard¢",365702,"Mare de DÇu de Montserrat","0056 0058",Divendres,Dv,Laboral,2010,4,Abril,9,10,"No Çs causa del  vianant",Motocicleta,"PEOPLE 125",KYMCO,Negre,A,21,"4585310,47","430219,93"
2010S002370,10,"Sant Mart°",71,"Provenáals del Poblenou",44403,Bol°via,"0121 0121",Divendres,Dv,Laboral,2010,4,Abril,9,15,"No Çs causa del  vianant",Furgoneta,MASTER,RENAULT,Blanc,B,6,"4584462,24","432927,38"
2010S002502,4,"Les Corts",21,Pedralbes,278302,"Reina Maria Cristina","0001 0001",Dimecres,Dc,Laboral,2010,4,Abril,14,20,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Verd,B,21,"4582470,3","427079,29"
2010S002502,4,"Les Corts",21,Pedralbes,278302,"Reina Maria Cristina","0001 0001",Dimecres,Dc,Laboral,2010,4,Abril,14,20,"No Çs causa del  vianant",Motocicleta,"CBR 600",HONDA,Vermell,A,7,"4582470,3","427079,29"
2010S002505,10,"Sant Mart°",65,"el Clot",42306,Bilbao,0220X0220X,Dimecres,Dc,Laboral,2010,4,Abril,14,23,"No Çs causa del  vianant",Motocicleta,"NS-1 75",HONDA,Blau,B,4,"4584990,51","432540,41"
2010S002634,3,Sants-Montjuãc,15,Hostafrancs,310700,"Sant Roc","0015 0015",Dimarts,Dm,Laboral,2010,4,Abril,20,8,"No Çs causa del  vianant",Turismo,900,SAAB,Verd,B,33,"4580777,75","428658,89"
2010S002635,6,GrÖcia,28,"Vallcarca i els Penitents",230000,"Mare de DÇu del Coll","0039 0039",Dimarts,Dm,Laboral,2010,4,Abril,20,9,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Blanc,B,7,"4585441,59","428750,51"
2010S001640,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0428 0428",Dilluns,Dl,Laboral,2010,3,Mará,8,12,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,B,4,"4583417,41","430044,34"
2010S001644,3,Sants-Montjuãc,11,"el Poble Sec",700801,Vivers,0005X0005X,Dilluns,Dl,Laboral,2010,3,Mará,8,17,Altres,Turismo,FOCUS,FORD,Blanc,B,24,"4580048,3","429773,2"
2010S002573,7,Horta-Guinard¢,39,"Sant Gen°s dels Agudells",148409,"Sant Cugat","0351 0357",Dissabte,Ds,Laboral,2010,4,Abril,17,13,"No Çs causa del  vianant",Motocicleta,"CBR 600",HONDA,Negre,A,5,"4587209,63","427100,73"
2010S002702,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",191204,Mallorca,"0195 0195",Dijous,Dj,Laboral,2010,4,Abril,22,7,"No Çs causa del  vianant",Motocicleta,"UH 125",SUZUKI,Blau,B,-2965,"4582576,51","429616,72"
2010S003108,1,"Ciutat Vella",1,"el Raval",167709,"Joaqu°n Costa","0045 0045",Divendres,Dv,Laboral,2010,5,Maig,7,11,"No Çs causa del  vianant",Turismo,205,PEUGEOT,Blanc,Desconegut,Desconegut,"4581792,27","430314,23"
2010S003110,2,Eixample,10,"Sant Antoni",192502,Manso,"0051 0051",Divendres,Dv,Laboral,2010,5,Maig,7,11,"No Çs causa del  vianant",Furgoneta,BOXER,PEUGEOT,Blanc,B,5,"4581222,76","429993,66"
2010S003111,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0557 0559",Divendres,Dv,Laboral,2010,5,Maig,7,12,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Gris,Llicäncia,6,"4581955,18","429937,26"
2010S003245,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,0115B0115B,Dimecres,Dc,Laboral,2010,5,Maig,12,15,"No Çs causa del  vianant",Motocicleta,"SCARABEO 100",APRILIA,Vermell,A,33,"4580909,14","429928,08"
2010S003246,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",17808,"Antoni Costa","0013 0015",Dimecres,Dc,Laboral,2010,5,Maig,12,17,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Blau,B,22,"4586851,55","431715,98"
2010S003248,5,"SarriÖ-Sant Gervasi",23,SarriÖ,305201,"Sant Joan Bosco",0039X0039X,Dimecres,Dc,Laboral,2010,5,Maig,12,18,"No Çs causa del  vianant",Motocicleta,Desconegut,PIAGGIO,Vermell,A,17,"4583057,78","427198,33"
2010S001218,7,Horta-Guinard¢,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",1160000,Dijous,Dj,Laboral,2010,2,Febrer,18,15,"No Çs causa del  vianant",Turismo,SCENIC,RENAULT,Gris,B,15,"4587397,76","428769,29"
2010S001218,7,Horta-Guinard¢,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",1160000,Dijous,Dj,Laboral,2010,2,Febrer,18,15,"No Çs causa del  vianant",Turismo,PRIMERA,NISSAN,Gris,B,30,"4587397,76","428769,29"
2010S001773,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0070 0072",Diumenge,Dg,Laboral,2010,3,Mará,14,6,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Blau,Desconegut,Desconegut,"4581802,39","428948,84"
2010S002530,2,Eixample,6,"la Sagrada Fam°lia",18505,Arag¢,"0534 0534",Dijous,Dj,Laboral,2010,4,Abril,15,19,"No Çs causa del  vianant",Furgoneta,H-1,HYUNDAI,Blanc,B,27,"4584328,71","431820,99"
2010S002656,2,Eixample,6,"la Sagrada Fam°lia",161407,Ind£stria,"0195 0195",Dimarts,Dm,Laboral,2010,4,Abril,20,15,"No Çs causa del  vianant",Turismo,407,PEUGEOT,Negre,B,24,"4584925,02","431249,66"
2010S002789,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",11903,"Alt de Gironella","0047 0047",Diumenge,Dg,Laboral,2010,4,Abril,25,16,"No Çs causa del  vianant",Turismo,"SPACE STAR",MITSUBISHI,Gris,B,52,"4583294,6","427525,47"
2010S002792,2,Eixample,10,"Sant Antoni",198804,Paral˙lel,"0086 0086",Diumenge,Dg,Laboral,2010,4,Abril,25,22,"Creuar per fora pas de vianants",Ciclomotor,"CS 50 Z",YAMAHA,Negre,Llicäncia,3,"4580944,1","430417,5"
2010S001662,9,"Sant Andreu",60,"Sant Andreu",339101,"Torras i Bages","0025 0027",Dimarts,Dm,Laboral,2010,3,Mará,9,16,"Desobeir el senyal del semÖfor",Turismo,206,PEUGEOT,Gris,B,23,"4587879,99","432501,88"
2010S001663,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0153 0153",Dimarts,Dm,Laboral,2010,3,Mará,9,18,"No Çs causa del  vianant",Turismo,CIVIC,HONDA,Marr¢,B,0,"4582313,38","429332,66"
2010S001663,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",363809,Villarroel,"0153 0153",Dimarts,Dm,Laboral,2010,3,Mará,9,18,"No Çs causa del  vianant",Turismo,Desconegut,VOLKSWAGEN,Desconegut,Desconegut,Desconegut,"4582313,38","429332,66"
2010S001664,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",144601,Diagonal,"0433 0433",Dimarts,Dm,Laboral,2010,3,Mará,9,19,"No Çs causa del  vianant",Turismo,"A 160",MERCEDES,Negre,B,7,"4583069,83","429142,17"
2010S001785,8,"Nou Barris",51,Verdun,120807,Faväncia,"0220 0224",Diumenge,Dg,Laboral,2010,3,Mará,14,20,"No Çs causa del  vianant",Furgoneta,Daily,"IVECO FIAT",Blanc,B,18,"4588570,25","431058,89"
2010S001787,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",143904,"General Mitre","0112 0112",Dilluns,Dl,Laboral,2010,3,Mará,15,0,"No Çs causa del  vianant",Motocicleta,"Z 750",KAWASAKI,Negre,A,21,"4583866,51","427918,45"
2010S001788,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0217 0217",Dilluns,Dl,Laboral,2010,3,Mará,15,7,"No Çs causa del  vianant",Motocicleta,"PS 125",HONDA,Blanc,B,5,"4582548,58","429963,09"
2010S001793,2,Eixample,6,"la Sagrada Fam°lia",268003,Provenáa,"0420 0422",Dilluns,Dl,Laboral,2010,3,Mará,15,11,"No Çs causa del  vianant",Turismo,FORTWO,SMART,Vermell,B,18,"4583944,14","430852,03"
2010S001932,1,"Ciutat Vella",3,"la Barceloneta",197903,"Mar°tim de la Barceloneta","0015 0021",Divendres,Dv,Laboral,2010,3,Mará,19,20,"No Çs causa del  vianant",Turismo,"SERIE 3",BMW,Verd,B,5,"4581685,09","432686,05"
2010S001733,4,"Les Corts",21,Pedralbes,8308,Alfambra,"0018 0018",Divendres,Dv,Laboral,2010,3,Mará,12,16,"No Çs causa del  vianant",Ciclomotor,"TREKKER OFF ROAD",PEUGEOT,Negre,B,1,"4582281,86","425895,75"
2010S002002,4,"Les Corts",20,"la Maternitat i Sant Ramon",102306,"Doctor Mara§¢n","0042 0050",Dilluns,Dl,Laboral,2010,3,Mará,22,0,"No Çs causa del  vianant",Turismo,FIESTA,FORD,Blanc,B,24,"4581939,69","425908,37"
2010S002003,10,"Sant Mart°",73,"la Verneda i la Pau",266405,Prim,"0163 0165",Dimarts,Dm,Laboral,2010,3,Mará,23,6,"No Çs causa del  vianant",Autob£s,Desconegut,MERCEDES,Vermell,B,19,"4586138,03","433610,2"
2010S002006,3,Sants-Montjuãc,16,"la Bordeta",244901,Parcerisa,"0050 0050",Dimarts,Dm,Laboral,2010,3,Mará,23,7,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"4579897,56","427799,55"
2010S002708,1,"Ciutat Vella",2,"el Barri Gïtic",74404,Catalunya,"0017 0017",Dijous,Dj,Laboral,2010,4,Abril,22,12,"No Çs causa del  vianant",Ciclomotor,"SONIC 50",APRILIA,Blau,Llicäncia,26,"4582213,63","430817,8"
2010S002709,3,Sants-Montjuãc,13,"la Marina de Port",169409,"Corts Catalanes","0134 0134",Dijous,Dj,Laboral,2010,4,Abril,22,13,"No Çs causa del  vianant",Autob£s,Desconegut,"IVECO FIAT",Blanc,D,23,"4579738,83","427770,71"
2010S002964,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0372 0372",Dissabte,Ds,Laboral,2010,5,Maig,1,6,"No Çs causa del  vianant",Ciclomotor,"YN 50",YAMAHA,Blau,Llicäncia,4,"4583441,97","430920,25"
2010S002966,3,Sants-Montjuãc,17,"Sants - Badal",247808,Pavia,"0062 0062",Dissabte,Ds,Laboral,2010,5,Maig,1,8,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Gris,B,4,"4580641,47","427343,19"
2010S002966,3,Sants-Montjuãc,17,"Sants - Badal",247808,Pavia,"0062 0062",Dissabte,Ds,Laboral,2010,5,Maig,1,8,"No Çs causa del  vianant",Turismo,A4,AUDI,Gris,B,6,"4580641,47","427343,19"
2010S001361,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",23403,Aribau,"0181 0181",Dimecres,Dc,Laboral,2010,2,Febrer,24,16,"No Çs causa del  vianant",Turismo,V50,VOLVO,Gris,B,14,"4583069,05","429157,98"
2010S002639,10,"Sant Mart°",70,"el Besïs i el Maresme",701414,C-31,20850000,Dimarts,Dm,Laboral,2010,4,Abril,20,8,"No Çs causa del  vianant",Turismo,MARBELLA,SEAT,Vermell,B,29,"4585946,2","434078,33"
2010S002765,4,"Les Corts",19,"les Corts",320704,SarriÖ,"0101 0101",Dissabte,Ds,Laboral,2010,4,Abril,24,13,"No Çs causa del  vianant",Turismo,AVENSIS,TOYOTA,Negre,B,13,"4582799,18","427798,58"
2010S002766,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",28000,Augusta,"0093 0093",Dissabte,Ds,Laboral,2010,4,Abril,24,13,"Creuar per fora pas de vianants",Motocicleta,"PS 125",HONDA,Negre,B,16,"4583817,49","429018,89"
2010S002890,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",214106,Modolell,"0009 0009",Dijous,Dj,Laboral,2010,4,Abril,29,8,"No Çs causa del  vianant",Turismo,116,BMW,Blanc,B,11,"4583340,83","427979,34"
2010S002893,2,Eixample,6,"la Sagrada Fam°lia",18505,Arag¢,"0435 0435",Dijous,Dj,Laboral,2010,4,Abril,29,9,"No Çs causa del  vianant",Motocicleta,"PS 125",HONDA,Negre,B,6,"4583894,39","431344,15"
2010S002894,7,Horta-Guinard¢,36,"la Font d'en Fargues",136501,"Font de la Mulassa","0022 0024",Dijous,Dj,Laboral,2010,4,Abril,29,10,"No Çs causa del  vianant",Turismo,306,PEUGEOT,Blau,Desconegut,Desconegut,"4586431,16","430015,18"
2010S001920,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0367 0367",Divendres,Dv,Laboral,2010,3,Mará,19,13,"No Çs causa del  vianant",Ciclomotor,"NRG 50",PIAGGIO,Blau,B,3,"4583381,16","430097,02"
2010S001920,2,Eixample,7,"la Dreta de l'Eixample",144601,Diagonal,"0367 0367",Divendres,Dv,Laboral,2010,3,Mará,19,13,"No Çs causa del  vianant",Turismo,SCENIC,RENAULT,Gris,B,29,"4583381,16","430097,02"
2010S001921,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",701265,"Litoral (Besïs)",1600000,Divendres,Dv,Laboral,2010,3,Mará,19,15,"No Çs causa del  vianant",Motocicleta,"GSX 600",SUZUKI,Negre,A,29,"4577637,92","427843,56"
2010S002053,6,GrÖcia,28,"Vallcarca i els Penitents",352507,"Vall d'Hebron","0029 0029",Dimecres,Dc,Laboral,2010,3,Mará,24,20,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Negre,B,3,"4585665,76","428080,25"
2010S002053,6,GrÖcia,28,"Vallcarca i els Penitents",352507,"Vall d'Hebron","0029 0029",Dimecres,Dc,Laboral,2010,3,Mará,24,20,"No Çs causa del  vianant",Turismo,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"4585665,76","428080,25"
2010S002796,7,Horta-Guinard¢,41,"la Vall d'Hebron",352507,"Vall d'Hebron","0240 0240",Dilluns,Dl,Laboral,2010,4,Abril,26,7,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Blanc,B,7,"4587560,77","428867,23"
2010S002916,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701267,"Dalt (Besïs)",840000,Dijous,Dj,Laboral,2010,4,Abril,29,10,"No Çs causa del  vianant",Taxi,C5,CITROEN,Gris,BTP,15,"4584910,55","427045,78"
2010S002920,7,Horta-Guinard¢,35,"el Guinard¢",365702,"Mare de DÇu de Montserrat","0216 0216",Dijous,Dj,Laboral,2010,4,Abril,29,20,"Desobeir altres senyals",Autob£s,Desconegut,MAN,Altres,D,8,"4586057,93","431074,88"
2010S002921,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",320704,SarriÖ,"0084 0086",Dijous,Dj,Laboral,2010,4,Abril,29,21,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Negre,B,5,"4582803,94","427912,59"
2010S002922,5,"SarriÖ-Sant Gervasi",23,SarriÖ,44709,Bonanova,"0088 0088",Divendres,Dv,Laboral,2010,4,Abril,30,0,"No Çs causa del  vianant",Turismo,KUGA,FORD,Blanc,B,14,"4583918,61","426893,77"
2010S001497,7,Horta-Guinard¢,41,"la Vall d'Hebron",700825,"Granja Vella","0001 0001",Dimarts,Dm,Laboral,2010,3,Mará,2,9,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",MASTER,RENAULT,Blanc,"E C1",14,"4586681,59","429002,99"
2010S001629,7,Horta-Guinard¢,37,"el Carmel",97807,"Dante Alighieri","0074 0074",Diumenge,Dg,Laboral,2010,3,Mará,7,15,"No Çs causa del  vianant",Ciclomotor,FIGHTER,PEUGEOT,Altres,Llicäncia,4,"4586779,93","429692,35"
2010S002144,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20780000,Diumenge,Dg,Laboral,2010,3,Mará,28,5,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Blanc,B,4,"4585460,09","433580,94"
2010S002276,4,"Les Corts",21,Pedralbes,701267,"Dalt (Besïs)",0010S0000,Dilluns,Dl,Laboral,2010,4,Abril,5,20,"No Çs causa del  vianant",Motocicleta,"HD 125",SYM,Gris,A,24,"4582856,65","425605,78"
2010S002277,1,"Ciutat Vella",1,"el Raval",86902,"Nou de la Rambla","0018 0018",Dilluns,Dl,Laboral,2010,4,Abril,5,19,"No Çs causa del  vianant",Turismo,LEXUS,LEXUS,Gris,B,44,"4581330,15","431004,49"
2010S001334,3,Sants-Montjuãc,11,"el Poble Sec",116402,Estadi,"0012 0022",Dimarts,Dm,Laboral,2010,2,Febrer,23,19,"No Çs causa del  vianant",Motocicleta,FZ6,YAMAHA,Gris,A,21,"4579870,29",428744
2010S001463,2,Eixample,5,"el Fort Pienc",76807,Sardenya,"0208 0216",Dilluns,Dl,Laboral,2010,3,Mará,1,8,"No Çs causa del  vianant",Turismo,307,PEUGEOT,Blau,Desconegut,Desconegut,"4583468,8","431600,73"
2010S001464,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0056 0056",Dilluns,Dl,Laboral,2010,3,Mará,1,8,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Gris,B,0,"4582882,55","430276,41"
2010S001465,10,"Sant Mart°",64,"el Camp de l'Arpa del Clot",286300,Rogent,"0001 0001",Dilluns,Dl,Laboral,2010,3,Mará,1,6,"No Çs causa del  vianant",Turismo,CRV,HONDA,Gris,Desconegut,Desconegut,"4584637,51","432097,42"
2010S001466,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",169205,"JosÇ de Agull¢","0011 0011",Dilluns,Dl,Laboral,2010,3,Mará,1,8,"No Çs causa del  vianant",Ciclomotor,"YN 50",YAMAHA,Blau,B,6,"4583225,6","427672,65"
2010S001596,9,"Sant Andreu",61,"la Sagrera",209900,Meridiana,"0300 0300",Divendres,Dv,Laboral,2010,3,Mará,5,15,"No Çs causa del  vianant",Motocicleta,"FZS 600 FAZER",YAMAHA,Negre,A2,2,"4586209,39","432177,82"
2010S002303,9,"Sant Andreu",60,"Sant Andreu",701334,"Fernando Pessoa",0065U0065U,Dimarts,Dm,Laboral,2010,4,Abril,6,19,"No Çs causa del  vianant",Turismo,"CEE D",KIA,Blanc,B,1,"4588713,26","432659,57"
2010S002304,7,Horta-Guinard¢,33,"el Baix Guinard¢",238400,Padilla,0394U0394U,Dimarts,Dm,Laboral,2010,4,Abril,6,19,"No Çs causa del  vianant",Turismo,Desconegut,JAGUAR,Vermell,Desconegut,Desconegut,"4585129,01","430542,38"
2010S002304,7,Horta-Guinard¢,33,"el Baix Guinard¢",238400,Padilla,0394U0394U,Dimarts,Dm,Laboral,2010,4,Abril,6,19,"No Çs causa del  vianant",Motocicleta,"XJ 600 N",YAMAHA,Vermell,A,19,"4585129,01","430542,38"
2010S002304,7,Horta-Guinard¢,33,"el Baix Guinard¢",238400,Padilla,0394U0394U,Dimarts,Dm,Laboral,2010,4,Abril,6,19,"No Çs causa del  vianant",Ciclomotor,"LIBERTY 50",PIAGGIO,Negre,Llicäncia,14,"4585129,01","430542,38"
2010S002305,2,Eixample,9,"la Nova Esquerra de l'Eixample",18505,Arag¢,"0004 0006",Dimarts,Dm,Laboral,2010,4,Abril,6,20,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Blanc,B,28,"4581477,86","428908,93"
2010S002440,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",32700,Balmes,0079B0079B,Dilluns,Dl,Laboral,2010,4,Abril,12,19,"No Çs causa del  vianant",Turismo,407,PEUGEOT,Gris,B,41,"4582689,99","429902,44"
2010S002576,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,Par°s,"0077 0077",Dissabte,Ds,Laboral,2010,4,Abril,17,17,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,A1,13,"4582405,09","428670,16"
2010S002578,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",62609,IcÖria,"0187 0187",Dissabte,Ds,Laboral,2010,4,Abril,17,18,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Verd,B,6,"4582903,77","433109,94"
2010S003049,8,"Nou Barris",56,Vallbona,330606,Tapioles,"0001 0001",Dimecres,Dc,Laboral,2010,5,Maig,5,9,"No Çs causa del  vianant",Motocicleta,"LIBERTY 125",PIAGGIO,Negre,B,12,"4590878,1","431653,89"
2010S001938,7,Horta-Guinard¢,43,Horta,700651,"Estatut de Catalunya",0065U0065U,Divendres,Dv,Laboral,2010,3,Mará,19,22,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Negre,B,3,"4587672,34","429367,2"
2010S002208,6,GrÖcia,30,"la Salut",344000,Dalt,"0003 0003",Dimecres,Dc,Laboral,2010,3,Mará,31,13,"No Çs causa del  vianant",Motocicleta,"R 1150",BMW,Blanc,A,21,"4584616,46","429122,91"
2010S002897,2,Eixample,7,"la Dreta de l'Eixample",49509,Bruc,"0139 0139",Dijous,Dj,Laboral,2010,4,Abril,29,11,"No Çs causa del  vianant",Turismo,B180,MERCEDES,Gris,B,8,"4583436,46","430292,71"
2010S003018,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0423 0425",Dilluns,Dl,Laboral,2010,5,Maig,3,18,"No Çs causa del  vianant",Turismo,LEON,SEAT,Gris,B,10,"4581257,05","429224,59"
2010S003026,4,"Les Corts",20,"la Maternitat i Sant Ramon",187207,Madrid,"0103 0105",Dimarts,Dm,Laboral,2010,5,Maig,4,8,"No Çs causa del  vianant",Turismo,CORSA,OPEL,Gris,B,4,"4581384,47","427161,46"
2010S003162,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",169409,"Corts Catalanes","0581 0581",Dilluns,Dl,Laboral,2010,5,Maig,10,9,"No Çs causa del  vianant",Ciclomotor,"SH 50",HONDA,Blau,B,27,"4582088,28","430073,98"
2010S003090,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701268,"Dalt (Llobregat)",850000,Dijous,Dj,Laboral,2010,5,Maig,6,16,"No Çs causa del  vianant",Turismo,XSARA,CITROEN,Gris,B,19,"4584946,47","427143,16"
2010S003091,1,"Ciutat Vella",3,"la Barceloneta",701265,"Litoral (Besïs)",900000,Dijous,Dj,Laboral,2010,5,Maig,6,18,"No Çs causa del  vianant",Furgoneta,BERLINGO,CITROEN,Blanc,B,2,"4582125,65","432696,19"
2010S003230,3,Sants-Montjuãc,14,"la Font de la Guatlla",169409,"Corts Catalanes","0232 0232",Dimecres,Dc,Laboral,2010,5,Maig,12,7,"No Çs causa del  vianant",Turismo,CIVIC,HONDA,Platejat,B,11,"4580388,08","428411,08"
2010S003234,3,Sants-Montjuãc,15,Hostafrancs,169409,"Corts Catalanes","0283 0287",Dimecres,Dc,Laboral,2010,5,Maig,12,9,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Negre,B,5,"4580576,23","428529,02"
2010S001631,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",322608,"Selva de Mar",0023X0023X,Diumenge,Dg,Laboral,2010,3,Mará,7,19,"No Çs causa del  vianant",Turismo,LAGUNA,RENAULT,Blanc,B,3,"4584509,05","434100,27"
2010S001635,6,GrÖcia,30,"la Salut",344000,Dalt,"0001 0001",Diumenge,Dg,Laboral,2010,3,Mará,7,22,"No Çs causa del  vianant",Turismo,CAYENNE,PORSCHE,Gris,Desconegut,Desconegut,"4584611,01","429114,54"
2010S001766,2,Eixample,10,"Sant Antoni",213908,Mistral,"0037 0037",Dissabte,Ds,Laboral,2010,3,Mará,13,21,"No Çs causa del  vianant",Ciclomotor,JOG,YAMAHA,Desconegut,B,2,"4581103,82","429579,11"
2010S001768,5,"SarriÖ-Sant Gervasi",23,SarriÖ,334800,TerrÇ,0015X0015X,Dissabte,Ds,Laboral,2010,3,Mará,13,23,"No Çs causa del  vianant",Turismo,A3,AUDI,Blanc,B,3,"4584509,25","426652,38"
2010S001772,7,Horta-Guinard¢,37,"el Carmel",19100,Arb¢s,"0027 0031",Diumenge,Dg,Laboral,2010,3,Mará,14,7,"No Çs causa del  vianant",Turismo,25,ROVER,Gris,B,15,"4586088,7","429708,74"
2010S001773,2,Eixample,9,"la Nova Esquerra de l'Eixample",287201,Roma,"0070 0072",Diumenge,Dg,Laboral,2010,3,Mará,14,6,"No Çs causa del  vianant",Ciclomotor,FLY,PIAGGIO,Negre,Desconegut,Desconegut,"4581802,39","428948,84"
2010S001908,5,"SarriÖ-Sant Gervasi",23,SarriÖ,28000,Augusta,"0383 0383",Divendres,Dv,Laboral,2010,3,Mará,19,8,"No Çs causa del  vianant",Motocicleta,X-9,PIAGGIO,Gris,A,17,"4584050,33","426485,27"
2010S001597,6,GrÖcia,31,"la Vila de GrÖcia",228100,"Nil Fabra","0011 0011",Divendres,Dv,Laboral,2010,3,Mará,5,14,"No Çs causa del  vianant",Furgoneta,EXPERT,PEUGEOT,Blanc,B,5,"4584376,47","429161,37"
2010S001600,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,"0190 0190",Divendres,Dv,Laboral,2010,3,Mará,5,17,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Vermell,A,10,"4583360,31","429285,78"
2010S001600,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",32700,Balmes,"0190 0190",Divendres,Dv,Laboral,2010,3,Mará,5,17,"No Çs causa del  vianant",Turismo,FOCUS,FORD,Negre,B,18,"4583360,31","429285,78"
2010S001601,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0015 0015",Divendres,Dv,Laboral,2010,3,Mará,5,18,"No Çs causa del  vianant",Turismo,A3,AUDI,Negre,B,15,"4582247,99","430334,36"
2010S001603,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,"0046 0046",Divendres,Dv,Laboral,2010,3,Mará,5,19,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"4582087,98","431988,26"
2010S001739,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997",Divendres,Dv,Laboral,2010,3,Mará,12,20,"No Çs causa del  vianant",Motocicleta,YQ125,YAMAHA,Gris,B,8,"4582760,74","430794,78"
