"Codi d'expedient","Codi districte","Nom districte","Codi barri","Nom barri","Codi carrer","Nom carrer","Num postal caption","Descripci¢ dia setmana","Dia setmana","Descripci¢ tipus dia","NK Any","Mes de any","Nom mes","Dia de mes","Hora de dia","Descripci¢ causa vianant","Descripci¢ tipus de vehicle","Descripci¢ model","Descripci¢ marca","Descripci¢ color","Descripci¢ carnet","Antiguitat carnet","Coordenada UTM (Y)","Coordenada UTM (X)"
2012S004979,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,0001X0001X,Diumenge,Dg,Laboral,2012,7,Juliol,8,13,"No Çs causa del  vianant",Turismo,A3,AUDI,Blau,Desconegut,Desconegut,"4580858,37","431119,88"
2012S004981,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0304 0304",Diumenge,Dg,Laboral,2012,7,Juliol,8,14,"No Çs causa del  vianant",Turismo,407,PEUGEOT,Negre,Desconegut,Desconegut,"4583512,93","427169,89"
2012S006143,3,Sants-Montjuãc,11,"el Poble Sec",241404,PalaudÖries,"0017 0017",Dijous,Dj,Laboral,2012,8,Agost,30,12,"No Çs causa del  vianant",Bicicleta,Desconegut,BH,Blanc,Desconegut,Desconegut,"4580734,41","430896,89"
2012S006145,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",225500,NÖpols,"0288 0288",Dijous,Dj,Laboral,2012,8,Agost,30,12,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Desconegut,B,6,"4584056,37","430652,84"
2012S006273,4,"Les Corts",21,Pedralbes,701268,"Dalt (Llobregat)",530000,Dimecres,Dc,Laboral,2012,9,Setembre,5,15,"No Çs causa del  vianant",Turismo,CORSA,OPEL,Gris,B,9,"4582352,54","425389,21"
2012S006274,8,"Nou Barris",53,"la Trinitat Nova",4409,Aiguablava,0010X0010X,Dimecres,Dc,Laboral,2012,9,Setembre,5,14,"No Çs causa del  vianant",Ciclomotor,FIGHTER,PEUGEOT,Blau,Desconegut,Desconegut,"4588922,96","431652,36"
2012S003747,10,"Sant Mart°",70,"el Besïs i el Maresme",41100,"Bernat Metge","0002 0002",Dijous,Dj,Laboral,2012,5,Maig,24,17,"No Çs causa del  vianant",Autob£s,CITYCLASS,IRISBUS,Vermell,D,18,"4585745,94","434092,09"
2012S001741,10,"Sant Mart°",65,"el Clot",161101,Independäncia,"0250 0250",Divendres,Dv,Laboral,2012,3,Mará,9,13,"No Çs causa del  vianant",Furgoneta,EXPERT,PEUGEOT,Blanc,B,11,"4584453,64","431960,1"
2012S001860,2,Eixample,6,"la Sagrada Fam°lia",289105,Rossell¢,"0449 0451",Dimarts,Dm,Laboral,2012,3,Mará,13,12,"No Çs causa del  vianant",Turismo,IBIZA,SEAT,Blau,B,17,"4584362,73","431055,57"
2012S002678,9,"Sant Andreu",60,"Sant Andreu",295709,"Sant AdriÖ","0026 0028",Diumenge,Dg,Laboral,2012,4,Abril,15,0,"No Çs causa del  vianant",Furgoneta,COURIER,FORD,Altres,Desconegut,Desconegut,"4587457,34","432636,08"
2012S002679,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",118940,"F Zona Franca","0030 0030",Diumenge,Dg,Laboral,2012,4,Abril,15,20,"No Çs causa del  vianant",Turismo,AVENSIS,TOYOTA,Gris,B,16,"4576001,98","426724,49"
2012S002681,3,Sants-Montjuãc,11,"el Poble Sec",701266,"Litoral (Llobregat)",1340000,Dilluns,Dl,Laboral,2012,4,Abril,16,14,"No Çs causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,30,"4579168,24","430224,33"
2012S000109,2,Eixample,9,"la Nova Esquerra de l'Eixample",89004,"Consell de Cent","0103 0103",Dijous,Dj,Laboral,2012,1,Gener,5,20,"No Çs causa del  vianant",Turismo,CLIO,RENAULT,Gris,B,40,"4581545,67","429134,64"
2012S000109,2,Eixample,9,"la Nova Esquerra de l'Eixample",89004,"Consell de Cent","0103 0103",Dijous,Dj,Laboral,2012,1,Gener,5,20,"No Çs causa del  vianant",Ciclomotor,"SH 150",HONDA,Desconegut,B,26,"4581545,67","429134,64"
2012S000244,6,GrÖcia,31,"la Vila de GrÖcia",90502,Cïrsega,"0379 0379",Dijous,Dj,Laboral,2012,1,Gener,12,9,"No Çs causa del  vianant",Motocicleta,PCX,HONDA,Negre,B,8,"4583629,71","430114,64"
2012S002858,2,Eixample,6,"la Sagrada Fam°lia",161407,Ind£stria,"0176 0176",Dissabte,Ds,Laboral,2012,4,Abril,21,21,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Desconegut,B,9,"4584847,65","431204,43"
2012S002862,2,Eixample,9,"la Nova Esquerra de l'Eixample",268003,Provenáa,"0009 0009",Diumenge,Dg,Laboral,2012,4,Abril,22,1,"No Çs causa del  vianant",Turismo,156,"ALFA ROMEO",Gris,B,1,"4581642,3","428473,94"
2012S002863,3,Sants-Montjuãc,11,"el Poble Sec",284101,"Rius i Taulet","0004 0012",Diumenge,Dg,Laboral,2012,4,Abril,22,11,"No Çs causa del  vianant",Turismo,504,PEUGEOT,Gris,B,45,"4580674,71","429301,52"
2012S002992,8,"Nou Barris",48,"la Guineueta",180751,Lorena,0049X0049X,Divendres,Dv,Laboral,2012,4,Abril,27,7,"No Çs causa del  vianant",Furgoneta,29L11,"IVECO FIAT",Blanc,B,6,"4587864,52","430928,95"
2012S000125,9,"Sant Andreu",61,"la Sagrera",92508,Cortit,"0024 0024",Divendres,Dv,Laboral,2012,1,Gener,6,18,"No Çs causa del  vianant",Turismo,BRAVO,FIAT,Taronja,B,2,"4586565,27","432399,62"
2012S000260,7,Horta-Guinard¢,39,"Sant Gen°s dels Agudells",148409,"Sant Cugat","0174 0174",Dijous,Dj,Laboral,2012,1,Gener,12,16,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Gris,B,40,"4586899,91","427238,81"
2012S002386,2,Eixample,9,"la Nova Esquerra de l'Eixample",268003,Provenáa,"0101 0101",Diumenge,Dg,Laboral,2012,4,Abril,1,17,"No Çs causa del  vianant",Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut,"4582201,73","429042,54"
2012S002515,10,"Sant Mart°",65,"el Clot",18505,Arag¢,"0594 0594",Dissabte,Ds,Laboral,2012,4,Abril,7,0,"No Çs causa del  vianant",Motocicleta,ER,KAWASAKI,Platejat,A2,1,"4584671,88","432188,79"
2012S002517,1,"Ciutat Vella",2,"el Barri Gïtic",701266,"Litoral (Llobregat)",1050000,Dissabte,Ds,Laboral,2012,4,Abril,7,12,"No Çs causa del  vianant",Motocicleta,PES,HONDA,Vermell,A2,29,"4581243,79","431520,59"
2012S003196,1,"Ciutat Vella",2,"el Barri Gïtic",130403,Fontanella,"0022 0022",Dissabte,Ds,Laboral,2012,5,Maig,5,2,"No Çs causa del  vianant",Furgoneta,VIANO,MERCEDES,Gris,B,6,"4582394,38","430930,17"
2012S003333,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0736 0740",Dijous,Dj,Laboral,2012,5,Maig,10,14,"No Çs causa del  vianant",Ciclomotor,VESPA,PIAGGIO,Vermell,B,1,"4583367,71","431454,83"
2012S003464,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,"0006 0006",Dilluns,Dl,Laboral,2012,5,Maig,14,19,"No Çs causa del  vianant",Motocicleta,LEAD,HONDA,Gris,B,7,"4581725,3","431623,64"
2012S003467,2,Eixample,6,"la Sagrada Fam°lia",197302,Marina,"0229 0229",Dimarts,Dm,Laboral,2012,5,Maig,15,8,"No Çs causa del  vianant",Motocicleta,"AGILITY 125",KYMCO,Negre,B,1,"4583949,94","431309,95"
2012S003004,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0044 0044",Divendres,Dv,Laboral,2012,4,Abril,27,13,"No Çs causa del  vianant",Ciclomotor,"RS 50",APRILIA,Altres,Llicäncia,3,"4582782,86","430368,07"
2012S003270,2,Eixample,6,"la Sagrada Fam°lia",18505,Arag¢,"0472 0472",Dimarts,Dm,Laboral,2012,5,Maig,8,14,"No Çs causa del  vianant",Motocicleta,"UX 125",SUZUKI,Blanc,B,6,"4584043,99","431542,91"
2012S001960,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",70607,Casanova,"0104 0104",Divendres,Dv,Laboral,2012,3,Mará,16,7,"No Çs causa del  vianant",Motocicleta,"SH 125",HONDA,Blanc,B,7,"4582303,43","429570,56"
2012S002082,2,Eixample,6,"la Sagrada Fam°lia",161407,Ind£stria,"0153 0153",Dimecres,Dc,Laboral,2012,3,Mará,21,13,"No Çs causa del  vianant",Motocicleta,Vision,HONDA,Blanc,B,22,"4584733,8","431054,31"
2012S002083,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0320 0322",Dimecres,Dc,Laboral,2012,3,Mará,21,14,"No Çs causa del  vianant",Turismo,100,AUDI,Blanc,B,2,"4583579,65","427014,8"
2012S002085,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",143904,"General Mitre","0169 0169",Dimecres,Dc,Laboral,2012,3,Mará,21,15,"No Çs causa del  vianant",Ciclomotor,"YN 50",YAMAHA,Negre,AM,7,"4584190,37","428199,83"
2012S001063,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0286 0286",Dilluns,Dl,Laboral,2012,2,Febrer,13,11,"No Çs causa del  vianant","Cami¢n > 3,5 Tm",CABSTAR,NISSAN,Blanc,B,17,"4582966,03","430434,86"
2012S001065,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0073 0073",Dilluns,Dl,Laboral,2012,2,Febrer,13,11,"No Çs causa del  vianant",Motocicleta,FZ6,YAMAHA,Negre,A,29,"4582989,29","430093,32"
2012S001065,2,Eixample,7,"la Dreta de l'Eixample",148307,GrÖcia,"0073 0073",Dilluns,Dl,Laboral,2012,2,Febrer,13,11,"No Çs causa del  vianant",Turismo,QASHQAI,NISSAN,Blanc,B,15,"4582989,29","430093,32"
2012S001194,7,Horta-Guinard¢,37,"el Carmel",6801,"Alcalde de Zalamea","0062 0062",Divendres,Dv,Laboral,2012,2,Febrer,17,15,"No Çs causa del  vianant",Furgoneta,"110 D",MERCEDES-BENZ,Altres,B,17,"4585985,11","429648,86"
2012S001332,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0262 0262",Dijous,Dj,Laboral,2012,2,Febrer,23,17,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Blanc,B,45,"4583500,88","427583,77"
2012S003534,1,"Ciutat Vella",2,"el Barri Gïtic",177101,Laietana,"0045 0045",Dijous,Dj,Laboral,2012,5,Maig,17,13,"No Çs causa del  vianant",Autob£s,Desconegut,MERCEDES,Vermell,D,3,"4582218,02","431110,94"
2012S000554,7,Horta-Guinard¢,39,"Sant Gen°s dels Agudells",148409,"Sant Cugat",120000,Dimarts,Dm,Laboral,2012,1,Gener,24,22,"No Çs causa del  vianant",Ciclomotor,GPR,DERBI,Groc,AM,6,"4586523,65","427723,7"
2012S000685,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",366501,"Virrei Amat","0004 0005",Dilluns,Dl,Laboral,2012,1,Gener,30,11,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,B,38,"4587009,7","431100,33"
2012S000687,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",245802,Par°s,"0200 0200",Dilluns,Dl,Laboral,2012,1,Gener,30,13,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,B,1,"4583079,74","429396,02"
2012S007754,2,Eixample,7,"la Dreta de l'Eixample",74506,Catalunya,"0061 0061",Dilluns,Dl,Laboral,2012,11,Novembre,5,21,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Gris,B,19,"4582679,88","430167,47"
2012S007756,1,"Ciutat Vella",1,"el Raval",310405,"Sant Ramon",0011B0011B,Dimarts,Dm,Laboral,2012,11,Novembre,6,5,"No Çs causa del  vianant",Motocicleta,"GSF 600 BANDIT",SUZUKI,Negre,A,18,"4581248,51","430829,62"
2012S007757,10,"Sant Mart°",71,"Provenáals del Poblenou",701414,C-31,20710000,Dimarts,Dm,Laboral,2012,11,Novembre,6,6,"No Çs causa del  vianant",Turismo,IS,LEXUS,Blau,B,5,"4584971,32","433081,94"
2012S007758,4,"Les Corts",21,Pedralbes,101700,"Doctor Ferran","0001 0001",Dimarts,Dm,Laboral,2012,11,Novembre,6,5,"No Çs causa del  vianant",Turismo,320,BMW,Negre,B,8,"4582443,33","426929,43"
2012S008015,3,Sants-Montjuãc,18,Sants,187207,Madrid,"0140 0140",Dijous,Dj,Laboral,2012,11,Novembre,15,11,"No Çs causa del  vianant","Cami¢n <= 3,5 Tm","ATLEON 110",NISSAN,Desconegut,C1,7,"4581476,03","427348,6"
2012S008016,6,GrÖcia,28,"Vallcarca i els Penitents",216702,Mons,"0005 0005",Dijous,Dj,Laboral,2012,11,Novembre,15,10,"No Çs causa del  vianant",Motocicleta,"X Max",YAMAHA,Negre,A,33,"4585218,06","428614,09"
2012S006707,4,"Les Corts",21,Pedralbes,701268,"Dalt (Llobregat)",470000,Dimarts,Dm,Laboral,2012,9,Setembre,25,12,"No Çs causa del  vianant",Turismo,CORDOBA,SEAT,Blanc,B,3,"4581835,81","425061,36"
2012S006709,2,Eixample,9,"la Nova Esquerra de l'Eixample",350308,Valäncia,0007X0007X,Dimarts,Dm,Laboral,2012,9,Setembre,25,14,"No Çs causa del  vianant",Turismo,C3,CITROEN,Blau,B,6,"4581487,38","428697,25"
2012S006836,9,"Sant Andreu",57,"la Trinitat Vella",701267,"Dalt (Besïs)",1560000,Dissabte,Ds,Laboral,2012,9,Setembre,29,23,"No Çs causa del  vianant",Turismo,CORSA,OPEL,Daurat,B,5,"4588907,96","432318,13"
2012S006837,9,"Sant Andreu",63,Navas,209900,Meridiana,"0207 0207",Dissabte,Ds,Laboral,2012,9,Setembre,29,22,"No Çs causa del  vianant",Furgoneta,EXPRESS,RENAULT,Blanc,B,20,"4585440,17","432117,1"
2012S002974,6,GrÖcia,28,"Vallcarca i els Penitents",148409,"Sant Cugat",0,Dijous,Dj,Laboral,2012,4,Abril,26,11,"No Çs causa del  vianant",Ciclomotor,YQ50,YAMAHA,Verd,Llicäncia,3,"4585678,04","428109,99"
2012S003103,5,"SarriÖ-Sant Gervasi",25,"Sant Gervasi - la Bonanova",701629,"Isaac Newton",0005X0005X,Dimecres,Dc,Laboral,2012,5,Maig,2,9,"No Çs causa del  vianant",Turismo,PASSAT,VOLKSWAGEN,Negre,B,29,"4585079,84","427240,74"
2012S003232,7,Horta-Guinard¢,43,Horta,157308,"Horta a Cerdanyola",1160000,Diumenge,Dg,Laboral,2012,5,Maig,6,12,"No Çs causa del  vianant",Turismo,FIESTA,FORD,Gris,B,8,"4587796,83","429350,33"
2012S003234,6,GrÖcia,32,"el Camp d'en Grassot i GrÖcia Nova",109203,Encarnaci¢,"0143 0143",Diumenge,Dg,Laboral,2012,5,Maig,6,18,Altres,Ciclomotor,S-FIVE,DAELIM,Gris,B,10,"4584743,93","430281,69"
2012S003238,3,Sants-Montjuãc,11,"el Poble Sec",198804,Paral˙lel,"0077 0077",Diumenge,Dg,Laboral,2012,5,Maig,6,21,"No Çs causa del  vianant",Ciclomotor,"VITALITE 50",KYMCO,Desconegut,Desconegut,Desconegut,"4580901,27","430512,57"
2012S003239,10,"Sant Mart°",69,"Diagonal Mar i el Front Mar°tim del Poblenou",322608,"Selva de Mar","0001 0001",Diumenge,Dg,Laboral,2012,5,Maig,6,22,"No Çs causa del  vianant",Turismo,A1,AUDI,Blanc,B,17,"4584159,42","434440,08"
2012S000384,3,Sants-Montjuãc,18,Sants,30602,Badal,"0196 0202",Dimecres,Dc,Laboral,2012,1,Gener,18,13,"No Çs causa del  vianant",Motocicleta,"LIBERTY 125",PIAGGIO,Gris,B,19,"4580982,31","427415,1"
2012S000386,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",18505,Arag¢,"0185 0185",Dimecres,Dc,Laboral,2012,1,Gener,18,16,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Negre,B,10,"4582333,06","429743,32"
2012S000514,3,Sants-Montjuãc,13,"la Marina de Port",230601,"Mare de DÇu de Port","0192 0192",Dilluns,Dl,Laboral,2012,1,Gener,23,17,"No Çs causa del  vianant",Turismo,LEON,SEAT,Negre,B,11,"4579251,81","428330,43"
2012S000515,2,Eixample,7,"la Dreta de l'Eixample",32700,Balmes,"0050 0050",Dilluns,Dl,Laboral,2012,1,Gener,23,17,"No Çs causa del  vianant",Motocicleta,SYMPHONY,SYM,Blanc,B,18,"4582476,04","430141,95"
2012S000518,7,Horta-Guinard¢,35,"el Guinard¢",365702,"Mare de DÇu de Montserrat","0111 0111",Dilluns,Dl,Laboral,2012,1,Gener,23,17,"No Çs causa del  vianant",Turismo,Altea,SEAT,Vermell,Desconegut,Desconegut,"4585455,65","430617,21"
2012S000519,2,Eixample,9,"la Nova Esquerra de l'Eixample",349706,"Comte d'Urgell",0125B0125B,Dilluns,Dl,Laboral,2012,1,Gener,23,17,"No Çs causa del  vianant","Cuadriciclo <75cc",Desconegut,Desconegut,Negre,B,30,"4582131,2","429315,82"
2012S000520,8,"Nou Barris",45,Porta,209900,Meridiana,"0389 0389",Dilluns,Dl,Laboral,2012,1,Gener,23,18,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Altres,B,30,"4587315,77","431790,37"
2012S000520,8,"Nou Barris",45,Porta,209900,Meridiana,"0389 0389",Dilluns,Dl,Laboral,2012,1,Gener,23,18,"No Çs causa del  vianant",Turismo,207,PEUGEOT,Vermell,B,6,"4587315,77","431790,37"
2012S000650,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",374703,"N£mero 50 Zona Franca","0015 0015",Dissabte,Ds,Laboral,2012,1,Gener,28,9,"No Çs causa del  vianant",Turismo,MEGANE,RENAULT,Blau,B,4,"4576883,61","426129,23"
2012S001963,10,"Sant Mart°",70,"el Besïs i el Maresme",310201,"Sant Ramon de Penyafort",0001X0001X,Divendres,Dv,Laboral,2012,3,Mará,16,10,"No Çs causa del  vianant",Turismo,SMART,SMART,Negre,B,11,"4585179,04","434964,53"
2012S001964,2,Eixample,8,"l'Antiga Esquerra de l'Eixample",349706,"Comte d'Urgell","0136 0136",Divendres,Dv,Laboral,2012,3,Mará,16,10,"No Çs causa del  vianant",Motocicleta,"YP 250",YAMAHA,Vermell,A,32,"4582062,35","429430,26"
2012S002093,3,Sants-Montjuãc,11,"el Poble Sec",273400,Radas,"0071 0071",Dimecres,Dc,Laboral,2012,3,Mará,21,19,"No Çs causa del  vianant",Turismo,TOLEDO,SEAT,Gris,B,21,"4580602,76","429882,74"
2012S002521,2,Eixample,9,"la Nova Esquerra de l'Eixample",169409,"Corts Catalanes","0523 0523",Dissabte,Ds,Laboral,2012,4,Abril,7,18,"No Çs causa del  vianant",Turismo,CELICA,TOYOTA,Vermell,B,8,"4581733,43","429699,42"
2012S002648,7,Horta-Guinard¢,33,"el Baix Guinard¢",68900,Cartagena,"0377 0377",Divendres,Dv,Laboral,2012,4,Abril,13,22,"No Çs causa del  vianant",Turismo,GOLF,VOLKSWAGEN,Gris,B,6,"4585258,06","430759,04"
2012S002781,7,Horta-Guinard¢,35,"el Guinard¢",325402,"Segle XX","0043 0043",Dijous,Dj,Laboral,2012,4,Abril,19,7,"No Çs causa del  vianant",Turismo,POLO,VOLKSWAGEN,Blanc,B,1,"4586284,67","431231,93"
2012S003599,6,GrÖcia,31,"la Vila de GrÖcia",206403,"Gran de GrÖcia","0072 0072",Dissabte,Ds,Laboral,2012,5,Maig,19,0,"No Çs causa del  vianant",Taxi,OCTAVIA,SKODA,Altres,BTP,5,"4583692,99","429511,54"
2012S003600,7,Horta-Guinard¢,41,"la Vall d'Hebron",701268,"Dalt (Llobregat)",1180000,Dissabte,Ds,Laboral,2012,5,Maig,19,2,"No Çs causa del  vianant",Turismo,PASSAT,VOLKSWAGEN,Negre,Desconegut,Desconegut,"4587575,83","428854,12"
2012S003601,5,"SarriÖ-Sant Gervasi",24,"les Tres Torres",28000,Augusta,"0281 0285",Dissabte,Ds,Laboral,2012,5,Maig,19,3,"No Çs causa del  vianant",Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"4583469,8","427359,99"
2012S003602,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0264 0264",Dissabte,Ds,Laboral,2012,5,Maig,19,5,"No Çs causa del  vianant",Ciclomotor,"CS 50 Z",YAMAHA,Blanc,AM,5,"4582725,31","430189,25"
2012S003605,2,Eixample,7,"la Dreta de l'Eixample",169409,"Corts Catalanes","9997 9997",Dissabte,Ds,Laboral,2012,5,Maig,19,12,"No Çs causa del  vianant",Turismo,ESPACE,RENAULT,Gris,B,24,"4582760,74","430794,78"
2012S003607,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",2505,AdriÖ,"0004 0004",Dissabte,Ds,Laboral,2012,5,Maig,19,13,"No Çs causa del  vianant",Turismo,FORTWO,SMART,Gris,B,24,"4583837,04","428116,49"
2012S003751,2,Eixample,9,"la Nova Esquerra de l'Eixample",245802,Par°s,"0002 0002",Divendres,Dv,Laboral,2012,5,Maig,25,0,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Negre,B,6,"4582142,88","428441,19"
2012S003755,10,"Sant Mart°",67,"la Vila Ol°mpica del Poblenou",701266,"Litoral (Llobregat)",820000,Divendres,Dv,Laboral,2012,5,Maig,25,9,"No Çs causa del  vianant",Turismo,A4,AUDI,Gris,B,22,"4582696,33","433257,43"
2012S003756,10,"Sant Mart°",68,"el Poblenou",30409,"Bac de Roda","0099 0099",Divendres,Dv,Laboral,2012,5,Maig,25,9,"No Çs causa del  vianant",Tractocami¢n,FH,VOLVO,Blanc,"E C",8,"4584443,15","433610,05"
2012S003756,10,"Sant Mart°",68,"el Poblenou",30409,"Bac de Roda","0099 0099",Divendres,Dv,Laboral,2012,5,Maig,25,9,"No Çs causa del  vianant",Motocicleta,"X Max",YAMAHA,Negre,B,9,"4584443,15","433610,05"
2012S003536,2,Eixample,7,"la Dreta de l'Eixample",145003,Girona,"0112 0112",Dijous,Dj,Laboral,2012,5,Maig,17,14,"No Çs causa del  vianant",Furgoneta,SCUDO,FIAT,Blanc,B,17,"4583360,63","430584,54"
2012S003538,9,"Sant Andreu",61,"la Sagrera",140407,Garcilaso,"0035 0035",Dijous,Dj,Laboral,2012,5,Maig,17,15,"No Çs causa del  vianant","Cami¢n > 3,5 Tm","MP 240","IVECO FIAT",Verd,"E C",5,"4586184,36","432306,48"
2012S003679,9,"Sant Andreu",62,"el CongrÇs i els Indians",194406,Maragall,"0140 0140",Dimarts,Dm,Laboral,2012,5,Maig,22,16,"No Çs causa del  vianant",Motocicleta,VESPA,PIAGGIO,Negre,B,40,"4586221,98","431467,95"
2012S003688,7,Horta-Guinard¢,43,Horta,110701,"Carles Collet","0030 0030",Dimecres,Dc,Laboral,2012,5,Maig,23,8,"No Çs causa del  vianant",Ciclomotor,"DINK 125",KYMCO,Gris,Llicäncia,17,"4587575,22","429364,77"
2012S003820,2,Eixample,5,"el Fort Pienc",169409,"Corts Catalanes","0729 0729",Dilluns,Dl,Laboral,2012,5,Maig,28,9,"No Çs causa del  vianant",Turismo,A3,AUDI,Blau,B,8,"4583500,42","431517,25"
2012S000670,2,Eixample,7,"la Dreta de l'Eixample",247659,"Pau Claris","9999 9999",Diumenge,Dg,Laboral,2012,1,Gener,29,14,"No Çs causa del  vianant",Turismo,CORDOBA,SEAT,Gris,B,4,"4583353,85","430023,88"
2012S000808,9,"Sant Andreu",59,"el Bon Pastor",701177,Monterrey,"0001 0001",Divendres,Dv,Laboral,2012,2,Febrer,3,17,"No Çs causa del  vianant",Motocicleta,"YZF 600",YAMAHA,Blau,A,3,"4588493,8","433767,83"
2012S000809,1,"Ciutat Vella",1,"el Raval",701265,"Litoral (Besïs)",1100000,Divendres,Dv,Laboral,2012,2,Febrer,3,15,"No Çs causa del  vianant",Turismo,X-TRAIL,NISSAN,Desconegut,Desconegut,Desconegut,"4580791,56","431320,52"
2012S000811,10,"Sant Mart°",71,"Provenáals del Poblenou",144601,Diagonal,"0180 0182",Divendres,Dv,Laboral,2012,2,Febrer,3,16,"No Çs causa del  vianant",Motocicleta,"LIBERTY 125",PIAGGIO,Negre,B,18,"4584272,34","432731,61"
2012S000813,10,"Sant Mart°",73,"la Verneda i la Pau",118827,Extremadura,"0015 0015",Divendres,Dv,Laboral,2012,2,Febrer,3,17,"No Çs causa del  vianant",Autob£s,"NG 313",MAN,Vermell,D,26,"4586349,12","434041,5"
2012S000947,2,Eixample,7,"la Dreta de l'Eixample",90502,Cïrsega,"0392 0392",Dijous,Dj,Laboral,2012,2,Febrer,9,10,"No Çs causa del  vianant",Turismo,"C 180",MERCEDES,Vermell,B,20,"4583668,79","430186,42"
2012S000951,3,Sants-Montjuãc,12,"la Marina del Prat Vermell",370203,"N£mero 3 Zona Franca","0086 0106",Dijous,Dj,Laboral,2012,2,Febrer,9,13,"No Çs causa del  vianant",Motocicleta,"SH 150",HONDA,Platejat,A,5,"4576838,73","426897,33"
2012S000952,2,Eixample,6,"la Sagrada Fam°lia",68900,Cartagena,"0241 0241",Dijous,Dj,Laboral,2012,2,Febrer,9,13,"No Çs causa del  vianant",Turismo,TOURAN,VOLKSWAGEN,Gris,B,8,"4584563,21","431434,38"
2012S000954,2,Eixample,10,"Sant Antoni",114000,Espanya,"0001 0001",Dijous,Dj,Laboral,2012,2,Febrer,9,10,"No Çs causa del  vianant",Autob£s,Desconegut,VOLVO,Blanc,D,9,"4580985,15","429044,34"
2012S003656,8,"Nou Barris",53,"la Trinitat Nova",4409,Aiguablava,"0012 0012",Dilluns,Dl,Laboral,2012,5,Maig,21,19,"No Çs causa del  vianant",Ciclomotor,"SCOOPY 50",HONDA,Negre,AM,1,"4588961,67","431674,33"
2012S003797,2,Eixample,7,"la Dreta de l'Eixample",18505,Arag¢,"0314 0314",Dissabte,Ds,Laboral,2012,5,Maig,26,22,"No Çs causa del  vianant",Motocicleta,VESPA,PIAGGIO,Gris,B,8,"4583156,05","430628,32"
2012S001789,7,Horta-Guinard¢,43,Horta,351901,Valldaura,"0075 0077",Dissabte,Ds,Laboral,2012,3,Mará,10,20,"No Çs causa del  vianant",Turismo,ASTRA,OPEL,Vermell,B,50,"4588024,62","429904,64"
2012S002806,9,"Sant Andreu",57,"la Trinitat Vella",209900,Meridiana,"0744 0744",Dijous,Dj,Laboral,2012,4,Abril,19,20,"No Çs causa del  vianant",Turismo,MONDEO,FORD,Blau,B,9,"4589511,35","432383,3"
2012S002808,5,"SarriÖ-Sant Gervasi",26,"Sant Gervasi - Galvany",54600,Calaf,"0018 0018",Dijous,Dj,Laboral,2012,4,Abril,19,22,"No Çs causa del  vianant",Turismo,C3,CITROEN,Blau,B,4,"4583403,89","428507,39"
2012S002812,4,"Les Corts",19,"les Corts",320704,SarriÖ,"0051 0051",Divendres,Dv,Laboral,2012,4,Abril,20,7,"No Çs causa del  vianant",Furgoneta,TRANSIT,FORD,Blanc,B,25,"4582667,85","428419,9"
2012S002943,7,Horta-Guinard¢,38,"la Teixonera",120603,Fastenrath,"0105 0105",Dimecres,Dc,Laboral,2012,4,Abril,25,11,"No Çs causa del  vianant",Turismo,XSARA,CITROEN,Blanc,B,21,"4586281,16","428946,08"
2012S002493,3,Sants-Montjuãc,15,Hostafrancs,94809,"Creu Coberta","0095 0095",Dijous,Dj,Laboral,2012,4,Abril,5,11,"Desobeir el senyal del semÖfor",Ciclomotor,JOG,YAMAHA,Altres,AM,4,"4580961,49","428450,43"
