"DATA_LECTURA","DATA_EXTREM","CODI_ESTACIO","ACRÒNIM","VALOR"
2021-01-12,"23:59:00","X8","HRX",74
2021-01-12,"11:56:00","X8","HRN",42
2021-01-12,NA,"X8","PM",1014.5
2021-01-12,"21:55:00","X8","PX",1016.8
2021-01-12,"05:10:00","X8","PN",1012.2
2021-01-12,NA,"X8","PPT",0
2021-01-12,NA,"X8","RS24h",9.7
2021-01-12,NA,"X8","VVM10",4.6
2021-01-12,NA,"X8","DVM10",312
2021-01-12,"07:04:00","X8","VVX10",15.7
2021-01-12,"07:04:00","X8","DVVX10",306
2021-01-13,NA,"D5","TM",4.8
2021-01-13,"14:05:00","D5","TX",9.4
2021-01-13,"06:30:00","D5","TN",1.7
2021-01-13,NA,"D5","HRM",72
2021-01-13,"23:59:00","D5","HRX",82
2021-01-13,"14:06:00","D5","HRN",57
2021-01-13,NA,"D5","PM",975.8
2021-01-13,"10:42:00","D5","PX",977.2
2021-01-13,"03:30:00","D5","PN",974.3
2021-01-13,NA,"D5","PPT",0
2021-01-13,NA,"D5","RS24h",10
2021-01-13,NA,"D5","VVM10",12.4
2021-01-13,NA,"D5","DVM10",322
2021-01-13,"08:46:00","D5","VVX10",17.8
2021-01-13,"08:46:00","D5","DVVX10",320
2021-01-13,NA,"X2","TM",7.6
2021-01-13,"13:54:00","X2","TX",12.9
2021-01-13,"07:05:00","X2","TN",2.3
2021-01-13,NA,"X2","HRM",64
2021-01-13,"07:16:00","X2","HRX",86
2021-01-13,"14:34:00","X2","HRN",42
2021-01-13,NA,"X4","TM",8.6
2021-01-13,"14:08:00","X4","TX",13.1
2021-01-13,"02:16:00","X4","TN",4.7
2021-01-13,NA,"X4","HRM",56
2021-01-13,"06:08:00","X4","HRX",67
2021-01-13,"13:17:00","X4","HRN",41
2021-01-13,NA,"X4","PM",1021.2
2021-01-13,"10:45:00","X4","PX",1022.4
2021-01-13,"13:11:00","X4","PN",1020.5
2021-01-13,NA,"X4","PPT",0
2021-01-13,NA,"X4","RS24h",9.9
2021-01-13,NA,"X4","VVM10",1.9
2021-01-13,NA,"X4","DVM10",279
2021-01-13,"17:07:00","X4","VVX10",9.1
2021-01-13,"17:07:00","X4","DVVX10",325
2021-01-13,NA,"X8","TM",7.3
2021-01-13,"14:08:00","X8","TX",11.5
2021-01-13,"00:31:00","X8","TN",2.4
2021-01-13,NA,"X8","HRM",63
2021-01-13,"00:33:00","X8","HRX",80
2021-01-13,"13:57:00","X8","HRN",50
2021-01-13,NA,"X8","PM",1015.5
2021-01-13,"11:09:00","X8","PX",1016.8
2021-01-13,"07:26:00","X8","PN",1014.6
2021-01-13,NA,"X8","PPT",0
2021-01-13,NA,"X8","RS24h",9.8
2021-01-13,NA,"X8","VVM10",5.9
2021-01-13,NA,"X8","DVM10",305
2021-01-13,"06:42:00","X8","VVX10",14.1
2021-01-13,"06:42:00","X8","DVVX10",306
2021-01-14,NA,"D5","TM",4.4
2021-01-14,"13:06:00","D5","TX",8.2
2021-01-14,"07:00:00","D5","TN",2.4
2021-01-14,NA,"D5","HRM",78
2021-01-14,"04:49:00","D5","HRX",90
2021-01-14,"13:09:00","D5","HRN",61
2021-01-14,NA,"D5","PM",973
2021-01-14,"00:02:00","D5","PX",976
2021-01-14,"23:50:00","D5","PN",971.2
2021-01-14,NA,"D5","PPT",0
2021-01-14,NA,"D5","RS24h",10.2
2021-01-14,NA,"D5","VVM10",9.6
2021-01-14,NA,"D5","DVM10",328
2021-01-14,"02:49:00","D5","VVX10",16.2
2021-01-14,"02:49:00","D5","DVVX10",321
2021-01-14,NA,"X2","TM",7.5
2021-01-14,"13:16:00","X2","TX",12
2021-01-14,"23:54:00","X2","TN",3.5
2021-01-14,NA,"X2","HRM",68
2021-01-14,"23:59:00","X2","HRX",90
2021-01-14,"14:03:00","X2","HRN",49
2021-01-14,NA,"X4","TM",8.5
2021-01-14,"12:51:00","X4","TX",12.6
2021-01-14,"07:24:00","X4","TN",6.2
2021-01-14,NA,"X4","HRM",61
2021-01-14,"02:42:00","X4","HRX",72
2021-01-14,"13:43:00","X4","HRN",45
2021-01-14,NA,"X4","PM",1018.5
2021-01-14,"00:01:00","X4","PX",1020.9
2021-01-14,"22:57:00","X4","PN",1016.5
2021-01-14,NA,"X4","PPT",0
2021-01-14,NA,"X4","RS24h",10.1
2021-01-14,NA,"X4","VVM10",1.8
2021-01-14,NA,"X4","DVM10",318
2021-01-14,"15:26:00","X4","VVX10",9.2
2021-01-14,"15:26:00","X4","DVVX10",324
2021-01-14,NA,"X8","TM",7.2
2021-01-14,"13:10:00","X8","TX",10.8
2021-01-14,"07:02:00","X8","TN",5.1
2021-01-14,NA,"X8","HRM",67
2021-01-14,"19:44:00","X8","HRX",76
2021-01-14,"12:40:00","X8","HRN",52
2021-01-14,NA,"X8","PM",1012.8
2021-01-14,"00:00:00","X8","PX",1015.4
2021-01-14,"23:05:00","X8","PN",1010.8
2021-01-14,NA,"X8","PPT",0
2021-01-14,NA,"X8","RS24h",10.1
2021-01-14,NA,"X8","VVM10",4.6
2021-01-14,NA,"X8","DVM10",306
2021-01-14,"05:41:00","X8","VVX10",12.4
2021-01-14,"05:41:00","X8","DVVX10",308
2021-01-15,NA,"D5","TM",6.1
2021-01-15,"14:39:00","D5","TX",9
2021-01-15,"00:45:00","D5","TN",3.4
2021-01-15,NA,"D5","HRM",73
2021-01-15,"19:11:00","D5","HRX",95
2021-01-15,"06:41:00","D5","HRN",52
2021-01-15,NA,"D5","PM",971.2
2021-01-15,"10:52:00","D5","PX",972.4
2021-01-15,"13:37:00","D5","PN",970.2
2021-01-15,NA,"D5","PPT",0
2021-01-15,NA,"D5","RS24h",8.2
2021-01-15,NA,"D5","VVM10",6.4
2021-01-15,NA,"D5","DVM10",339
2021-01-15,"05:45:00","D5","VVX10",15.1
2021-01-15,"05:45:00","D5","DVVX10",336
2021-01-15,NA,"X2","TM",6.9
2021-01-15,"14:41:00","X2","TX",12.2
2021-01-15,"06:13:00","X2","TN",3
2021-01-15,NA,"X2","HRM",78
2021-01-15,"23:27:00","X2","HRX",96
2021-01-15,"14:31:00","X2","HRN",46
2021-01-15,NA,"X4","TM",9.2
2021-01-15,"14:42:00","X4","TX",13.7
2021-01-15,"05:14:00","X4","TN",6
2021-01-15,NA,"X4","HRM",63
2021-01-15,"23:13:00","X4","HRX",82
2021-01-15,"14:43:00","X4","HRN",38
2021-01-15,NA,"X4","PM",1016.4
2021-01-15,"10:51:00","X4","PX",1017.5
2021-01-15,"14:03:00","X4","PN",1015.4
2021-01-15,NA,"X4","PPT",0
2021-01-15,NA,"X4","RS24h",7.8
2021-01-15,NA,"X4","VVM10",1.5
2021-01-15,NA,"X4","DVM10",329
2021-01-15,"04:08:00","X4","VVX10",7.8
2021-01-15,"04:08:00","X4","DVVX10",345
2021-01-15,NA,"X8","TM",8.2
2021-01-15,"15:04:00","X8","TX",12.9
2021-01-15,"22:43:00","X8","TN",5.4
2021-01-15,NA,"X8","HRM",69
2021-01-15,"22:45:00","X8","HRX",97
2021-01-15,"15:23:00","X8","HRN",47
2021-01-15,NA,"X8","PM",1010.8
2021-01-15,"10:54:00","X8","PX",1012
2021-01-15,"13:33:00","X8","PN",1009.7
2021-01-15,NA,"X8","PPT",0
2021-01-15,NA,"X8","RS24h",7.2
2021-01-15,NA,"X8","VVM10",3.1
2021-01-15,NA,"X8","DVM10",322
2021-01-15,"04:54:00","X8","VVX10",10.7
2021-01-15,"04:54:00","X8","DVVX10",304
2021-01-16,NA,"D5","TM",6.6
2021-01-16,"14:14:00","D5","TX",11.8
2021-01-16,"07:38:00","D5","TN",3.9
2021-01-16,NA,"D5","HRM",65
2021-01-16,"03:35:00","D5","HRX",90
2021-01-16,"14:34:00","D5","HRN",46
2021-01-16,NA,"D5","PM",974.8
2021-01-16,"19:13:00","D5","PX",976.9
2021-01-16,"00:00:00","D5","PN",971.5
2021-01-16,NA,"D5","PPT",0
2021-01-16,NA,"D5","RS24h",9.9
2021-01-16,NA,"D5","VVM10",5.5
2021-01-16,NA,"D5","DVM10",324
2021-01-16,"09:53:00","D5","VVX10",12.6
2021-01-16,"09:53:00","D5","DVVX10",320
2021-01-16,NA,"X2","TM",8.2
2021-01-16,"14:30:00","X2","TX",13.4
2021-01-16,"07:36:00","X2","TN",3
2021-01-16,NA,"X2","HRM",66
2021-01-16,"00:53:00","X2","HRX",95
2021-01-16,"14:43:00","X2","HRN",41
2021-01-16,NA,"X4","TM",9.6
2021-01-16,"14:34:00","X4","TX",14.2
2021-01-16,"06:52:00","X4","TN",6.4
2021-01-16,NA,"X4","HRM",56
2021-01-16,"00:10:00","X4","HRX",78
2021-01-16,"14:39:00","X4","HRN",38
2021-01-16,NA,"X4","PM",1020.2
2021-01-16,"21:24:00","X4","PX",1022
2021-01-16,"00:00:00","X4","PN",1016.9
2021-01-16,NA,"X4","PPT",0
2021-01-16,NA,"X4","RS24h",9.9
2021-01-16,NA,"X4","VVM10",1.7
2021-01-16,NA,"X4","DVM10",296
2021-01-16,"11:15:00","X4","VVX10",9
2021-01-16,"11:15:00","X4","DVVX10",297
2021-01-16,NA,"X8","TM",8.4
2021-01-16,"14:25:00","X8","TX",13.3
2021-01-16,"04:11:00","X8","TN",3.6
2021-01-16,NA,"X8","HRM",60
2021-01-16,"04:12:00","X8","HRX",91
2021-01-16,"14:17:00","X8","HRN",41
2021-01-16,NA,"X8","PM",1014.6
2021-01-16,"19:14:00","X8","PX",1016.4
2021-01-16,"00:08:00","X8","PN",1011.2
2021-01-16,NA,"X8","PPT",0
2021-01-16,NA,"X8","RS24h",9.8
2021-01-16,NA,"X8","VVM10",2.4
2021-01-16,NA,"X8","DVM10",294
2021-01-16,"11:44:00","X8","VVX10",9.2
2021-01-16,"11:44:00","X8","DVVX10",302
2021-01-17,NA,"D5","TM",9.2
2021-01-17,"15:31:00","D5","TX",14.8
2021-01-17,"01:01:00","D5","TN",5.2
2021-01-17,NA,"D5","HRM",57
2021-01-17,"23:00:00","D5","HRX",89
2021-01-17,"07:51:00","D5","HRN",42
2021-01-17,NA,"D5","PM",973.6
2021-01-17,"22:35:00","D5","PX",976.7
2021-01-17,"13:52:00","D5","PN",971.3
2021-01-17,NA,"D5","PPT",0
2021-01-17,NA,"D5","RS24h",10.1
2021-01-17,NA,"D5","VVM10",6.5
2021-01-17,NA,"D5","DVM10",329
2021-01-17,"06:07:00","D5","VVX10",16.4
2021-01-17,"06:07:00","D5","DVVX10",319
2021-01-17,NA,"X2","TM",9.4
2021-01-17,"12:17:00","X2","TX",16.4
2021-01-17,"07:00:00","X2","TN",5.1
2021-01-17,NA,"X2","HRM",65
2021-01-17,"23:39:00","X2","HRX",93
2021-01-17,"12:17:00","X2","HRN",33
2021-01-17,NA,"X4","TM",11.7
2021-01-17,"13:23:00","X4","TX",17.3
2021-01-17,"05:46:00","X4","TN",8.3
2021-01-17,NA,"X4","HRM",52
2021-01-17,"23:31:00","X4","HRX",77
2021-01-17,"12:34:00","X4","HRN",31
2021-01-17,NA,"X4","PM",1018.6
2021-01-17,"23:00:00","X4","PX",1021.8
2021-01-17,"14:00:00","X4","PN",1016
2021-01-17,NA,"X4","PPT",0
2021-01-17,NA,"X4","RS24h",10.2
2021-01-17,NA,"X4","VVM10",1.6
2021-01-17,NA,"X4","DVM10",8
2021-01-17,"04:15:00","X4","VVX10",9.4
2021-01-17,"04:15:00","X4","DVVX10",298
2021-01-17,NA,"X8","TM",11
2021-01-17,"13:32:00","X8","TX",16.6
2021-01-17,"00:35:00","X8","TN",7.2
2021-01-17,NA,"X8","HRM",53
2021-01-17,"23:08:00","X8","HRX",91
2021-01-17,"10:39:00","X8","HRN",36
2021-01-17,NA,"X8","PM",1013
2021-01-17,"22:44:00","X8","PX",1016.2
2021-01-17,"13:46:00","X8","PN",1010.6
2021-01-17,NA,"X8","PPT",0
2021-01-17,NA,"X8","RS24h",10.1
2021-01-17,NA,"X8","VVM10",2.6
2021-01-17,NA,"X8","DVM10",325
2021-01-17,"04:15:00","X8","VVX10",11.3
2021-01-17,"04:15:00","X8","DVVX10",297
2021-01-18,NA,"D5","TM",8.4
2021-01-18,"11:50:00","D5","TX",10.9
2021-01-18,"23:45:00","D5","TN",7.2
2021-01-18,NA,"D5","HRM",84
2021-01-18,"17:00:00","D5","HRX",93
2021-01-18,"11:51:00","D5","HRN",68
2021-01-18,NA,"D5","PM",977.3
2021-01-18,"10:30:00","D5","PX",978.7
2021-01-18,"04:07:00","D5","PN",975.8
2021-01-18,NA,"D5","PPT",0
2021-01-18,NA,"D5","RS24h",5.2
2021-01-18,NA,"D5","VVM10",4.2
2021-01-18,NA,"D5","DVM10",264
2021-01-18,"02:25:00","D5","VVX10",9.9
2021-01-18,"02:25:00","D5","DVVX10",277
2021-01-18,NA,"X2","TM",8.9
2021-01-18,"11:41:00","X2","TX",12.8
2021-01-18,"04:58:00","X2","TN",5.6
2021-01-18,NA,"X2","HRM",84
2021-01-18,"23:31:00","X2","HRX",96
2021-01-18,"11:42:00","X2","HRN",61
2021-01-18,NA,"X4","TM",10.9
2021-01-18,"11:33:00","X4","TX",13.5
2021-01-18,"02:34:00","X4","TN",8.5
2021-01-18,NA,"X4","HRM",73
2021-01-18,"20:26:00","X4","HRX",80
2021-01-18,"11:34:00","X4","HRN",56
2021-01-18,NA,"X4","PM",1022.5
2021-01-18,"10:33:00","X4","PX",1024.1
2021-01-18,"04:03:00","X4","PN",1021.1
2021-01-18,NA,"X4","PPT",0
2021-01-18,NA,"X4","RS24h",4.5
2021-01-18,NA,"X4","VVM10",0.9
2021-01-18,NA,"X4","DVM10",289
2021-01-18,"13:42:00","X4","VVX10",4.7
2021-01-18,"13:42:00","X4","DVVX10",230
2021-01-18,NA,"X8","TM",10.1
2021-01-18,"12:21:00","X8","TX",13
2021-01-18,"07:38:00","X8","TN",7.6
2021-01-18,NA,"X8","HRM",81
2021-01-18,"21:40:00","X8","HRX",96
2021-01-18,"12:21:00","X8","HRN",60
2021-01-18,NA,"X8","PM",1017
2021-01-18,"10:32:00","X8","PX",1018.4
2021-01-18,"04:02:00","X8","PN",1015.5
2021-01-18,NA,"X8","PPT",0
2021-01-18,NA,"X8","RS24h",4.3
2021-01-18,NA,"X8","VVM10",1.3
2021-01-18,NA,"X8","DVM10",279
2021-01-18,"13:53:00","X8","VVX10",5.5
2021-01-18,"13:53:00","X8","DVVX10",244
2021-01-19,NA,"D5","TM",8.6
2021-01-19,"13:43:00","D5","TX",14.2
2021-01-19,"03:51:00","D5","TN",6.3
2021-01-19,NA,"D5","HRM",84
2021-01-19,"17:30:00","D5","HRX",96
2021-01-19,"13:17:00","D5","HRN",62
2021-01-19,NA,"D5","PM",974.3
2021-01-19,"00:02:00","D5","PX",977.4
2021-01-19,"23:59:00","D5","PN",970.6
2021-01-19,NA,"D5","PPT",0
2021-01-19,NA,"D5","RS24h",10.1
2021-01-19,NA,"D5","VVM10",6.2
2021-01-19,NA,"D5","DVM10",254
2021-01-19,"03:34:00","D5","VVX10",10.4
2021-01-19,"03:34:00","D5","DVVX10",269
2021-01-19,NA,"X2","TM",9.8
2021-01-19,"12:50:00","X2","TX",15.4
2021-01-19,"07:11:00","X2","TN",4.9
2021-01-19,NA,"X2","HRM",83
2021-01-19,"07:00:00","X2","HRX",97
2021-01-19,"12:44:00","X2","HRN",62
2021-01-19,NA,"X4","TM",11.5
2021-01-19,"13:20:00","X4","TX",15.3
2021-01-19,"06:50:00","X4","TN",8.6
2021-01-19,NA,"X4","HRM",73
2021-01-19,"04:16:00","X4","HRX",84
2021-01-19,"13:04:00","X4","HRN",59
2021-01-19,NA,"X4","PM",1019.5
2021-01-19,"00:00:00","X4","PX",1022.9
2021-01-19,"23:59:00","X4","PN",1015.7
2021-01-19,NA,"X4","PPT",0
2021-01-19,NA,"X4","RS24h",9.5
2021-01-19,NA,"X4","VVM10",2
2021-01-19,NA,"X4","DVM10",268
2021-01-19,"14:13:00","X4","VVX10",8.9
2021-01-19,"14:13:00","X4","DVVX10",233
2021-01-19,NA,"X8","TM",10.1
2021-01-19,"14:04:00","X8","TX",14.8
2021-01-19,"06:25:00","X8","TN",5.3
2021-01-19,NA,"X8","HRM",82
2021-01-19,"06:47:00","X8","HRX",95
2021-01-19,"13:16:00","X8","HRN",65
2021-01-19,NA,"X8","PM",1014
2021-01-19,"00:01:00","X8","PX",1017.2
2021-01-19,"23:59:00","X8","PN",1010
2021-01-19,NA,"X8","PPT",0
2021-01-19,NA,"X8","RS24h",7.1
2021-01-19,NA,"X8","VVM10",2.2
2021-01-19,NA,"X8","DVM10",271
2021-01-19,"13:51:00","X8","VVX10",8.6
2021-01-19,"13:51:00","X8","DVVX10",209
2021-01-20,NA,"D5","TM",8.8
2021-01-20,"14:48:00","D5","TX",10.2
2021-01-20,"22:56:00","D5","TN",7.7
2021-01-20,NA,"D5","HRM",89
2021-01-20,"17:30:00","D5","HRX",96
2021-01-20,"00:12:00","D5","HRN",82
2021-01-20,NA,"D5","PM",964.9
2021-01-20,"00:00:00","D5","PX",970.7
2021-01-20,"23:57:00","D5","PN",961
2021-01-20,NA,"D5","PPT",0
2021-01-20,NA,"D5","RS24h",3.3
2021-01-20,NA,"D5","VVM10",5.1
2021-01-20,NA,"D5","DVM10",239
2021-01-20,"13:20:00","D5","VVX10",9.4
2021-01-20,"13:20:00","D5","DVVX10",215
2021-01-20,NA,"X2","TM",11.4
2021-01-20,"14:15:00","X2","TX",14.1
2021-01-20,"05:30:00","X2","TN",9.6
2021-01-20,NA,"X2","HRM",79
2021-01-20,"06:30:00","X2","HRX",85
2021-01-20,"14:17:00","X2","HRN",70
2021-01-20,NA,"X4","TM",12
2021-01-20,"14:01:00","X4","TX",13.7
2021-01-20,"23:56:00","X4","TN",11.2
2021-01-20,NA,"X4","HRM",74
2021-01-20,"20:30:00","X4","HRX",79
2021-01-20,"14:04:00","X4","HRN",68
2021-01-20,NA,"X4","PM",1009.6
2021-01-20,"00:00:00","X4","PX",1015.7
2021-01-20,"23:51:00","X4","PN",1005.5
2021-01-20,NA,"X4","PPT",0
2021-01-20,NA,"X4","RS24h",3.9
2021-01-20,NA,"X4","VVM10",1.8
2021-01-20,NA,"X4","DVM10",241
2021-01-20,"13:41:00","X4","VVX10",8.6
2021-01-20,"13:41:00","X4","DVVX10",236
2021-01-20,NA,"X8","TM",11.1
2021-01-20,"14:11:00","X8","TX",14.1
2021-01-20,"23:08:00","X8","TN",8.7
2021-01-20,NA,"X8","HRM",81
2021-01-20,"23:11:00","X8","HRX",93
2021-01-20,"14:12:00","X8","HRN",68
2021-01-20,NA,"X8","PM",1004.1
2021-01-20,"00:00:00","X8","PX",1010.1
2021-01-20,"23:57:00","X8","PN",1000.1
2021-01-20,NA,"X8","PPT",0
2021-01-20,NA,"X8","RS24h",3.9
2021-01-20,NA,"X8","VVM10",1.5
2021-01-20,NA,"X8","DVM10",250
2021-01-20,"16:26:00","X8","VVX10",7.3
2021-01-20,"16:26:00","X8","DVVX10",218
2021-01-21,NA,"D5","TM",10.8
2021-01-21,"14:45:00","D5","TX",14.2
2021-01-21,"00:59:00","D5","TN",7.7
2021-01-21,NA,"D5","HRM",68
2021-01-21,"00:47:00","D5","HRX",91
2021-01-21,"15:00:00","D5","HRN",56
2021-01-21,NA,"D5","PM",961.6
2021-01-21,"10:35:00","D5","PX",963.2
2021-01-21,"23:58:00","D5","PN",960
2021-01-21,NA,"D5","PPT",0
2021-01-21,NA,"D5","RS24h",8.3
2021-01-21,NA,"D5","VVM10",5.4
2021-01-21,NA,"D5","DVM10",261
2021-01-21,"15:27:00","D5","VVX10",12
2021-01-21,"15:27:00","D5","DVVX10",246
2021-01-21,NA,"X2","TM",11.8
2021-01-21,"13:40:00","X2","TX",17
2021-01-21,"05:48:00","X2","TN",6.7
2021-01-21,NA,"X2","HRM",74
2021-01-21,"06:04:00","X2","HRX",95
2021-01-21,"13:30:00","X2","HRN",48
2021-01-21,NA,"X4","TM",13.4
2021-01-21,"14:26:00","X4","TX",17.1
2021-01-21,"04:19:00","X4","TN",10
2021-01-21,NA,"X4","HRM",62
2021-01-21,"04:24:00","X4","HRX",80
2021-01-21,"14:24:00","X4","HRN",45
2021-01-21,NA,"X4","PM",1005.8
2021-01-21,"10:00:00","X4","PX",1007.7
2021-01-21,"23:55:00","X4","PN",1004.1
2021-01-21,NA,"X4","PPT",0
2021-01-21,NA,"X4","RS24h",8.3
2021-01-21,NA,"X4","VVM10",1.9
2021-01-21,NA,"X4","DVM10",261
2021-01-21,"12:39:00","X4","VVX10",9.3
2021-01-21,"12:39:00","X4","DVVX10",281
2021-01-21,NA,"X8","TM",12.6
2021-01-21,"14:40:00","X8","TX",17.2
2021-01-21,"03:13:00","X8","TN",7.4
2021-01-21,NA,"X8","HRM",65
2021-01-21,"02:40:00","X8","HRX",95
2021-01-21,"14:52:00","X8","HRN",45
2021-01-21,NA,"X8","PM",1000.4
2021-01-21,"10:17:00","X8","PX",1002.3
2021-01-21,"23:53:00","X8","PN",998.7
2021-01-21,NA,"X8","PPT",0
2021-01-21,NA,"X8","RS24h",8.2
2021-01-21,NA,"X8","VVM10",2.3
2021-01-21,NA,"X8","DVM10",283
2021-01-21,"14:08:00","X8","VVX10",10.7
2021-01-21,"14:08:00","X8","DVVX10",295
2021-01-22,NA,"D5","TM",9.6
2021-01-22,"01:49:00","D5","TX",12.7
2021-01-22,"22:33:00","D5","TN",5.8
2021-01-22,NA,"D5","HRM",69
2021-01-22,"09:44:00","D5","HRX",94
2021-01-22,"12:38:00","D5","HRN",56
2021-01-22,NA,"D5","PM",954.7
2021-01-22,"23:35:00","D5","PX",960.4
2021-01-22,"13:20:00","D5","PN",948.9
2021-01-22,NA,"D5","PPT",5.5
2021-01-22,NA,"D5","RS24h",5.2
2021-01-22,NA,"D5","VVM10",6
2021-01-22,NA,"D5","DVM10",247
2021-01-22,"08:23:00","D5","VVX10",19.5
2021-01-22,"08:23:00","D5","DVVX10",257
2021-01-22,NA,"X2","TM",12.6
2021-01-22,"04:40:00","X2","TX",15.4
2021-01-22,"08:45:00","X2","TN",8.6
2021-01-22,NA,"X2","HRM",61
2021-01-22,"08:46:00","X2","HRX",93
2021-01-22,"12:51:00","X2","HRN",44
2021-01-22,NA,"X4","TM",13.1
2021-01-22,"04:30:00","X4","TX",15.4
2021-01-22,"08:41:00","X4","TN",8.9
2021-01-22,NA,"X4","HRM",56
2021-01-22,"08:41:00","X4","HRX",95
2021-01-22,"12:44:00","X4","HRN",42
2021-01-22,NA,"X4","PM",998.9
2021-01-22,"23:30:00","X4","PX",1005.2
2021-01-22,"09:22:00","X4","PN",993.4
2021-01-22,NA,"X4","PPT",6.4
2021-01-22,NA,"X4","RS24h",4.6
2021-01-22,NA,"X4","VVM10",5
2021-01-22,NA,"X4","DVM10",285
2021-01-22,"08:34:00","X4","VVX10",20
2021-01-22,"08:34:00","X4","DVVX10",308
2021-01-22,NA,"X8","TM",12.3
2021-01-22,"12:39:00","X8","TX",15.7
2021-01-22,"09:19:00","X8","TN",8.1
2021-01-22,NA,"X8","HRM",60
2021-01-22,"09:04:00","X8","HRX",96
2021-01-22,"12:36:00","X8","HRN",45
2021-01-22,NA,"X8","PM",993.6
2021-01-22,"23:27:00","X8","PX",999.8
2021-01-22,"13:58:00","X8","PN",988.1
2021-01-22,NA,"X8","PPT",5.3
2021-01-22,NA,"X8","RS24h",4.3
2021-01-22,NA,"X8","VVM10",4.2
2021-01-22,NA,"X8","DVM10",279
2021-01-22,"13:24:00","X8","VVX10",17.5
2021-01-22,"13:24:00","X8","DVVX10",318
2021-01-23,NA,"D5","TM",8.5
2021-01-23,"14:35:00","D5","TX",13
2021-01-23,"04:47:00","D5","TN",5.8
2021-01-23,NA,"D5","HRM",62
2021-01-23,"22:15:00","D5","HRX",82
2021-01-23,"14:39:00","D5","HRN",48
2021-01-23,NA,"D5","PM",958.4
2021-01-23,"07:06:00","D5","PX",961.3
2021-01-23,"23:59:00","D5","PN",952.1
2021-01-23,NA,"D5","PPT",0.1
2021-01-23,NA,"D5","RS24h",9.1
2021-01-23,NA,"D5","VVM10",5
2021-01-23,NA,"D5","DVM10",255
2021-01-23,"14:15:00","D5","VVX10",14.3
2021-01-23,"14:15:00","D5","DVVX10",271
2021-01-23,NA,"X2","TM",12.1
2021-01-23,"15:31:00","X2","TX",15.5
2021-01-23,"04:51:00","X2","TN",9.7
2021-01-23,NA,"X2","HRM",50
2021-01-23,"23:32:00","X2","HRX",73
2021-01-23,"14:40:00","X2","HRN",39
2021-01-23,NA,"X4","TM",12.3
2021-01-23,"13:59:00","X4","TX",15.7
2021-01-23,"04:25:00","X4","TN",9.9
2021-01-23,NA,"X4","HRM",48
2021-01-23,"22:54:00","X4","HRX",62
2021-01-23,"14:00:00","X4","HRN",37
2021-01-23,NA,"X4","PM",1002.9
2021-01-23,"01:57:00","X4","PX",1006.2
2021-01-23,"23:59:00","X4","PN",996.3
2021-01-23,NA,"X4","PPT",0
2021-01-23,NA,"X4","RS24h",9.1
2021-01-23,NA,"X4","VVM10",4
2021-01-23,NA,"X4","DVM10",293
2021-01-23,"12:51:00","X4","VVX10",14.7
2021-01-23,"12:51:00","X4","DVVX10",294
2021-01-23,NA,"X8","TM",11.3
2021-01-23,"14:08:00","X8","TX",15.6
2021-01-23,"04:56:00","X8","TN",7.3
2021-01-23,NA,"X8","HRM",53
2021-01-23,"22:42:00","X8","HRX",69
2021-01-23,"14:38:00","X8","HRN",40
2021-01-23,NA,"X8","PM",997.6
2021-01-23,"07:06:00","X8","PX",1000.7
2021-01-23,"23:59:00","X8","PN",990.8
2021-01-23,NA,"X8","PPT",0
2021-01-23,NA,"X8","RS24h",9
2021-01-23,NA,"X8","VVM10",3.2
2021-01-23,NA,"X8","DVM10",282
2021-01-23,"14:27:00","X8","VVX10",12.3
2021-01-23,"14:27:00","X8","DVVX10",252
2021-01-24,NA,"D5","TM",10.1
2021-01-24,"14:55:00","D5","TX",14.5
2021-01-24,"00:13:00","D5","TN",8
2021-01-24,NA,"D5","HRM",64
2021-01-24,"10:56:00","D5","HRX",81
2021-01-24,"14:15:00","D5","HRN",43
2021-01-24,NA,"D5","PM",957.3
2021-01-24,"20:43:00","D5","PX",962.1
2021-01-24,"03:41:00","D5","PN",949
2021-01-24,NA,"D5","PPT",0
2021-01-24,NA,"D5","RS24h",9.9
2021-01-24,NA,"D5","VVM10",4.8
2021-01-24,NA,"D5","DVM10",250
2021-01-24,"05:57:00","D5","VVX10",15.4
2021-01-24,"05:57:00","D5","DVVX10",340
2021-01-24,NA,"X2","TM",13.2
2021-01-24,"15:09:00","X2","TX",15.9
2021-01-24,"00:50:00","X2","TN",9.3
2021-01-24,NA,"X2","HRM",56
2021-01-24,"00:46:00","X2","HRX",79
2021-01-24,"15:05:00","X2","HRN",39
2021-01-24,NA,"X4","TM",13.5
2021-01-24,"14:38:00","X4","TX",16.6
2021-01-24,"08:37:00","X4","TN",11.8
2021-01-24,NA,"X4","HRM",53
2021-01-24,"09:01:00","X4","HRX",69
2021-01-24,"14:22:00","X4","HRN",34
2021-01-24,NA,"X4","PM",1001.4
2021-01-24,"22:10:00","X4","PX",1006.4
2021-01-24,"04:26:00","X4","PN",993.7
2021-01-24,NA,"X4","PPT",0
2021-01-24,NA,"X4","RS24h",10.4
2021-01-24,NA,"X4","VVM10",3.9
2021-01-24,NA,"X4","DVM10",279
2021-01-24,"07:00:00","X4","VVX10",22.3
2021-01-24,"07:00:00","X4","DVVX10",312
2021-01-24,NA,"X8","TM",12.4
2021-01-24,"12:44:00","X8","TX",16.6
2021-01-24,"03:02:00","X8","TN",9.7
2021-01-24,NA,"X8","HRM",56
